uid,db,ID
Q9NR22,GeneCards,PRMT8
Q6P2P2,GeneCards,PRMT9
Q9NW15,GeneCards,ANO10
Q5XXA6,GeneCards,ANO1
Q9NQ90,GeneCards,ANO2
Q9BYT9,GeneCards,ANO3
Q32M45,GeneCards,ANO4
Q75V66,GeneCards,ANO5
Q4KMQ2,GeneCards,ANO6
Q6IWH7,GeneCards,ANO7
Q9HCE9,GeneCards,ANO8
A1A5B4,GeneCards,ANO9
P16066,GeneCards,NPR1
P20594,GeneCards,NPR2
P17342,GeneCards,NPR3
Q9NXR5,GeneCards,ANKRD10
Q6UB99,GeneCards,ANKRD11
Q6UB98,GeneCards,ANKRD12
Q6P6B7,GeneCards,ANKRD16
O75179,GeneCards,ANKRD17
Q9H560,GeneCards,ANKRD19P
Q5VYY1,GeneCards,ANKRD22
Q86SG2,GeneCards,ANKRD23
Q8TF21,GeneCards,ANKRD24
Q9UPS8,GeneCards,ANKRD26
Q96NW4,GeneCards,ANKRD27
O15084,GeneCards,ANKRD28
Q8N6D5,GeneCards,ANKRD29
Q8N7Z5,GeneCards,ANKRD31
Q8N283,GeneCards,ANKRD35
Q7Z713,GeneCards,ANKRD37
Q53RE8,GeneCards,ANKRD39
Q6AI12,GeneCards,ANKRD40
Q8N9B4,GeneCards,ANKRD42
Q8N8A2,GeneCards,ANKRD44
Q5TZF3,GeneCards,ANKRD45
Q86W74,GeneCards,ANKRD46
Q8WVL7,GeneCards,ANKRD49
Q9ULJ7,GeneCards,ANKRD50
Q8NB46,GeneCards,ANKRD52
Q8N9V6,GeneCards,ANKRD53
Q6NXT1,GeneCards,ANKRD54
Q3KP44,GeneCards,ANKRD55
Q9BZ19,GeneCards,ANKRD60
A6NGH8,GeneCards,ANKRD61
A6NC57,GeneCards,ANKRD62
C9JTQ0,GeneCards,ANKRD63
E5RJM6,GeneCards,ANKRD65
B4E2M5,GeneCards,ANKRD66
Q9H9E1,GeneCards,ANKRA2
Q92625,GeneCards,ANKS1A
Q7Z6G8,GeneCards,ANKS1B
Q8N8V4,GeneCards,ANKS4B
P01008,GeneCards,SERPINC1
Q9H6X2,GeneCards,ANTXR1
P58335,GeneCards,ANTXR2
A6NF34,GeneCards,ANTXRL
Q9UJ72,GeneCards,ANXA10
P50995,GeneCards,ANXA11
P27216,GeneCards,ANXA13
P04083,GeneCards,ANXA1
P07355,GeneCards,ANXA2
P12429,GeneCards,ANXA3
P09525,GeneCards,ANXA4
P08758,GeneCards,ANXA5
P08133,GeneCards,ANXA6
P20073,GeneCards,ANXA7
P13928,GeneCards,ANXA8
O76027,GeneCards,ANXA9
P28039,GeneCards,AOAH
P19801,GeneCards,AOC1
O75106,GeneCards,AOC2
Q16853,GeneCards,AOC3
P21397,GeneCards,MAOA
P27338,GeneCards,MAOB
Q06278,GeneCards,AOX1
O60641,GeneCards,SNAP91
Q63HQ0,GeneCards,AP1AR
Q10567,GeneCards,AP1B1
O43747,GeneCards,AP1G1
O75843,GeneCards,AP1G2
Q9BXS5,GeneCards,AP1M1
Q9Y6Q5,GeneCards,AP1M2
P61966,GeneCards,AP1S1
P56377,GeneCards,AP1S2
Q96PC3,GeneCards,AP1S3
O95782,GeneCards,AP2A1
O94973,GeneCards,AP2A2
P05549,GeneCards,TFAP2A
P63010,GeneCards,AP2B1
Q92481,GeneCards,TFAP2B
Q92754,GeneCards,TFAP2C
Q7Z6R9,GeneCards,TFAP2D
Q6VUC0,GeneCards,TFAP2E
Q96CW1,GeneCards,AP2M1
P53680,GeneCards,AP2S1
O00203,GeneCards,AP3B1
Q13367,GeneCards,AP3B2
O14617,GeneCards,AP3D1
Q9Y2T2,GeneCards,AP3M1
P53677,GeneCards,AP3M2
Q92572,GeneCards,AP3S1
P59780,GeneCards,AP3S2
Q96N21,GeneCards,TEPSIN
P50583,GeneCards,NUDT2
Q9Y6B7,GeneCards,AP4B1
Q9UPM8,GeneCards,AP4E1
O00189,GeneCards,AP4M1
Q9Y587,GeneCards,AP4S1
Q2VPB7,GeneCards,AP5B1
Q9H0R1,GeneCards,AP5M1
Q9NUS5,GeneCards,AP5S1
O43299,GeneCards,AP5Z1
O14727,GeneCards,APAF1
Q02410,GeneCards,APBA1
Q99767,GeneCards,APBA2
O96018,GeneCards,APBA3
O00213,GeneCards,APBB1
Q92870,GeneCards,APBB2
O95704,GeneCards,APBB3
Q92624,GeneCards,APPBP2
Q9UM13,GeneCards,ANAPC10
Q9NYG5,GeneCards,ANAPC11
Q9BS18,GeneCards,ANAPC13
P60006,GeneCards,ANAPC15
Q96DE5,GeneCards,ANAPC16
Q9H1A4,GeneCards,ANAPC1
Q9UJX5,GeneCards,ANAPC4
Q9UJX4,GeneCards,ANAPC5
Q9UJX3,GeneCards,ANAPC7
Q8J025,GeneCards,APCDD1
Q8NCL9,GeneCards,APCDD1L
O95996,GeneCards,APC2
P25054,GeneCards,APC
Q9ULZ1,GeneCards,APLN
P27695,GeneCards,APEX1
Q9UBZ4,GeneCards,APEX2
Q96BI3,GeneCards,APH1A
Q8WW43,GeneCards,APH1B
Q9BZZ5,GeneCards,API5
P35414,GeneCards,APLNR
Q96LR9,GeneCards,APOLD1
Q8IW19,GeneCards,APLF
P51693,GeneCards,APLP1
Q06481,GeneCards,APLP2
Q9HDC9,GeneCards,APMAP
P02647,GeneCards,APOA1
P02652,GeneCards,APOA2
P06727,GeneCards,APOA4
Q6Q788,GeneCards,APOA5
P08519,GeneCards,LPA
Q0VD83,GeneCards,APOBR
P04114,GeneCards,APOB
P02654,GeneCards,APOC1
P02655,GeneCards,APOC2
P02656,GeneCards,APOC3
P55056,GeneCards,APOC4
P05090,GeneCards,APOD
P02649,GeneCards,APOE
Q13790,GeneCards,APOF
P02749,GeneCards,APOH
O14791,GeneCards,APOL1
Q9BQE5,GeneCards,APOL2
O95236,GeneCards,APOL3
Q9BPW4,GeneCards,APOL4
Q9BWW9,GeneCards,APOL5
Q9BWW8,GeneCards,APOL6
O95445,GeneCards,APOM
Q8IVJ8,GeneCards,APRG1
F7VJQ1,GeneCards,PRNP
Q53RT3,GeneCards,ASPRV1
Q13794,GeneCards,PMAIP1
Q7Z2E3,GeneCards,APTX
P07741,GeneCards,APRT
Q8IXF9,GeneCards,AQP12A
A6NM10,GeneCards,AQP12B
Q96PS8,GeneCards,AQP10
Q8NBQ7,GeneCards,AQP11
P29972,GeneCards,AQP1
P41181,GeneCards,AQP2
Q92482,GeneCards,AQP3
P55087,GeneCards,AQP4
P55064,GeneCards,AQP5
Q13520,GeneCards,AQP6
A6NL99,GeneCards,AQP7P3
A0A075B734,GeneCards,AQP7B
O14520,GeneCards,AQP7
O94778,GeneCards,AQP8
O43315,GeneCards,AQP9
O60306,GeneCards,AQR
Q5H913,GeneCards,ARL13A
Q3SXY8,GeneCards,ARL13B
Q6NSI1,GeneCards,ANKRD26P1
Q9Y2Y0,GeneCards,ARL2BP
Q15041,GeneCards,ARL6IP1
Q66PJ3,GeneCards,ARL6IP4
Q8N6S5,GeneCards,ARL6IP6
P10398,GeneCards,ARAF
Q6UW56,GeneCards,ATRAID
Q96P48,GeneCards,ARAP1
Q8WZ64,GeneCards,ARAP2
Q8WWN8,GeneCards,ARAP3
Q96IT6,GeneCards,ARHGAP5-AS1
P25098,GeneCards,GRK2
P35626,GeneCards,GRK3
Q92747,GeneCards,ARPC1A
O15143,GeneCards,ARPC1B
Q8IWT0,GeneCards,ZBTB8OS
Q7LC44,GeneCards,ARC
P15514,GeneCards,AREG
O15033,GeneCards,AREL1
P84077,GeneCards,ARF1
P61204,GeneCards,ARF3
P18085,GeneCards,ARF4
P84085,GeneCards,ARF5
P62330,GeneCards,ARF6
Q8N6T3,GeneCards,ARFGAP1
Q8N6H7,GeneCards,ARFGAP2
Q9NP61,GeneCards,ARFGAP3
P53367,GeneCards,ARFIP1
P53365,GeneCards,ARFIP2
Q13795,GeneCards,ARFRP1
Q8N726,GeneCards,CDKN2A
Q8N1W1,GeneCards,ARHGEF28
A8MVX0,GeneCards,ARHGEF33
A5YM69,GeneCards,ARHGEF35
Q8N4T4,GeneCards,ARHGEF39
Q9HCE6,GeneCards,ARHGEF10L
A6NJG6,GeneCards,ARGFX
P05089,GeneCards,ARG1
P78540,GeneCards,ARG2
Q9NWB6,GeneCards,ARGLU1
A1IGU5,GeneCards,ARHGEF37
Q9NXL2,GeneCards,ARHGEF38
Q8TER5,GeneCards,ARHGEF40
Q92888,GeneCards,ARHGEF1
Q92974,GeneCards,ARHGEF2
Q9NR81,GeneCards,ARHGEF3
Q9NR80,GeneCards,ARHGEF4
Q12774,GeneCards,ARHGEF5
Q15052,GeneCards,ARHGEF6
Q14155,GeneCards,ARHGEF7
Q7Z628,GeneCards,NET1
O43307,GeneCards,ARHGEF9
O15013,GeneCards,ARHGEF10
O15085,GeneCards,ARHGEF11
Q9NZN5,GeneCards,ARHGEF12
O94989,GeneCards,ARHGEF15
Q5VV41,GeneCards,ARHGEF16
Q96PE2,GeneCards,ARHGEF17
Q6ZSZ5,GeneCards,ARHGEF18
Q8IW93,GeneCards,ARHGEF19
Q86VW2,GeneCards,ARHGEF25
Q96DR7,GeneCards,ARHGEF26
Q8NDY3,GeneCards,ADPRHL1
Q5SW96,GeneCards,LDLRAP1
O14497,GeneCards,ARID1A
Q8NFD5,GeneCards,ARID1B
Q9Y4X5,GeneCards,ARIH1
Q8N7S6,GeneCards,ARIH2OS
O95376,GeneCards,ARIH2
Q99856,GeneCards,ARID3A
Q8IVW6,GeneCards,ARID3B
A6NKF2,GeneCards,ARID3C
P29374,GeneCards,ARID4A
Q4LE39,GeneCards,ARID4B
Q03989,GeneCards,ARID5A
Q14865,GeneCards,ARID5B
Q68CP9,GeneCards,ARID2
Q9Y4B4,GeneCards,RAD54L2
O43488,GeneCards,AKR7A2
O95154,GeneCards,AKR7A3
Q8NHP1,GeneCards,AKR7L
Q8N8L6,GeneCards,ARL10
Q969Q4,GeneCards,ARL11
Q8N4G2,GeneCards,ARL14
Q9NXU5,GeneCards,ARL15
Q0P5N6,GeneCards,ARL16
Q8IVW1,GeneCards,ARL17A
Q8IVW1,GeneCards,ARL17B
P40616,GeneCards,ARL1
P36404,GeneCards,ARL2
P36405,GeneCards,ARL3
P40617,GeneCards,ARL4A
P56559,GeneCards,ARL4C
P49703,GeneCards,ARL4D
Q9Y689,GeneCards,ARL5A
Q96KC2,GeneCards,ARL5B
A6NH57,GeneCards,ARL5C
Q9H0F7,GeneCards,ARL6
Q96BM9,GeneCards,ARL8A
Q9NVJ2,GeneCards,ARL8B
Q6T311,GeneCards,ARL9
P04424,GeneCards,ASL
Q8N2F6,GeneCards,ARMC10
Q5T9G4,GeneCards,ARMC12
Q9NVT9,GeneCards,ARMC1
Q8NEN0,GeneCards,ARMC2
Q5W041,GeneCards,ARMC3
Q96C12,GeneCards,ARMC5
Q6NXE6,GeneCards,ARMC6
Q9H6L4,GeneCards,ARMC7
Q8IUR7,GeneCards,ARMC8
Q7Z3E5,GeneCards,ARMC9
Q6PIY5,GeneCards,ARMH1
H3BNL8,GeneCards,ARMH2
Q5T2E6,GeneCards,ARMH3
Q86TY3,GeneCards,ARMH4
P0C7Q2,GeneCards,ARMS2
Q9H993,GeneCards,ARMT1
Q9P291,GeneCards,ARMCX1
Q7L311,GeneCards,ARMCX2
Q9UH62,GeneCards,ARMCX3
Q5H9R4,GeneCards,ARMCX4
Q6P1M9,GeneCards,ARMCX5
Q7L4S7,GeneCards,ARMCX6
Q9HBZ2,GeneCards,ARNT2
P27540,GeneCards,ARNT
Q86WX3,GeneCards,RPS19BP1
Q9NZ32,GeneCards,ACTR10
P56211,GeneCards,ARPP19
Q9UBL0,GeneCards,ARPP21
P61160,GeneCards,ACTR2
Q9P1U1,GeneCards,ACTR3B
Q9C0K3,GeneCards,ACTR3C
P61158,GeneCards,ACTR3
Q9BPX5,GeneCards,ARPC5L
Q9H9F9,GeneCards,ACTR5
Q9GZN1,GeneCards,ACTR6
Q9H981,GeneCards,ACTR8
O15144,GeneCards,ARPC2
O15145,GeneCards,ARPC3
P59998,GeneCards,ARPC4
O15511,GeneCards,ARPC5
Q7Z6K5,GeneCards,ARPIN
P49407,GeneCards,ARRB1
P32121,GeneCards,ARRB2
P36575,GeneCards,ARR3
Q8N5I2,GeneCards,ARRDC1
Q8TBH0,GeneCards,ARRDC2
Q96B67,GeneCards,ARRDC3
Q8NCT1,GeneCards,ARRDC4
A6NEK1,GeneCards,ARRDC5
P10523,GeneCards,SAG
P15289,GeneCards,ARSA
P15848,GeneCards,ARSB
P51689,GeneCards,ARSD
P54793,GeneCards,ARSF
Q96EG1,GeneCards,ARSG
Q5FYA8,GeneCards,ARSH
Q5FYB1,GeneCards,ARSI
Q5FYB0,GeneCards,ARSJ
Q6UWY0,GeneCards,ARSK
P51690,GeneCards,ARSL
Q5T4W7,GeneCards,ARTN
Q9H2C2,GeneCards,ARV1
O00192,GeneCards,ARVCF
Q96QS3,GeneCards,ARX
P18440,GeneCards,NAT1
P11245,GeneCards,NAT2
Q9HBK9,GeneCards,AS3MT
P0C7U1,GeneCards,ASAH2B
Q13510,GeneCards,ASAH1
Q9NR71,GeneCards,ASAH2
Q9ULH1,GeneCards,ASAP1
O43150,GeneCards,ASAP2
Q8TDY4,GeneCards,ASAP3
Q495Z4,GeneCards,ASB16-AS1
Q8WXI3,GeneCards,ASB10
Q8WXH4,GeneCards,ASB11
Q8WXK4,GeneCards,ASB12
Q8WXK3,GeneCards,ASB13
A6NK59,GeneCards,ASB14
Q8WXK1,GeneCards,ASB15
Q96NS5,GeneCards,ASB16
Q8WXJ9,GeneCards,ASB17
Q6ZVZ8,GeneCards,ASB18
Q9Y576,GeneCards,ASB1
Q96Q27,GeneCards,ASB2
Q9Y575,GeneCards,ASB3
Q9Y574,GeneCards,ASB4
Q8WWX0,GeneCards,ASB5
Q9NWX5,GeneCards,ASB6
Q9H672,GeneCards,ASB7
Q9H765,GeneCards,ASB8
Q96DX5,GeneCards,ASB9
Q8N9N2,GeneCards,ASCC1
Q9H1I8,GeneCards,ASCC2
Q8N3C0,GeneCards,ASCC3
P50553,GeneCards,ASCL1
Q99929,GeneCards,ASCL2
Q9NQ33,GeneCards,ASCL3
Q6XD76,GeneCards,ASCL4
Q7RTU5,GeneCards,ASCL5
Q9ULZ3,GeneCards,PYCARD
Q9Y294,GeneCards,ASF1A
Q9NVP2,GeneCards,ASF1B
Q7L266,GeneCards,ASRGL1
P07306,GeneCards,ASGR1
P07307,GeneCards,ASGR2
Q9NR48,GeneCards,ASH1L
Q9UBL3,GeneCards,ASH2L
Q9BVC5,GeneCards,C2orf49
P78348,GeneCards,ASIC1
Q16515,GeneCards,ASIC2
Q9UHC3,GeneCards,ASIC3
Q96FT7,GeneCards,ASIC4
Q9NY37,GeneCards,ASIC5
P42127,GeneCards,ASIP
Q92484,GeneCards,SMPDL3A
Q92485,GeneCards,SMPDL3B
O95671,GeneCards,ASMTL
P46597,GeneCards,ASMT
P17405,GeneCards,SMPD1
Q9NWL6,GeneCards,ASNSD1
P08243,GeneCards,ASNS
Q9BZE9,GeneCards,ASPSCR1
A6ND91,GeneCards,ASPDH
P20933,GeneCards,AGA
Q5U4P2,GeneCards,ASPHD1
Q6ICH7,GeneCards,ASPHD2
Q12797,GeneCards,ASPH
Q8IZT6,GeneCards,ASPM
Q9BXN1,GeneCards,ASPN
Q96KQ4,GeneCards,PPP1R13B
Q13625,GeneCards,TP53BP2
P26436,GeneCards,ACRV1
P00966,GeneCards,ASS1
Q2TB18,GeneCards,ASTE1
Q9Y284,GeneCards,WDR83OS
Q6HA08,GeneCards,ASTL
O14525,GeneCards,ASTN1
O75129,GeneCards,ASTN2
Q96CP6,GeneCards,GRAMD1A
Q3KR37,GeneCards,GRAMD1B
Q8IYS0,GeneCards,GRAMD1C
L0R819,GeneCards,ASDURF
Q8IXJ9,GeneCards,ASXL1
Q76L83,GeneCards,ASXL2
Q9C0F0,GeneCards,ASXL3
Q8WWH4,GeneCards,ASZ1
O60312,GeneCards,ATP10A
O94823,GeneCards,ATP10B
Q9P241,GeneCards,ATP10D
P98196,GeneCards,ATP11A
Q9Y2G3,GeneCards,ATP11B
Q8NB49,GeneCards,ATP11C
P54707,GeneCards,ATP12A
Q9HD20,GeneCards,ATP13A1
Q9NQ11,GeneCards,ATP13A2
Q9H7F0,GeneCards,ATP13A3
Q4VNC1,GeneCards,ATP13A4
Q4VNC0,GeneCards,ATP13A5
P05023,GeneCards,ATP1A1
P50993,GeneCards,ATP1A2
P13637,GeneCards,ATP1A3
Q13733,GeneCards,ATP1A4
P05026,GeneCards,ATP1B1
P14415,GeneCards,ATP1B2
P54709,GeneCards,ATP1B3
Q9UN42,GeneCards,ATP1B4
O14983,GeneCards,ATP2A1
P16615,GeneCards,ATP2A2
Q93084,GeneCards,ATP2A3
P20020,GeneCards,ATP2B1
Q01814,GeneCards,ATP2B2
Q16720,GeneCards,ATP2B3
P23634,GeneCards,ATP2B4
P98194,GeneCards,ATP2C1
O75185,GeneCards,ATP2C2
Q8TBG4,GeneCards,ETNPPL
Q8IUZ5,GeneCards,PHYKPL
Q5VTU8,GeneCards,ATP5F1EP2
P24539,GeneCards,ATP5PB
P05496,GeneCards,ATP5MC1
Q06055,GeneCards,ATP5MC2
P48201,GeneCards,ATP5MC3
Q7Z4Y8,GeneCards,ATP5MGL
Q9ULK2,GeneCards,ATXN7L1
Q5T6C5,GeneCards,ATXN7L2
Q14CW9,GeneCards,ATXN7L3
Q9Y2Q0,GeneCards,ATP8A1
Q9NTI2,GeneCards,ATP8A2
O43520,GeneCards,ATP8B1
P98198,GeneCards,ATP8B2
O60423,GeneCards,ATP8B3
Q8TF62,GeneCards,ATP8B4
P0DMR3,GeneCards,ATXN8OS
Q8NBU5,GeneCards,ATAD1
Q6PL18,GeneCards,ATAD2
Q96QE3,GeneCards,ATAD5
Q5TC04,GeneCards,ATP1A1-AS1
Q5SQI0,GeneCards,ATAT1
Q86WG3,GeneCards,ATCAY
Q9ULI0,GeneCards,ATAD2B
Q9NVI7,GeneCards,ATAD3A
Q5T9A4,GeneCards,ATAD3B
Q5T2N8,GeneCards,ATAD3C
O95260,GeneCards,ATE1
P18846,GeneCards,ATF1
P15336,GeneCards,ATF2
P18847,GeneCards,ATF3
P18848,GeneCards,ATF4
Q9Y2D1,GeneCards,ATF5
P18850,GeneCards,ATF6
Q99941,GeneCards,ATF6B
P17544,GeneCards,ATF7
Q9H0Y0,GeneCards,ATG10
O94817,GeneCards,ATG12
O75143,GeneCards,ATG13
Q2TAZ0,GeneCards,ATG2A
Q96BY7,GeneCards,ATG2B
Q9NT62,GeneCards,ATG3
Q8WYN0,GeneCards,ATG4A
Q9Y4P1,GeneCards,ATG4B
Q96DT6,GeneCards,ATG4C
Q86TL0,GeneCards,ATG4D
Q9H1Y0,GeneCards,ATG5
O95352,GeneCards,ATG7
Q7Z3C6,GeneCards,ATG9A
Q674R7,GeneCards,ATG9B
Q9BSB4,GeneCards,ATG101
Q9UII2,GeneCards,ATP5IF1
Q8N6G6,GeneCards,ADAMTSL1
Q86TH1,GeneCards,ADAMTSL2
P82987,GeneCards,ADAMTSL3
Q6UY14,GeneCards,ADAMTSL4
Q6ZMM2,GeneCards,ADAMTSL5
Q8WXF7,GeneCards,ATL1
Q8NHH9,GeneCards,ATL2
Q6DD88,GeneCards,ATL3
O43313,GeneCards,ATMIN
Q13315,GeneCards,ATM
P54259,GeneCards,ATN1
P54710,GeneCards,FXYD2
Q92858,GeneCards,ATOH1
Q8N100,GeneCards,ATOH7
Q96SQ7,GeneCards,ATOH8
Q32MH5,GeneCards,FAM214A
Q7L5A3,GeneCards,FAM214B
O00244,GeneCards,ATOX1
Q9Y6H3,GeneCards,ATP23
P20648,GeneCards,ATP4A
P51164,GeneCards,ATP4B
P56381,GeneCards,ATP5F1E
O75947,GeneCards,ATP5PD
P56385,GeneCards,ATP5ME
P18859,GeneCards,ATP5PF
O75964,GeneCards,ATP5MG
Q99766,GeneCards,DMAC2L
P56378,GeneCards,ATP5MJ
P00846,GeneCards,MT-ATP6
Q04656,GeneCards,ATP7A
P35670,GeneCards,ATP7B
P03928,GeneCards,MT-ATP8
O75110,GeneCards,ATP9A
O43861,GeneCards,ATP9B
P25705,GeneCards,ATP5F1A
P06576,GeneCards,ATP5F1B
P30049,GeneCards,ATP5F1D
Q5TC12,GeneCards,ATPAF1
Q8N5M1,GeneCards,ATPAF2
P36542,GeneCards,ATP5F1C
P56134,GeneCards,ATP5MF
Q96IX5,GeneCards,ATP5MK
P48047,GeneCards,ATP5PO
Q6ZP68,GeneCards,ATP11AUN
Q6RW13,GeneCards,AGTRAP
Q8WXE1,GeneCards,ATRIP
Q5VV63,GeneCards,ATRNL1
O75882,GeneCards,ATRN
P46100,GeneCards,ATRX
Q13535,GeneCards,ATR
Q9H324,GeneCards,ADAMTS10
P58397,GeneCards,ADAMTS12
Q76LX8,GeneCards,ADAMTS13
Q8WXS8,GeneCards,ADAMTS14
Q8TE58,GeneCards,ADAMTS15
Q8TE57,GeneCards,ADAMTS16
Q8TE56,GeneCards,ADAMTS17
Q8TE60,GeneCards,ADAMTS18
Q8TE59,GeneCards,ADAMTS19
Q9UHI8,GeneCards,ADAMTS1
P59510,GeneCards,ADAMTS20
O95450,GeneCards,ADAMTS2
O15072,GeneCards,ADAMTS3
O75173,GeneCards,ADAMTS4
Q9UNA0,GeneCards,ADAMTS5
Q9UKP5,GeneCards,ADAMTS6
Q9UKP4,GeneCards,ADAMTS7
Q9UP79,GeneCards,ADAMTS8
Q9P2N4,GeneCards,ADAMTS9
P17735,GeneCards,TAT
Q9UBB4,GeneCards,ATXN10
P0C7T5,GeneCards,ATXN1L
P54253,GeneCards,ATXN1
Q8WWM7,GeneCards,ATXN2L
Q99700,GeneCards,ATXN2
Q9H3M9,GeneCards,ATXN3L
P54252,GeneCards,ATXN3
O15265,GeneCards,ATXN7
Q156A1,GeneCards,ATXN8
Q9H1Z8,GeneCards,ECRG4
Q13825,GeneCards,AUH
Q9H7T9,GeneCards,AUNIP
Q9Y679,GeneCards,AUP1
O14965,GeneCards,AURKA
Q96GD4,GeneCards,AURKB
Q9UQB9,GeneCards,AURKC
Q8WXX7,GeneCards,AUTS2
O75061,GeneCards,DNAJC6
Q9NQS1,GeneCards,AVEN
O75366,GeneCards,AVIL
Q8NBF6,GeneCards,AVL9
Q5T686,GeneCards,AVPI1
P27037,GeneCards,ACVR2A
Q13705,GeneCards,ACVR2B
Q58HT5,GeneCards,AWAT1
Q6E213,GeneCards,AWAT2
Q3ZCQ2,GeneCards,ANXA2R
A6NMY6,GeneCards,ANXA2P2
Q5VT79,GeneCards,ANXA8L1
Q5T1B0,GeneCards,AXDND1
O15169,GeneCards,AXIN1
Q9Y2T1,GeneCards,AXIN2
Q9H6S1,GeneCards,AZI2
O14977,GeneCards,AZIN1
Q96A70,GeneCards,AZIN2
Q07817,GeneCards,BCL2L1
Q92843,GeneCards,BCL2L2
Q92843,GeneCards,BCL2L2-PABPN1
Q9HD36,GeneCards,BCL2L10
O43521,GeneCards,BCL2L11
Q9HB09,GeneCards,BCL2L12
Q9BXK5,GeneCards,BCL2L13
Q9BZR8,GeneCards,BCL2L14
Q5TBC7,GeneCards,BCL2L15
Q16548,GeneCards,BCL2A1
P61769,GeneCards,B2M
P04920,GeneCards,SLC4A2
P48751,GeneCards,SLC4A3
Q96Q91,GeneCards,SLC4A9
P59052,GeneCards,B3GALT5-AS1
P02730,GeneCards,SLC4A1
Q9P2W7,GeneCards,B3GAT1
Q9NPZ5,GeneCards,B3GAT2
O94766,GeneCards,B3GAT3
O75752,GeneCards,B3GALNT1
Q8NCR0,GeneCards,B3GALNT2
Q6Y288,GeneCards,B3GLCT
Q9NY97,GeneCards,B3GNT2
Q9Y2A9,GeneCards,B3GNT3
Q9C0J1,GeneCards,B3GNT4
Q9BYG0,GeneCards,B3GNT5
Q6ZMB0,GeneCards,B3GNT6
Q8NFL0,GeneCards,B3GNT7
Q7Z7M8,GeneCards,B3GNT8
Q6UX72,GeneCards,B3GNT9
Q67FW5,GeneCards,B3GNTL1
Q9Y5Z6,GeneCards,B3GALT1
O43825,GeneCards,B3GALT2
O96024,GeneCards,B3GALT4
Q9Y2C3,GeneCards,B3GALT5
Q96L58,GeneCards,B3GALT6
A8MXE2,GeneCards,B3GALT9
O43505,GeneCards,B4GAT1
Q00973,GeneCards,B4GALNT1
Q8NHY0,GeneCards,B4GALNT2
Q6L9W6,GeneCards,B4GALNT3
Q76KP1,GeneCards,B4GALNT4
P15291,GeneCards,B4GALT1
O60909,GeneCards,B4GALT2
O60512,GeneCards,B4GALT3
O60513,GeneCards,B4GALT4
O43286,GeneCards,B4GALT5
Q9UBX8,GeneCards,B4GALT6
Q9UBV7,GeneCards,B4GALT7
Q9UPM9,GeneCards,B9D1
Q9BPU9,GeneCards,B9D2
Q8WXS3,GeneCards,BAALC
P0C853,GeneCards,BAALC-AS2
Q14032,GeneCards,BAAT
Q9NWV8,GeneCards,BABAM1
Q9NXR7,GeneCards,BABAM2
Q8WZ19,GeneCards,KCTD13
Q13829,GeneCards,TNFAIP1
Q9H3F6,GeneCards,KCTD10
P56817,GeneCards,BACE1
Q9Y5Z0,GeneCards,BACE2
O14867,GeneCards,BACH1
Q9BYV9,GeneCards,BACH2
O00154,GeneCards,ACOT7
Q92934,GeneCards,BAD
Q9H503,GeneCards,BANF2
O75531,GeneCards,BANF1
Q99933,GeneCards,BAG1
O95816,GeneCards,BAG2
O95817,GeneCards,BAG3
O95429,GeneCards,BAG4
Q9UL15,GeneCards,BAG5
P46379,GeneCards,BAG6
Q13072,GeneCards,BAGE
Q86Y30,GeneCards,BAGE2
Q86Y29,GeneCards,BAGE3
Q86Y28,GeneCards,BAGE4
Q86Y27,GeneCards,BAGE5
Q9P281,GeneCards,BAHCC1
Q8TBE0,GeneCards,BAHD1
Q9UQB8,GeneCards,BAIAP2
O94812,GeneCards,BAIAP3
Q6ZNE5,GeneCards,ATG14
Q16611,GeneCards,BAK1
Q13145,GeneCards,BAMBI
Q8NDB2,GeneCards,BANK1
Q8N9N5,GeneCards,BANP
Q8IXM2,GeneCards,C17orf49
Q92560,GeneCards,BAP1
Q9UHQ4,GeneCards,BCAP29
P51572,GeneCards,BCAP31
Q99728,GeneCards,BARD1
Q9BZE3,GeneCards,BARHL1
Q9NY43,GeneCards,BARHL2
Q9HBU1,GeneCards,BARX1
Q9UMQ3,GeneCards,BARX2
P35613,GeneCards,BSG
P80723,GeneCards,BASP1
P82251,GeneCards,SLC7A9
Q8N1L9,GeneCards,BATF2
Q9NR55,GeneCards,BATF3
Q16520,GeneCards,BATF
Q07812,GeneCards,BAX
Q9NRL2,GeneCards,BAZ1A
Q9UIG0,GeneCards,BAZ1B
Q9UIF9,GeneCards,BAZ2A
Q9UIF8,GeneCards,BAZ2B
Q96PG8,GeneCards,BBC3
Q9BXH1,GeneCards,BBC3
A8MTZ0,GeneCards,BBIP1
Q9BUW7,GeneCards,BBLN
Q8ND07,GeneCards,BBOF1
Q8TAM1,GeneCards,BBS10
Q6ZW61,GeneCards,BBS12
Q8NFJ9,GeneCards,BBS1
Q9BXC9,GeneCards,BBS2
Q96RK4,GeneCards,BBS4
Q8N3I7,GeneCards,BBS5
Q8IWZ6,GeneCards,BBS7
Q8WY36,GeneCards,BBX
Q9H165,GeneCards,BCL11A
Q9C0K0,GeneCards,BCL11B
P50895,GeneCards,BCAM
Q6ZUJ8,GeneCards,PIK3AP1
P56945,GeneCards,BCAR1
O75815,GeneCards,BCAR3
O75363,GeneCards,BCAS1
Q9H6U6,GeneCards,BCAS3
Q8TDM0,GeneCards,BCAS4
P54687,GeneCards,BCAT1
