uid,db,ID
P30837,Ensembl,ENSG00000137124.8
O75891,Ensembl,ENSG00000144908.14
Q3SY69,Ensembl,ENSG00000136010.14
Q60I27,Ensembl,ENSG00000178038.17
P30838,Ensembl,ENSG00000108602.18
P51648,Ensembl,ENSG00000072210.19
P43353,Ensembl,ENSG00000006534.17
P48448,Ensembl,ENSG00000132746.16
P30038,Ensembl,ENSG00000159423.17
P20292,Ensembl,ENSG00000132965.10
P49419,Ensembl,ENSG00000164904.18
Q9H2A2,Ensembl,ENSG00000118514.14
P49189,Ensembl,ENSG00000143149.13
P24298,Ensembl,ENSG00000167701.14
Q8TD30,Ensembl,ENSG00000166123.14
P02768,Ensembl,ENSG00000163631.17
P05091,Ensembl,ENSG00000111275.13
P04075,Ensembl,ENSG00000149925.22
P05062,Ensembl,ENSG00000136872.21
P09972,Ensembl,ENSG00000109107.14
P15121,Ensembl,ENSG00000085662.14
Q2TAA5,Ensembl,ENSG00000253710.5
Q9BV10,Ensembl,ENSG00000182858.14
Q9NP73,Ensembl,ENSG00000101901.13
Q96F25,Ensembl,ENSG00000172339.10
Q9BT22,Ensembl,ENSG00000033011.14
Q9H553,Ensembl,ENSG00000119523.10
Q92685,Ensembl,ENSG00000214160.10
Q9Y673,Ensembl,ENSG00000120697.10
Q9Y672,Ensembl,ENSG00000088035.18
Q9BVK2,Ensembl,ENSG00000159063.14
Q9H6U8,Ensembl,ENSG00000086848.15
Q13686,Ensembl,ENSG00000100601.10
Q6NS38,Ensembl,ENSG00000189046.11
Q96Q83,Ensembl,ENSG00000166199.13
Q9NXW9,Ensembl,ENSG00000160993.4
Q6P6C2,Ensembl,ENSG00000091542.9
Q3KRA9,Ensembl,ENSG00000239382.11
Q9BT30,Ensembl,ENSG00000125652.8
Q96BT7,Ensembl,ENSG00000137760.15
Q6UXT8,Ensembl,ENSG00000196711.9
Q6UX46,Ensembl,ENSG00000189292.16
Q6ZNB7,Ensembl,ENSG00000187546.14
Q9UM73,Ensembl,ENSG00000171094.18
Q8N6M5,Ensembl,ENSG00000151360.10
Q8TCU4,Ensembl,ENSG00000116127.20
Q96QP1,Ensembl,ENSG00000073331.18
Q86TB3,Ensembl,ENSG00000198796.7
Q96L96,Ensembl,ENSG00000136383.7
P55789,Ensembl,ENSG00000127554.13
Q96Q42,Ensembl,ENSG00000003393.16
P35858,Ensembl,ENSG00000099769.6
Q15699,Ensembl,ENSG00000180318.4
O95076,Ensembl,ENSG00000156150.9
Q9H161,Ensembl,ENSG00000052850.8
Q9UHK6,Ensembl,ENSG00000242110.9
Q9NP70,Ensembl,ENSG00000178522.15
P02760,Ensembl,ENSG00000106927.12
P19021,Ensembl,ENSG00000145730.21
Q99217,Ensembl,ENSG00000125363.14
Q99218,Ensembl,ENSG00000099721.16
Q5JTC6,Ensembl,ENSG00000184675.11
Q8N7J2,Ensembl,ENSG00000165566.13
Q8N944,Ensembl,ENSG00000178171.11
Q6DCA0,Ensembl,ENSG00000144233.12
Q9UKV5,Ensembl,ENSG00000159461.15
Q86WK6,Ensembl,ENSG00000181754.7
Q86SJ2,Ensembl,ENSG00000139211.7
Q86WK7,Ensembl,ENSG00000176020.9
Q16671,Ensembl,ENSG00000135409.11
Q9Y4X0,Ensembl,ENSG00000101935.13
Q8IY45,Ensembl,ENSG00000151743.11
Q9BXJ7,Ensembl,ENSG00000166126.11
Q8IY63,Ensembl,ENSG00000166025.18
Q9Y2J4,Ensembl,ENSG00000114019.15
Q4VCS5,Ensembl,ENSG00000126016.17
Q9H4A4,Ensembl,ENSG00000176393.11
P23109,Ensembl,ENSG00000116748.22
Q01433,Ensembl,ENSG00000116337.20
Q01432,Ensembl,ENSG00000133805.16
Q07075,Ensembl,ENSG00000138792.10
P49418,Ensembl,ENSG00000078053.17
P28838,Ensembl,ENSG00000002549.13
P15144,Ensembl,ENSG00000166825.15
Q8N6M6,Ensembl,ENSG00000148120.18
Q6Q4G3,Ensembl,ENSG00000172901.21
Q9C0C7,Ensembl,ENSG00000110497.15
P30533,Ensembl,ENSG00000163956.13
Q6UX39,Ensembl,ENSG00000187689.10
P0DUB6,Ensembl,ENSG00000237763.10
P0DTE7,Ensembl,ENSG00000174876.17
P0DTE8,Ensembl,ENSG00000187733.7
P19961,Ensembl,ENSG00000240038.7
P04746,Ensembl,ENSG00000243480.8
Q400G9,Ensembl,ENSG00000174945.14
Q86W34,Ensembl,ENSG00000196704.14
Q8IZ07,Ensembl,ENSG00000076513.17
Q86YJ7,Ensembl,ENSG00000198720.13
Q8N6S4,Ensembl,ENSG00000118454.13
Q6ZTN6,Ensembl,ENSG00000172932.16
Q8IVF6,Ensembl,ENSG00000180071.21
A2A2Z9,Ensembl,ENSG00000230453.11
Q9BXX3,Ensembl,ENSG00000148513.20
Q9BXX2,Ensembl,ENSG00000180777.15
P39687,Ensembl,ENSG00000140350.15
Q92688,Ensembl,ENSG00000136938.9
O95626,Ensembl,ENSG00000139223.4
Q9BTT0,Ensembl,ENSG00000143401.15
A6NCL7,Ensembl,ENSG00000164236.12
Q69YU3,Ensembl,ENSG00000272031.3
A5PLL1,Ensembl,ENSG00000189127.8
P0C6C1,Ensembl,ENSG00000235711.5
A6QL64,Ensembl,ENSG00000135976.21
Q8N2N9,Ensembl,ENSG00000196912.13
Q5JPF3,Ensembl,ENSG00000174501.15
P54802,Ensembl,ENSG00000108784.10
Q9UJX6,Ensembl,ENSG00000176248.9
Q96K21,Ensembl,ENSG00000166140.17
P10275,Ensembl,ENSG00000169083.18
P16860,Ensembl,ENSG00000120937.9
P23582,Ensembl,ENSG00000163273.4
Q9P2R3,Ensembl,ENSG00000185722.18
P01160,Ensembl,ENSG00000175206.11
Q9UNK9,Ensembl,ENSG00000013523.11
Q5VTE6,Ensembl,ENSG00000174606.14
P03950,Ensembl,ENSG00000214274.10
O95841,Ensembl,ENSG00000116194.13
Q9UKU9,Ensembl,ENSG00000136859.10
Q9Y5C1,Ensembl,ENSG00000132855.5
Q9BY76,Ensembl,ENSG00000167772.12
Q86XS5,Ensembl,ENSG00000187151.7
Q8NI99,Ensembl,ENSG00000130812.11
O43827,Ensembl,ENSG00000171819.5
Q6UXH0,Ensembl,ENSG00000130173.13
Q15389,Ensembl,ENSG00000154188.10
O15123,Ensembl,ENSG00000091879.14
Q9Y264,Ensembl,ENSG00000101280.8
P01019,Ensembl,ENSG00000135744.9
E9PGG2,Ensembl,ENSG00000227059.7
P16157,Ensembl,ENSG00000029534.22
Q01484,Ensembl,ENSG00000145362.21
Q12955,Ensembl,ENSG00000151150.22
Q7Z5J8,Ensembl,ENSG00000151687.15
Q9NU02,Ensembl,ENSG00000132623.16
Q8N957,Ensembl,ENSG00000153930.13
Q8IWZ3,Ensembl,ENSG00000131503.21
Q9HCJ1,Ensembl,ENSG00000154122.14
Q8NFD2,Ensembl,ENSG00000170209.5
Q8NAG6,Ensembl,ENSG00000160117.16
Q86XL3,Ensembl,ENSG00000176915.15
Q9BQD7,Ensembl,ENSG00000103254.10
Q15327,Ensembl,ENSG00000148677.7
Q9GZV1,Ensembl,ENSG00000165887.12
Q9Y2G4,Ensembl,ENSG00000135299.17
Q92527,Ensembl,ENSG00000106013.15
Q96BM1,Ensembl,ENSG00000156381.9
Q6ZW76,Ensembl,ENSG00000168096.15
Q68DC2,Ensembl,ENSG00000165138.18
A6NFN9,Ensembl,ENSG00000206199.11
Q9P2S6,Ensembl,ENSG00000144504.16
Q8IV38,Ensembl,ENSG00000106524.9
Q9H8Y5,Ensembl,ENSG00000163516.14
Q9NQW6,Ensembl,ENSG00000011426.11
Q99873,Ensembl,ENSG00000126457.22
P55345,Ensembl,ENSG00000160310.19
O60678,Ensembl,ENSG00000185238.13
O14744,Ensembl,ENSG00000100462.16
Q96LA8,Ensembl,ENSG00000198890.9
Q9NVM4,Ensembl,ENSG00000132600.18
Q9NR22,Ensembl,ENSG00000111218.12
Q6P2P2,Ensembl,ENSG00000164169.13
Q9NW15,Ensembl,ENSG00000160746.13
Q5XXA6,Ensembl,ENSG00000131620.18
Q9NQ90,Ensembl,ENSG00000047617.17
Q9BYT9,Ensembl,ENSG00000134343.14
Q32M45,Ensembl,ENSG00000151572.18
Q32M45,Ensembl,ENSG00000262139.9
Q75V66,Ensembl,ENSG00000171714.13
Q4KMQ2,Ensembl,ENSG00000177119.17
Q6IWH7,Ensembl,ENSG00000146205.15
Q9HCE9,Ensembl,ENSG00000074855.11
A1A5B4,Ensembl,ENSG00000185101.13
P16066,Ensembl,ENSG00000169418.10
P20594,Ensembl,ENSG00000159899.16
P17342,Ensembl,ENSG00000113389.16
Q9NXR5,Ensembl,ENSG00000088448.14
Q6UB99,Ensembl,ENSG00000167522.17
Q6UB98,Ensembl,ENSG00000101745.17
Q6P6B7,Ensembl,ENSG00000134461.16
O75179,Ensembl,ENSG00000132466.20
Q5VYY1,Ensembl,ENSG00000152766.6
Q86SG2,Ensembl,ENSG00000163126.15
Q8TF21,Ensembl,ENSG00000089847.13
Q9UPS8,Ensembl,ENSG00000107890.17
Q96NW4,Ensembl,ENSG00000105186.16
O15084,Ensembl,ENSG00000206560.12
Q8N6D5,Ensembl,ENSG00000154065.17
Q8N7Z5,Ensembl,ENSG00000145700.10
Q8N283,Ensembl,ENSG00000198483.13
Q7Z713,Ensembl,ENSG00000186352.9
Q53RE8,Ensembl,ENSG00000213337.9
Q6AI12,Ensembl,ENSG00000154945.7
Q8N9B4,Ensembl,ENSG00000137494.14
Q8N8A2,Ensembl,ENSG00000065413.20
Q5TZF3,Ensembl,ENSG00000183831.7
Q86W74,Ensembl,ENSG00000186106.11
Q8WVL7,Ensembl,ENSG00000168876.9
Q9ULJ7,Ensembl,ENSG00000151458.12
Q8NB46,Ensembl,ENSG00000139645.11
Q8N9V6,Ensembl,ENSG00000144031.12
Q6NXT1,Ensembl,ENSG00000100124.15
Q3KP44,Ensembl,ENSG00000164512.18
Q9BZ19,Ensembl,ENSG00000124227.6
A6NGH8,Ensembl,ENSG00000157999.6
A6NC57,Ensembl,ENSG00000181626.12
C9JTQ0,Ensembl,ENSG00000230778.2
E5RJM6,Ensembl,ENSG00000235098.9
B4E2M5,Ensembl,ENSG00000230062.7
Q9H9E1,Ensembl,ENSG00000164331.10
Q92625,Ensembl,ENSG00000064999.16
Q7Z6G8,Ensembl,ENSG00000185046.20
Q8N8V4,Ensembl,ENSG00000175311.7
Q8N8V4,Ensembl,ENSG00000284290.2
P01008,Ensembl,ENSG00000117601.15
Q9H6X2,Ensembl,ENSG00000169604.21
P58335,Ensembl,ENSG00000163297.18
A6NF34,Ensembl,ENSG00000274209.6
Q9UJ72,Ensembl,ENSG00000109511.12
P50995,Ensembl,ENSG00000122359.18
P27216,Ensembl,ENSG00000104537.17
P04083,Ensembl,ENSG00000135046.14
P07355,Ensembl,ENSG00000182718.18
P12429,Ensembl,ENSG00000138772.13
P09525,Ensembl,ENSG00000196975.16
P08758,Ensembl,ENSG00000164111.15
P08133,Ensembl,ENSG00000197043.15
P20073,Ensembl,ENSG00000138279.16
P13928,Ensembl,ENSG00000265190.7
O76027,Ensembl,ENSG00000143412.10
P28039,Ensembl,ENSG00000136250.12
P19801,Ensembl,ENSG00000002726.21
O75106,Ensembl,ENSG00000131480.9
Q16853,Ensembl,ENSG00000131471.7
P21397,Ensembl,ENSG00000189221.11
P27338,Ensembl,ENSG00000069535.14
Q06278,Ensembl,ENSG00000138356.14
O60641,Ensembl,ENSG00000065609.15
Q63HQ0,Ensembl,ENSG00000138660.12
Q10567,Ensembl,ENSG00000100280.17
O43747,Ensembl,ENSG00000166747.13
O75843,Ensembl,ENSG00000213983.12
Q9BXS5,Ensembl,ENSG00000072958.9
Q9Y6Q5,Ensembl,ENSG00000129354.12
P61966,Ensembl,ENSG00000106367.15
P56377,Ensembl,ENSG00000182287.15
Q96PC3,Ensembl,ENSG00000152056.18
O95782,Ensembl,ENSG00000196961.13
O94973,Ensembl,ENSG00000183020.15
P05549,Ensembl,ENSG00000137203.15
P63010,Ensembl,ENSG00000006125.18
Q92481,Ensembl,ENSG00000008196.13
Q92754,Ensembl,ENSG00000087510.7
Q7Z6R9,Ensembl,ENSG00000008197.5
Q6VUC0,Ensembl,ENSG00000116819.9
Q96CW1,Ensembl,ENSG00000161203.14
P53680,Ensembl,ENSG00000042753.12
O00203,Ensembl,ENSG00000132842.15
Q13367,Ensembl,ENSG00000103723.17
O14617,Ensembl,ENSG00000065000.20
Q9Y2T2,Ensembl,ENSG00000185009.13
P53677,Ensembl,ENSG00000070718.12
Q92572,Ensembl,ENSG00000177879.17
P59780,Ensembl,ENSG00000157823.17
Q96N21,Ensembl,ENSG00000167302.11
P50583,Ensembl,ENSG00000164978.18
Q9Y6B7,Ensembl,ENSG00000134262.13
Q9UPM8,Ensembl,ENSG00000081014.11
O00189,Ensembl,ENSG00000221838.10
Q9Y587,Ensembl,ENSG00000100478.16
Q2VPB7,Ensembl,ENSG00000254470.3
Q9H0R1,Ensembl,ENSG00000053770.12
Q9NUS5,Ensembl,ENSG00000125843.11
O43299,Ensembl,ENSG00000242802.9
O14727,Ensembl,ENSG00000120868.14
Q02410,Ensembl,ENSG00000107282.9
Q99767,Ensembl,ENSG00000034053.15
Q99767,Ensembl,ENSG00000276495.4
O96018,Ensembl,ENSG00000011132.12
O00213,Ensembl,ENSG00000166313.20
Q92870,Ensembl,ENSG00000163697.17
O95704,Ensembl,ENSG00000113108.20
Q92624,Ensembl,ENSG00000062725.10
Q9UM13,Ensembl,ENSG00000164162.14
Q9NYG5,Ensembl,ENSG00000141552.18
Q9BS18,Ensembl,ENSG00000129055.13
P60006,Ensembl,ENSG00000110200.9
Q96DE5,Ensembl,ENSG00000166295.9
Q9H1A4,Ensembl,ENSG00000153107.13
Q9UJX5,Ensembl,ENSG00000053900.11
Q9UJX4,Ensembl,ENSG00000089053.13
Q9UJX3,Ensembl,ENSG00000196510.14
Q8J025,Ensembl,ENSG00000154856.13
Q8NCL9,Ensembl,ENSG00000198768.11
O95996,Ensembl,ENSG00000115266.12
P25054,Ensembl,ENSG00000134982.17
Q9ULZ1,Ensembl,ENSG00000171388.12
P27695,Ensembl,ENSG00000100823.12
Q9UBZ4,Ensembl,ENSG00000169188.5
Q96BI3,Ensembl,ENSG00000117362.13
Q8WW43,Ensembl,ENSG00000138613.14
Q9BZZ5,Ensembl,ENSG00000166181.13
P35414,Ensembl,ENSG00000134817.12
Q96LR9,Ensembl,ENSG00000178878.13
Q8IW19,Ensembl,ENSG00000169621.11
P51693,Ensembl,ENSG00000105290.13
Q06481,Ensembl,ENSG00000084234.18
Q9HDC9,Ensembl,ENSG00000101474.12
P02647,Ensembl,ENSG00000118137.10
P02652,Ensembl,ENSG00000158874.11
P06727,Ensembl,ENSG00000110244.7
Q6Q788,Ensembl,ENSG00000110243.12
P08519,Ensembl,ENSG00000198670.12
Q0VD83,Ensembl,ENSG00000184730.12
P04114,Ensembl,ENSG00000084674.15
P02654,Ensembl,ENSG00000130208.10
P02655,Ensembl,ENSG00000234906.11
P02656,Ensembl,ENSG00000110245.12
P55056,Ensembl,ENSG00000267467.4
P05090,Ensembl,ENSG00000189058.9
P02649,Ensembl,ENSG00000130203.10
Q13790,Ensembl,ENSG00000175336.10
P02749,Ensembl,ENSG00000091583.11
O14791,Ensembl,ENSG00000100342.22
Q9BQE5,Ensembl,ENSG00000128335.14
O95236,Ensembl,ENSG00000128284.20
Q9BPW4,Ensembl,ENSG00000100336.18
Q9BWW9,Ensembl,ENSG00000128313.2
Q9BWW8,Ensembl,ENSG00000221963.6
O95445,Ensembl,ENSG00000204444.11
O95445,Ensembl,ENSG00000206409.8
O95445,Ensembl,ENSG00000224290.7
O95445,Ensembl,ENSG00000226215.6
O95445,Ensembl,ENSG00000235754.7
O95445,Ensembl,ENSG00000227567.7
O95445,Ensembl,ENSG00000231974.6
Q53RT3,Ensembl,ENSG00000244617.3
Q13794,Ensembl,ENSG00000141682.12
Q7Z2E3,Ensembl,ENSG00000137074.20
P07741,Ensembl,ENSG00000198931.11
Q8IXF9,Ensembl,ENSG00000184945.15
A6NM10,Ensembl,ENSG00000185176.13
Q96PS8,Ensembl,ENSG00000143595.13
Q8NBQ7,Ensembl,ENSG00000178301.4
P29972,Ensembl,ENSG00000240583.14
P41181,Ensembl,ENSG00000167580.8
Q92482,Ensembl,ENSG00000165272.16
P55087,Ensembl,ENSG00000171885.18
P55064,Ensembl,ENSG00000161798.7
Q13520,Ensembl,ENSG00000086159.13
O14520,Ensembl,ENSG00000165269.13
O94778,Ensembl,ENSG00000103375.11
O43315,Ensembl,ENSG00000103569.10
O60306,Ensembl,ENSG00000021776.11
Q5H913,Ensembl,ENSG00000174225.15
Q3SXY8,Ensembl,ENSG00000169379.17
Q9Y2Y0,Ensembl,ENSG00000102931.8
Q15041,Ensembl,ENSG00000170540.15
Q66PJ3,Ensembl,ENSG00000182196.14
Q8N6S5,Ensembl,ENSG00000177917.12
P10398,Ensembl,ENSG00000078061.14
Q6UW56,Ensembl,ENSG00000138085.18
Q96P48,Ensembl,ENSG00000186635.15
Q8WZ64,Ensembl,ENSG00000047365.13
Q8WWN8,Ensembl,ENSG00000120318.16
P25098,Ensembl,ENSG00000173020.11
P35626,Ensembl,ENSG00000100077.16
Q92747,Ensembl,ENSG00000241685.10
O15143,Ensembl,ENSG00000130429.16
Q8IWT0,Ensembl,ENSG00000176261.16
Q7LC44,Ensembl,ENSG00000198576.4
P15514,Ensembl,ENSG00000109321.11
O15033,Ensembl,ENSG00000119682.18
P84077,Ensembl,ENSG00000143761.17
P61204,Ensembl,ENSG00000134287.10
P18085,Ensembl,ENSG00000168374.11
P84085,Ensembl,ENSG00000004059.11
P62330,Ensembl,ENSG00000165527.8
Q8N6T3,Ensembl,ENSG00000101199.13
Q8N6H7,Ensembl,ENSG00000149182.15
Q9NP61,Ensembl,ENSG00000242247.11
P53367,Ensembl,ENSG00000164144.16
P53365,Ensembl,ENSG00000132254.13
Q13795,Ensembl,ENSG00000101246.20
Q8N726,Ensembl,ENSG00000147889.18
Q8N1W1,Ensembl,ENSG00000214944.10
A8MVX0,Ensembl,ENSG00000214694.13
A5YM69,Ensembl,ENSG00000213214.6
Q8N4T4,Ensembl,ENSG00000137135.18
Q9HCE6,Ensembl,ENSG00000074964.17
A6NJG6,Ensembl,ENSG00000186103.5
P05089,Ensembl,ENSG00000118520.15
P78540,Ensembl,ENSG00000081181.8
Q9NWB6,Ensembl,ENSG00000134884.15
A1IGU5,Ensembl,ENSG00000183111.12
Q9NXL2,Ensembl,ENSG00000236699.9
Q8TER5,Ensembl,ENSG00000165801.10
Q92888,Ensembl,ENSG00000076928.19
Q92974,Ensembl,ENSG00000116584.22
Q9NR81,Ensembl,ENSG00000163947.12
Q9NR80,Ensembl,ENSG00000136002.20
Q12774,Ensembl,ENSG00000050327.15
Q15052,Ensembl,ENSG00000129675.16
Q14155,Ensembl,ENSG00000102606.20
Q7Z628,Ensembl,ENSG00000173848.19
O43307,Ensembl,ENSG00000131089.17
O15013,Ensembl,ENSG00000104728.16
O15013,Ensembl,ENSG00000274726.4
O15085,Ensembl,ENSG00000132694.19
Q9NZN5,Ensembl,ENSG00000196914.9
O94989,Ensembl,ENSG00000198844.12
Q5VV41,Ensembl,ENSG00000130762.15
Q96PE2,Ensembl,ENSG00000110237.5
Q6ZSZ5,Ensembl,ENSG00000104880.19
Q8IW93,Ensembl,ENSG00000142632.17
Q86VW2,Ensembl,ENSG00000240771.8
Q96DR7,Ensembl,ENSG00000114790.13
Q96DR7,Ensembl,ENSG00000277101.4
Q8NDY3,Ensembl,ENSG00000153531.15
Q5SW96,Ensembl,ENSG00000157978.12
O14497,Ensembl,ENSG00000117713.21
Q8NFD5,Ensembl,ENSG00000049618.25
Q9Y4X5,Ensembl,ENSG00000166233.15
O95376,Ensembl,ENSG00000177479.20
Q99856,Ensembl,ENSG00000116017.11
Q8IVW6,Ensembl,ENSG00000179361.18
A6NKF2,Ensembl,ENSG00000205143.5
P29374,Ensembl,ENSG00000032219.19
Q4LE39,Ensembl,ENSG00000054267.22
Q03989,Ensembl,ENSG00000196843.17
Q14865,Ensembl,ENSG00000150347.17
Q68CP9,Ensembl,ENSG00000189079.18
Q9Y4B4,Ensembl,ENSG00000164080.14
O43488,Ensembl,ENSG00000053371.13
O95154,Ensembl,ENSG00000162482.5
Q8N8L6,Ensembl,ENSG00000175414.7
Q969Q4,Ensembl,ENSG00000152213.4
Q8N4G2,Ensembl,ENSG00000179674.4
Q9NXU5,Ensembl,ENSG00000185305.12
Q8IVW1,Ensembl,ENSG00000185829.19
Q8IVW1,Ensembl,ENSG00000228696.11
Q8IVW1,Ensembl,ENSG00000275748.4
Q8IVW1,Ensembl,ENSG00000276276.4
P40616,Ensembl,ENSG00000120805.14
P36404,Ensembl,ENSG00000213465.8
P36405,Ensembl,ENSG00000138175.9
P40617,Ensembl,ENSG00000122644.13
P56559,Ensembl,ENSG00000188042.8
P49703,Ensembl,ENSG00000175906.5
Q9Y689,Ensembl,ENSG00000162980.17
Q96KC2,Ensembl,ENSG00000165997.5
A6NH57,Ensembl,ENSG00000141748.13
Q9H0F7,Ensembl,ENSG00000113966.11
Q96BM9,Ensembl,ENSG00000143862.8
Q9NVJ2,Ensembl,ENSG00000134108.14
Q6T311,Ensembl,ENSG00000196503.5
P04424,Ensembl,ENSG00000126522.17
Q8N2F6,Ensembl,ENSG00000170632.14
Q5T9G4,Ensembl,ENSG00000157343.9
Q9NVT9,Ensembl,ENSG00000104442.10
Q8NEN0,Ensembl,ENSG00000118690.13
Q5W041,Ensembl,ENSG00000165309.14
Q96C12,Ensembl,ENSG00000140691.18
Q6NXE6,Ensembl,ENSG00000105676.14
Q9H6L4,Ensembl,ENSG00000125449.7
Q8IUR7,Ensembl,ENSG00000114098.18
Q7Z3E5,Ensembl,ENSG00000135931.19
Q6PIY5,Ensembl,ENSG00000198520.12
H3BNL8,Ensembl,ENSG00000260286.4
Q5T2E6,Ensembl,ENSG00000120029.13
Q86TY3,Ensembl,ENSG00000139971.15
P0C7Q2,Ensembl,ENSG00000254636.1
Q9H993,Ensembl,ENSG00000146476.11
Q9P291,Ensembl,ENSG00000126947.13
Q7L311,Ensembl,ENSG00000184867.14
Q9UH62,Ensembl,ENSG00000102401.20
Q5H9R4,Ensembl,ENSG00000196440.12
Q6P1M9,Ensembl,ENSG00000125962.16
Q7L4S7,Ensembl,ENSG00000198960.11
Q9HBZ2,Ensembl,ENSG00000172379.22
P27540,Ensembl,ENSG00000143437.21
Q86WX3,Ensembl,ENSG00000187051.9
Q9NZ32,Ensembl,ENSG00000131966.14
P56211,Ensembl,ENSG00000128989.11
Q9UBL0,Ensembl,ENSG00000172995.17
P61160,Ensembl,ENSG00000138071.15
Q9P1U1,Ensembl,ENSG00000133627.18
Q9C0K3,Ensembl,ENSG00000106526.11
P61158,Ensembl,ENSG00000115091.12
Q9BPX5,Ensembl,ENSG00000136950.13
Q9H9F9,Ensembl,ENSG00000101442.10
Q9GZN1,Ensembl,ENSG00000075089.10
Q9H981,Ensembl,ENSG00000113812.14
O15144,Ensembl,ENSG00000163466.16
O15145,Ensembl,ENSG00000111229.16
P59998,Ensembl,ENSG00000241553.13
O15511,Ensembl,ENSG00000162704.16
Q7Z6K5,Ensembl,ENSG00000242498.8
P49407,Ensembl,ENSG00000137486.17
P32121,Ensembl,ENSG00000141480.18
P36575,Ensembl,ENSG00000120500.19
Q8N5I2,Ensembl,ENSG00000197070.14
Q8TBH0,Ensembl,ENSG00000105643.11
Q96B67,Ensembl,ENSG00000113369.9
Q8NCT1,Ensembl,ENSG00000140450.9
A6NEK1,Ensembl,ENSG00000205784.4
P10523,Ensembl,ENSG00000130561.17
P10523,Ensembl,ENSG00000281857.3
P15289,Ensembl,ENSG00000100299.18
P15848,Ensembl,ENSG00000113273.17
P51689,Ensembl,ENSG00000006756.16
P54793,Ensembl,ENSG00000062096.15
Q96EG1,Ensembl,ENSG00000141337.13
Q5FYA8,Ensembl,ENSG00000205667.3
Q5FYB1,Ensembl,ENSG00000183876.9
Q5FYB0,Ensembl,ENSG00000180801.14
Q6UWY0,Ensembl,ENSG00000164291.17
P51690,Ensembl,ENSG00000157399.17
Q5T4W7,Ensembl,ENSG00000117407.17
Q9H2C2,Ensembl,ENSG00000173409.14
O00192,Ensembl,ENSG00000099889.14
Q96QS3,Ensembl,ENSG00000004848.8
P18440,Ensembl,ENSG00000171428.15
P11245,Ensembl,ENSG00000156006.5
Q9HBK9,Ensembl,ENSG00000214435.9
P0C7U1,Ensembl,ENSG00000204147.11
Q13510,Ensembl,ENSG00000104763.20
Q9NR71,Ensembl,ENSG00000188611.17
Q9ULH1,Ensembl,ENSG00000153317.15
O43150,Ensembl,ENSG00000151693.11
Q8TDY4,Ensembl,ENSG00000088280.20
Q8TDY4,Ensembl,ENSG00000282854.2
Q8WXI3,Ensembl,ENSG00000146926.11
Q8WXH4,Ensembl,ENSG00000165192.14
Q8WXK4,Ensembl,ENSG00000198881.10
Q8WXK3,Ensembl,ENSG00000196372.13
A6NK59,Ensembl,ENSG00000239388.9
Q8WXK1,Ensembl,ENSG00000146809.14
Q96NS5,Ensembl,ENSG00000161664.7
Q8WXJ9,Ensembl,ENSG00000154007.7
Q6ZVZ8,Ensembl,ENSG00000182177.15
Q9Y576,Ensembl,ENSG00000065802.12
Q96Q27,Ensembl,ENSG00000100628.12
Q96Q27,Ensembl,ENSG00000278693.3
Q9Y575,Ensembl,ENSG00000115239.24
Q9Y574,Ensembl,ENSG00000005981.13
Q8WWX0,Ensembl,ENSG00000164122.9
Q9NWX5,Ensembl,ENSG00000148331.12
Q9H672,Ensembl,ENSG00000183475.13
Q9H765,Ensembl,ENSG00000177981.11
Q96DX5,Ensembl,ENSG00000102048.16
Q8N9N2,Ensembl,ENSG00000138303.18
Q9H1I8,Ensembl,ENSG00000100325.15
Q8N3C0,Ensembl,ENSG00000112249.14
P50553,Ensembl,ENSG00000139352.4
Q99929,Ensembl,ENSG00000183734.5
Q9NQ33,Ensembl,ENSG00000176009.4
Q6XD76,Ensembl,ENSG00000187855.6
Q9ULZ3,Ensembl,ENSG00000103490.14
Q9Y294,Ensembl,ENSG00000111875.8
Q9NVP2,Ensembl,ENSG00000105011.9
Q9NVP2,Ensembl,ENSG00000288210.1
Q7L266,Ensembl,ENSG00000162174.12
P07306,Ensembl,ENSG00000141505.12
P07307,Ensembl,ENSG00000161944.17
Q9NR48,Ensembl,ENSG00000116539.14
Q9UBL3,Ensembl,ENSG00000129691.16
Q9BVC5,Ensembl,ENSG00000135974.10
P78348,Ensembl,ENSG00000110881.12
Q16515,Ensembl,ENSG00000108684.15
Q9UHC3,Ensembl,ENSG00000213199.8
Q96FT7,Ensembl,ENSG00000072182.14
Q9NY37,Ensembl,ENSG00000256394.3
P42127,Ensembl,ENSG00000101440.10
Q92484,Ensembl,ENSG00000172594.13
Q92485,Ensembl,ENSG00000130768.15
O95671,Ensembl,ENSG00000169093.16
P46597,Ensembl,ENSG00000196433.13
P17405,Ensembl,ENSG00000166311.10
Q9NWL6,Ensembl,ENSG00000138381.10
P08243,Ensembl,ENSG00000070669.17
Q9BZE9,Ensembl,ENSG00000169696.16
A6ND91,Ensembl,ENSG00000204653.10
P20933,Ensembl,ENSG00000038002.9
Q5U4P2,Ensembl,ENSG00000174939.11
Q6ICH7,Ensembl,ENSG00000128203.7
Q12797,Ensembl,ENSG00000198363.18
Q8IZT6,Ensembl,ENSG00000066279.19
Q9BXN1,Ensembl,ENSG00000106819.13
Q96KQ4,Ensembl,ENSG00000088808.18
Q13625,Ensembl,ENSG00000143514.18
P26436,Ensembl,ENSG00000134940.14
P00966,Ensembl,ENSG00000130707.18
