UniprotID,Protein_Accession
P30844,WP_001300761.1
P30844,NZ_CP047127.1
P27297,WP_001297957.1
P27297,NZ_STEB01000018.1
P27297,YP_026230.1
P27297,NC_000913.3
P0ABD8,NP_417721.1
P0ABD8,NC_000913.3
P0ABD8,WP_000354622.1
P0ABD8,NZ_STEB01000012.1
P0AE52,NP_416975.1
P0AE52,NC_000913.3
P0AE52,WP_001068682.1
P0AE52,NZ_STEB01000011.1
P28246,NP_416687.1
P28246,NC_000913.3
P28246,WP_000213361.1
P28246,NZ_SSZK01000027.1
P37653,NP_417990.4
P37653,NC_000913.3
P37653,WP_000025892.1
P37653,NZ_SSZK01000039.1
P37652,NP_417989.1
P37652,NC_000913.3
P37652,WP_001407405.1
P37652,NZ_LN832404.1
P37650,WP_001225124.1
P37650,NZ_SSZK01000039.1
P37650,YP_026226.4
P37650,NC_000913.3
P37657,NP_417993.1
P37657,NC_000913.3
P37657,WP_001204931.1
P37657,NZ_STEB01000018.1
P0ADJ5,NP_417994.2
P0ADJ5,NC_000913.3
P0ADJ5,WP_000988308.1
P0ADJ5,NZ_STEB01000018.1
P37659,NP_417995.1
P37659,NC_000913.3
P37659,WP_000191622.1
P37659,NZ_LN832404.1
P37655,WP_011310329.1
P37655,NZ_CP014272.1
P39333,NP_418670.1
P39333,NC_000913.3
P39333,WP_000500727.1
P39333,NZ_STEB01000013.1
P39334,NP_418672.4
P39334,NC_000913.3
P39334,WP_000256658.1
P39334,NZ_LN832404.1
P76127,NP_415998.4
P76127,NC_000913.3
P76127,WP_000495771.1
P76127,NZ_STEB01000054.1
P75980,WP_001350502.1
P75980,NZ_CP047127.1
P66948,NP_416989.1
P66948,NC_000913.3
P66948,WP_000489667.1
P66948,NZ_STEB01000011.1
P17444,NP_414845.1
P17444,NC_000913.3
P17444,WP_001159094.1
P17444,NZ_STEB01000020.1
P17445,NP_414846.1
P17445,NC_000913.3
P17445,WP_000089110.1
P17445,NZ_SSZK01000067.1
P17446,NP_414847.3
P17446,NC_000913.3
P17446,WP_001335745.1
P17446,NZ_SSZK01000067.1
P0ABC9,NP_414848.1
P0ABC9,NC_000913.3
P0ABC9,WP_000131044.1
P0ABC9,NZ_STEB01000020.1
P0AE56,NP_417796.1
P0AE56,NC_000913.3
P0AE56,WP_000289085.1
P0AE56,NZ_STEB01000038.1
P0ABD3,NP_417795.1
P0ABD3,NC_000913.3
P0ABD3,WP_000675504.1
P0ABD3,NZ_STEB01000038.1
P06864,WP_001082856.1
P06864,NZ_LN832404.1
P06864,YP_026199.1
P06864,NC_000913.3
P00722,NP_414878.1
P00722,NC_000913.3
P00722,WP_000177906.1
P00722,NZ_SSZK01000061.1
Q46829,NP_417377.1
Q46829,NC_000913.3
Q46829,WP_001295376.1
Q46829,NZ_JACEFQ010000008.1
P11988,NP_418177.1
P11988,NC_000913.3
P11988,WP_000643228.1
P11988,NZ_SSZK01000036.1
P11989,NP_418179.1
P11989,NC_000913.3
P11989,WP_001295251.1
P11989,NZ_SSZK01000036.1
P26218,NP_418176.1
P26218,NC_000913.3
P26218,WP_000489881.1
P26218,NZ_LN832404.1
P39404,NP_418786.4
P39404,NC_000913.3
P39404,WP_001301727.1
P39404,NZ_STEB01000025.1
P05804,NP_416134.1
P05804,NC_000913.3
P05804,WP_000945878.1
P05804,NZ_SSZK01000001.1
P33363,NP_416636.1
P33363,NC_000913.3
P33363,WP_000871504.1
P33363,NZ_SSZK01000011.1
P0AB40,NP_415630.1
P0AB40,NC_000913.3
P0AB40,WP_000800153.1
P0AB40,NZ_STEB01000016.1
P12995,NP_415295.1
P12995,NC_000913.3
P12995,WP_001295303.1
P12995,NZ_SSZK01000002.1
P12996,NP_415296.1
P12996,NC_000913.3
P12996,WP_000951213.1
P12996,NZ_SSZK01000002.1
P12999,NP_415298.1
P12999,NC_000913.3
P12999,WP_000246761.1
P12999,NZ_STEB01000028.1
P13000,NP_415299.1
P13000,NC_000913.3
P13000,WP_000044843.1
P13000,NZ_LN832404.1
P0A6E9,NP_416110.4
P0A6E9,NC_000913.3
P0A6E9,WP_000919231.1
P0A6E9,NZ_STEB01000003.1
P12998,NP_415297.1
P12998,NC_000913.3
P12998,WP_000118826.1
P12998,NZ_STEB01000028.1
P13001,NP_417871.1
P13001,NC_000913.3
P13001,WP_001060070.1
P13001,NZ_SSZK01000008.1
P0ADP5,NP_418271.1
P0ADP5,NC_000913.3
P0ADP5,WP_001196238.1
P0ADP5,NZ_STEB01000021.1
P0DTT0,WP_000570668.1
P0DTT0,NZ_STEB01000017.1
P0DTT0,YP_026274.1
P0DTT0,NC_000913.3
P06709,NP_418404.1
P06709,NC_000913.3
P06709,WP_000654630.1
P06709,NZ_SSZK01000084.1
P20099,NP_418007.3
P20099,NC_000913.3
P20099,WP_000013950.1
P20099,NZ_SSZK01000068.1
P0A901,NP_418573.1
P0A901,NC_000913.3
P0A901,WP_001238378.1
P0A901,NZ_LN832404.1
P56976,WP_001300888.1
P56976,NZ_STEB01000003.1
P56976,YP_025303.1
P56976,NC_000913.3
P75990,NP_415681.1
P75990,NC_000913.3
P75990,WP_001299269.1
P75990,NZ_STEB01000023.1
P75989,NP_415680.1
P75989,NC_000913.3
P75989,WP_000332303.1
P75989,NZ_STEB01000023.1
P0ABE2,NP_414969.4
P0ABE2,NC_000913.3
P0ABE2,WP_000973448.1
P0ABE2,NZ_STEB01000007.1
P77330,NP_415089.1
P77330,NC_000913.3
P77330,WP_000738500.1
P77330,NZ_CP047127.1
P0AD99,NP_414935.1
P0AD99,NC_000913.3
P0AD99,WP_000149639.1
P0AD99,NZ_SSZK01000009.1
P39297,NP_418610.4
P39297,NC_000913.3
P39297,WP_000254633.1
P39297,NZ_LN832404.1
P0AAY1,NP_415357.1
P0AAY1,NC_000913.3
P0AAY1,WP_000497137.1
P0AAY1,NZ_STEB01000019.1
P0AB33,NP_415578.3
P0AB33,NC_000913.3
P0AB33,WP_000414438.1
P0AB33,NZ_SSZK01000053.1
P0AFT5,NP_416629.4
P0AFT5,NC_000913.3
P0AFT5,WP_000598641.1
P0AFT5,NZ_STEB01000002.1
P0AD14,NP_416630.1
P0AD14,NC_000913.3
P0AD14,WP_001295431.1
P0AD14,NZ_STEB01000002.1
P39396,NP_418774.2
P39396,NC_000913.3
P39396,WP_001299714.1
P39396,NZ_LN832404.1
P06129,NP_418401.1
P06129,NC_000913.3
P06129,WP_000591359.1
P06129,NZ_SSZK01000065.1
P06609,NP_416226.1
P06609,NC_000913.3
P06609,WP_000956528.1
P06609,NZ_SSZK01000001.1
P06611,NP_416224.1
P06611,NC_000913.3
P06611,WP_000029474.1
P06611,NZ_LN832404.1
P06610,NP_416225.1
P06610,NC_000913.3
P06610,WP_001154168.1
P06610,NZ_SSZK01000001.1
P37028,NP_414700.1
P37028,NC_000913.3
P37028,WP_001129927.1
P37028,NZ_STEB01000032.1
P0A9H5,NP_415786.1
P0A9H5,NC_000913.3
P0A9H5,WP_001278906.1
P0A9H5,NZ_SSZK01000031.1
P0ABE5,NP_415935.2
P0ABE5,NC_000913.3
P0ABE5,WP_000428998.1
P0ABE5,NZ_SSZK01000021.1
P76345,NP_416483.4
P76345,NC_000913.3
P76345,WP_001079074.1
P76345,NZ_SSTS01000011.1
P75925,NP_415575.1
P75925,NC_000913.3
P75925,WP_000011114.1
P75925,NZ_SSZK01000058.1
P0AAE8,NP_418556.1
P0AAE8,NC_000913.3
P0AAE8,WP_000092909.1
P0AAE8,NZ_STEB01000014.1
P23890,NP_418557.1
P23890,NC_000913.3
P23890,WP_001187173.1
P23890,NZ_SSZK01000018.1
P60584,NP_414581.1
P60584,NC_000913.3
P60584,WP_000347117.1
P60584,NZ_STEB01000010.1
P31572,NP_414580.1
P31572,NC_000913.3
P31572,WP_000349936.1
P31572,NZ_LN832404.1
P31552,NP_414579.4
P31552,NC_000913.3
P31552,WP_001350478.1
P31552,NZ_LN832404.1
P31551,NP_414578.2
P31551,NC_000913.3
P31551,WP_001295419.1
P31551,NZ_LN832404.1
P39206,NP_414577.2
P39206,NC_000913.3
P39206,WP_000122871.1
P39206,NZ_LN832404.1
P0AE58,NP_414576.4
P0AE58,NC_000913.3
P0AE58,WP_000333125.1
P0AE58,NZ_STEB01000010.1
P31553,NP_414582.1
P31553,NC_000913.3
P31553,WP_000787103.1
P31553,NZ_STEB01000010.1
P61517,NP_414668.1
P61517,NC_000913.3
P61517,WP_000651599.1
P61517,NZ_STEB01000010.1
P00864,NP_418391.1
P00864,NC_000913.3
P00864,WP_001005586.1
P00864,NZ_SSZK01000014.1
P0A6F1,NP_414573.1
P0A6F1,NC_000913.3
P0A6F1,WP_000597260.1
P0A6F1,NZ_STEB01000010.1
P00968,NP_414574.1
P00968,NC_000913.3
P00968,WP_001126348.1
P00968,NZ_LN832404.1
Q46896,NP_417235.1
Q46896,NC_000913.3
Q46896,WP_000220066.1
Q46896,NZ_LN832404.1
P45956,NP_417234.2
P45956,NC_000913.3
P45956,WP_001381369.1
P45956,NZ_LN832404.1
P38036,NP_417241.1
P38036,NC_000913.3
P38036,WP_000433152.1
P38036,NZ_LN832404.1
Q46898,NP_417237.2
Q46898,NC_000913.3
Q46898,WP_001334996.1
Q46898,NZ_LN832404.1
Q46897,NP_417236.1
Q46897,NC_000913.3
Q46897,WP_000281400.1
Q46897,NZ_LN832404.1
Q46899,NP_417238.1
Q46899,NC_000913.3
Q46899,WP_000064450.1
Q46899,NZ_LN832404.1
P21179,WP_000077872.1
P21179,NZ_LN832404.1
P21179,YP_025308.1
P21179,NC_000913.3
P76364,NP_416508.1
P76364,NC_000913.3
P76364,WP_001285584.1
P76364,NZ_LN832404.1
Q47083,NP_416492.1
Q47083,NC_000913.3
Q47083,WP_001011008.1
Q47083,NZ_LN832404.1
P36659,NP_415520.1
P36659,NC_000913.3
P36659,WP_000420621.1
P36659,NZ_SSZK01000002.1
P63264,NP_415519.1
P63264,NC_000913.3
P63264,WP_000024560.1
P63264,NZ_STEB01000006.1
P31456,NP_418145.2
P31456,NC_000913.3
P31456,WP_001340434.1
P31456,NZ_SSZK01000035.1
P31468,NP_418172.1
P31468,NC_000913.3
P31468,WP_000116777.1
P31468,NZ_SSZK01000035.1
P31469,NP_418173.1
P31469,NC_000913.3
P31469,WP_000193072.1
P31469,NZ_LN832404.1
P64524,NP_416509.1
P64524,NC_000913.3
P64524,WP_000854814.1
P64524,NZ_LN832404.1
P06961,NP_417528.1
P06961,NC_000913.3
P06961,WP_000708487.1
P06961,NZ_STEB01000001.1
P62552,NP_061421.1
P62552,NC_002483.1
P62552,WP_000813634.1
P62552,NZ_SSUU01000069.1
P62552,YP_001816480.1
P62552,NC_010558.1
P62552,YP_003108266.1
P62552,NC_013122.1
P62552,YP_003162544.1
P62552,NC_013175.1
P62552,YP_003829105.1
P62552,NC_014384.1
P62552,YP_003829230.1
P62552,NC_014385.1
P62552,YP_006940499.1
P62552,NC_019000.1
P62552,YP_424850.1
P62552,NC_007635.1
P62552,YP_788019.1
P62552,NC_008460.1
P62554,NP_061422.1
P62554,NC_002483.1
P62554,WP_001159868.1
P62554,NZ_STEB01000056.1
P62554,YP_003108267.1
P62554,NC_013122.1
P33931,NP_416705.2
P33931,NC_000913.3
P33931,WP_000525587.1
P33931,NZ_STEB01000002.1
P0ABL8,NP_416704.1
P0ABL8,NC_000913.3
P0ABL8,WP_000971730.1
P0ABL8,NZ_LN832404.1
P0ABM1,NP_416703.1
P0ABM1,NC_000913.3
P0ABM1,WP_001295447.1
P0ABM1,NZ_STEB01000002.1
P0ABM5,NP_416702.1
P0ABM5,NC_000913.3
P0ABM5,WP_000186540.1
P0ABM5,NZ_STEB01000002.1
P69490,NP_416701.1
P69490,NC_000913.3
P69490,WP_001026418.1
P69490,NZ_STEB01000002.1
P33927,NP_416700.1
P33927,NC_000913.3
P33927,WP_000982447.1
P33927,NZ_SSZK01000027.1
P0ABM9,NP_416698.1
P0ABM9,NC_000913.3
P0ABM9,WP_001211575.1
P0ABM9,NZ_STEB01000002.1
P37047,NP_414704.4
P37047,NC_000913.3
P37047,WP_000929443.1
P37047,NZ_SSZK01000004.1
P0ABF6,NP_416648.1
P0ABF6,NC_000913.3
P0ABF6,WP_000553555.1
P0ABF6,NZ_SSZK01000011.1
P76236,NP_416299.1
P76236,NC_000913.3
P76236,WP_000616433.1
P76236,NZ_STEB01000009.1
P06282,NP_418353.1
P06282,NC_000913.3
P06282,WP_001326656.1
P06282,NZ_SSZK01000014.1
P0ABG1,NP_414717.2
P0ABG1,NC_000913.3
P0ABG1,WP_000922446.1
P0ABG1,NZ_STEB01000032.1
P0ACU0,NP_415317.4
P0ACU0,NC_000913.3
P0ACU0,WP_001296991.1
P0ACU0,NZ_SSZK01000002.1
P0AE60,NP_416245.2
P0AE60,NC_000913.3
P0A9H7,NP_416178.1
P0A9H7,NC_000913.3
P0A9H7,WP_000098896.1
P0A9H7,NZ_SSZK01000001.1
P0A6F9,NP_418566.1
P0A6F9,NC_000913.3
P0A6F9,WP_001026276.1
P0A6F9,NZ_STEB01000014.1
P0A6F5,NP_418567.1
P0A6F5,NC_000913.3
P0A6F5,WP_000729117.1
P0A6F5,NZ_STEB01000014.1
P31801,NP_415734.1
P31801,NC_000913.3
P31801,WP_000063607.1
P31801,NZ_SSZK01000010.1
P0AE63,NP_415735.1
P0AE63,NC_000913.3
P0AE63,WP_001146444.1
P0AE63,NZ_SSZK01000010.1
P39163,NP_415736.2
P39163,NC_000913.3
P39163,WP_001336325.1
P39163,NZ_SSZK01000010.1
P17411,NP_416248.1
P17411,NC_000913.3
P17411,WP_000078765.1
P17411,NZ_LN832404.1
P37794,NP_416247.1
P37794,NC_000913.3
P37794,WP_000440471.1
P37794,NZ_SSZK01000001.1
P17410,NP_416249.1
P17410,NC_000913.3
P17410,WP_000983647.1
P17410,NZ_LN832404.1
P07363,NP_416402.1
P07363,NC_000913.3
P07363,WP_001350517.1
P07363,NZ_LN832404.1
P07330,NP_416397.1
P07330,NC_000913.3
P07330,WP_000036361.1
P07330,NZ_LN832404.1
P07364,NP_416398.1
P07364,NC_000913.3
P07364,WP_000204337.1
P07364,NZ_LN832404.1
P0A964,NP_416401.1
P0A964,NC_000913.3
P0A964,WP_000147302.1
P0A964,NZ_STEB01000026.1
P0AE67,NP_416396.1
P0AE67,NC_000913.3
P0AE67,WP_000763867.1
P0AE67,NZ_STEB01000026.1
P0A9H9,NP_416395.1
P0A9H9,NC_000913.3
P0A9H9,WP_000983609.1
P0A9H9,NZ_STEB01000026.1
P13656,NP_417797.1
P13656,NC_000913.3
P13656,WP_000773156.1
P13656,NZ_LN832404.1
P75733,NP_415207.1
P75733,NC_000913.3
P75733,WP_001258819.1
P75733,NZ_SSZK01000045.1
P75734,NP_415208.1
P75734,NC_000913.3
P75734,WP_000733579.1
P75734,NZ_SSZK01000045.1
P76213,NP_416255.1
P76213,NC_000913.3
P76213,WP_000252397.1
P76213,NZ_SSZK01000001.1
P33647,NP_418646.1
P33647,NC_000913.3
P33647,WP_000239577.1
P33647,NZ_LN832404.1
P08365,NP_418645.2
P08365,NC_000913.3
P08365,WP_001223208.1
P08365,NZ_SSZK01000013.1
P0AGE6,NP_418169.1
P0AGE6,NC_000913.3
P0AGE6,WP_001291268.1
P0AGE6,NZ_SSZK01000035.1
P75726,NP_415148.1
P75726,NC_000913.3
P75726,WP_000192242.1
P75726,NZ_LN832404.1
P77808,NP_416752.1
P77808,NC_000913.3
P77808,WP_000921621.1
P77808,NZ_LN832404.1
P17315,NP_416660.1
P17315,NC_000913.3
P17315,WP_000489247.1
P17315,NZ_SSZK01000011.1
P0ABH7,NP_415248.1
P0ABH7,NC_000913.3
P0ABH7,WP_000785834.1
P0ABH7,NZ_STEB01000035.1
P77390,NP_415151.4
P77390,NC_000913.3
P77390,WP_000467705.1
P77390,NZ_STEB01000031.1
P69330,NP_415150.1
P69330,NC_000913.3
P69330,WP_000700703.1
P69330,NZ_STEB01000031.1
P0A9I1,NP_415149.4
P0A9I1,NC_000913.3
P0A9I1,WP_000622357.1
P0A9I1,NZ_STEB01000031.1
P77231,NP_415146.1
P77231,NC_000913.3
P77231,WP_000062457.1
P77231,NZ_STEB01000031.1
P0AE74,NP_415145.1
P0AE74,NC_000913.3
P0AE74,WP_000050323.1
P0AE74,NZ_SSZK01000032.1
P0A6G5,NP_415147.1
P0A6G5,NC_000913.3
P0A6G5,WP_000550422.1
P0A6G5,NZ_STEB01000031.1
P37019,NP_414697.1
P37019,NC_000913.3
P37019,WP_000845394.1
P37019,NZ_STEB01000032.1
P76175,NP_416109.2
P76175,NC_000913.3
P0ABH9,NP_415403.1
P0ABH9,NC_000913.3
P0ABH9,WP_000934041.1
P0ABH9,NZ_STEB01000006.1
P63284,NP_417083.1
P63284,NC_000913.3
P63284,WP_001235102.1
P63284,NZ_STEB01000040.1
P0A6G7,NP_414971.1
P0A6G7,NC_000913.3
P0A6G7,WP_000122253.1
P0A6G7,NZ_STEB01000007.1
P0A8Q6,NP_415402.1
P0A8Q6,NC_000913.3
P0A8Q6,WP_000520781.1
P0A8Q6,NZ_STEB01000006.1
P0A6H1,NP_414972.1
P0A6H1,NC_000913.3
P0A6H1,WP_000130305.1
P0A6H1,NZ_STEB01000007.1
P0A6H8,NP_415765.1
P0A6H8,NC_000913.3
P0A6H8,WP_000214516.1
P0A6H8,NZ_STEB01000005.1
P0AA84,NP_415310.1
P0AA84,NC_000913.3
P0AA84,WP_000650337.1
P0AA84,NZ_SSZK01000002.1
P75919,NP_415564.2
P75919,NC_000913.3
P76290,NP_416384.1
P76290,NC_000913.3
P76290,WP_000019590.1
P76290,NZ_SSZK01000001.1
P76291,NP_416385.1
P76291,NC_000913.3
P76291,WP_000564725.1
P76291,NZ_SSZK01000001.1
P36566,NP_415441.1
P36566,NC_000913.3
P36566,WP_001298300.1
P36566,NZ_SSZK01000002.1
P0A9J8,NP_417090.1
P0A9J8,NC_000913.3
P0A9J8,WP_000200120.1
P0A9J8,NZ_SSUR01000056.1
P77395,NP_415025.4
P77395,NC_000913.3
P77395,WP_001300573.1
P77395,NZ_SSZK01000009.1
P0ABR7,NP_416316.1
P0ABR7,NC_000913.3
P0ABR7,WP_000067822.1
P0ABR7,NZ_SSZK01000001.1
P76254,NP_416317.1
P76254,NC_000913.3
P76254,WP_001287026.1
P76254,NZ_SSZK01000001.1
P64467,NP_416142.1
P64467,NC_000913.3
P64467,WP_000217950.1
P64467,NZ_STEB01000003.1
P0A6I3,NP_418405.1
P0A6I3,NC_000913.3
P0A6I3,WP_000023081.1
P0A6I3,NZ_STEB01000072.1
P0ABQ0,NP_418096.4
P0ABQ0,NC_000913.3
P0ABQ0,WP_000050139.1
P0ABQ0,NZ_SSZK01000022.1
P0A6I6,NP_418091.1
P0A6I6,NC_000913.3
P0A6I6,WP_001171866.1
P0A6I6,NZ_STEB01000024.1
P0A6I9,NP_414645.1
P0A6I9,NC_000913.3
P0A6I9,WP_001269520.1
P0A6I9,NZ_STEB01000010.1
P52086,NP_415171.1
P52086,NC_000913.3
P52086,WP_001241872.1
P52086,NZ_LN832404.1
P36561,NP_416496.1
P36561,NC_000913.3
P36561,WP_001326708.1
P36561,NZ_SSUV01000031.1
P36562,NP_416495.1
P36562,NC_000913.3
P36562,WP_001166160.1
P36562,NZ_SSUV01000031.1
P0AE76,NP_416497.1
P0AE76,NC_000913.3
P0AE76,WP_000973176.1
P0AE76,NZ_SSUV01000031.1
P25524,NP_414871.1
P25524,NC_000913.3
P25524,WP_001301240.1
P25524,NZ_SSZK01000097.1
P0AA82,NP_414870.1
P0AA82,NC_000913.3
P0AA82,WP_000076233.1
P0AA82,NZ_SSZK01000097.1
P46891,NP_414980.2
P46891,NC_000913.3
P46891,WP_001336137.1
P46891,NZ_LN832404.1
P75974,NP_415663.1
P75974,NC_000913.3
P75974,WP_000848748.1
P75974,NZ_CP047127.1
P75952,NP_415629.4
P75952,NC_000913.3
P75952,WP_001336528.1
P75952,NZ_SSZK01000019.1
Q59385,NP_415017.1
Q59385,NC_000913.3
Q59385,WP_000083955.1
Q59385,NZ_SSZK01000009.1
P13959,NP_061385.1
P13959,NC_002483.1
P13959,WP_000083834.1
P13959,NZ_CP014273.1
P0ABI4,NP_418260.1
P0ABI4,NC_000913.3
P0ABI4,WP_000947159.1
P0ABI4,NZ_STEB01000021.1
P0AE78,NP_415191.1
P0AE78,NC_000913.3
P0AE78,WP_001278605.1
P0AE78,NZ_STEB01000031.1
P0AEW4,NP_417504.1
P0AEW4,NC_000913.3
P0AEW4,WP_000444747.1
P0AEW4,NZ_STEB01000001.1
P08331,NP_418634.1
P08331,NC_000913.3
P08331,WP_000589431.1
P08331,NZ_LN832404.1
P45955,NP_415270.1
P45955,NC_000913.3
P45955,WP_000097571.1
P45955,NZ_SSZK01000033.1
P0AE82,NP_418347.1
P0AE82,NC_000913.3
P0AE82,WP_000580417.1
P0AE82,NZ_STEB01000017.1
P0AE85,WP_001223800.1
P0AE85,NZ_STEB01000017.1
P0AE85,YP_026277.1
P0AE85,NC_000913.3
P0AE88,NP_418348.1
P0AE88,NC_000913.3
P0AE88,WP_001033722.1
P0AE88,NZ_STEB01000017.1
P0ACP1,NP_414622.1
P0ACP1,NC_000913.3
P0ACP1,WP_000762401.1
P0ACP1,NZ_STEB01000010.1
P37002,NP_415157.1
P37002,NC_000913.3
P37002,WP_000939747.1
P37002,NZ_SSZK01000037.1
P0AE91,NP_418814.1
P0AE91,NC_000913.3
P0AE91,WP_000875487.1
P0AE91,NZ_STEB01000033.1
P08368,NP_418815.1
P08368,NC_000913.3
P08368,WP_001188654.1
P08368,NZ_LN832404.1
P08401,NP_418816.1
P08401,NC_000913.3
P08401,WP_001219559.1
P08401,NZ_LN832404.1
P08401,WP_001219577.1
P08401,NZ_CP064683.1
P08369,NP_418817.1
P08369,NC_000913.3
P08369,WP_000920294.1
P08369,NZ_LN832404.1
P0DM85,NP_418533.1
P0DM85,NC_000913.3
P0DM85,WP_000288603.1
P0DM85,NZ_LN832404.1
P24251,WP_000174689.1
P24251,NZ_LN832404.1
P75975,NP_415664.2
P75975,NC_000913.3
P75975,WP_000649480.1
P75975,NZ_CP047127.1
P0ACJ8,NP_417816.1
P0ACJ8,NC_000913.3
P0ACJ8,WP_000242755.1
P0ACJ8,NZ_STEB01000004.1
Q46925,NP_417290.1
Q46925,NC_000913.3
Q46925,WP_001300698.1
Q46925,NZ_SSUV01000026.1
P0AGF2,NP_417291.1
P0AGF2,NC_000913.3
P0AGF2,WP_000184261.1
P0AGF2,NZ_SSUV01000026.1
Q46901,NP_417240.1
Q46901,NC_000913.3
Q46901,WP_001050401.1
Q46901,NZ_LN832404.1
P76632,NP_417239.1
P76632,NC_000913.3
P76632,WP_000752800.1
P76632,NZ_LN832404.1
P28307,NP_415560.1
P28307,NC_000913.3
P28307,WP_000771437.1
P28307,NZ_STEB01000016.1
P0ABK7,NP_415559.1
P0ABK7,NC_000913.3
P0ABK7,WP_000791650.1
P0ABK7,NZ_STEB01000016.1
P52107,NP_415561.1
P52107,NC_000913.3
P52107,WP_001094300.1
P52107,NZ_SSZK01000058.1
P52106,NP_415558.1
P52106,NC_000913.3
P52106,WP_000481509.1
P52106,NZ_SSZK01000058.1
P0AE95,NP_415557.1
P0AE95,NC_000913.3
P0AE95,WP_000833288.1
P0AE95,NZ_STEB01000016.1
P0AE98,NP_415556.1
P0AE98,NC_000913.3
P0AE98,WP_001264088.1
P0AE98,NZ_STEB01000016.1
P0AEA2,NP_415555.1
P0AEA2,NC_000913.3
P0AEA2,WP_001189321.1
P0AEA2,NZ_SSUW01000034.1
P54901,NP_417030.2
P54901,NC_000913.3
P54901,WP_000982994.1
P54901,NZ_STEB01000011.1
P0A9X9,NP_418012.1
P0A9X9,NC_000913.3
P0A9X9,WP_000014594.1
P0A9X9,NZ_STEB01000018.1
P36995,NP_416075.1
P36995,NC_000913.3
P36995,WP_000066484.1
P36995,NZ_SSUV01000001.1
P0A9Y6,NP_416337.1
P0A9Y6,NC_000913.3
P0A9Y6,WP_001062678.1
P0A9Y6,NZ_STEB01000009.1
P0A968,NP_415401.1
P0A968,NC_000913.3
P0A968,WP_000410785.1
P0A968,NZ_STEB01000006.1
P0A972,NP_415156.1
P0A972,NC_000913.3
P0A972,WP_000034825.1
P0A972,NZ_STEB01000031.1
P0A976,NP_416076.1
P0A976,NC_000913.3
P0A976,WP_000087756.1
P0A976,NZ_SSUV01000001.1
P0A978,NP_415510.1
P0A978,NC_000913.3
P0A978,WP_000066490.1
P0A978,NZ_STEB01000006.1
P0A982,NP_415509.1
P0A982,NC_000913.3
P0A982,WP_000087763.1
P0A982,NZ_STEB01000006.1
P0A986,NP_416070.1
P0A986,NC_000913.3
P0A986,WP_000066495.1
P0A986,NZ_SSUV01000066.1
P32144,NP_418320.2
P32144,NC_000913.3
P32144,WP_000059678.1
P32144,NZ_STEB01000017.1
P69913,NP_417176.1
P69913,NC_000913.3
P69913,WP_000906486.1
P69913,NZ_STEB01000027.1
P13518,NP_417718.1
P13518,NC_000913.3
P13518,WP_001241469.1
P13518,NZ_SSZK01000034.1
P15078,NP_415130.1
P15078,NC_000913.3
P15078,WP_001043156.1
P15078,NZ_SSZK01000032.1
P36649,NP_414665.1
P36649,NC_000913.3
P36649,WP_001189647.1
P36649,NZ_STEB01000010.1
P0A9G4,NP_415020.1
P0A9G4,NC_000913.3
P0A9G4,WP_001026747.1
P0A9G4,NZ_STEB01000007.1
P76113,NP_415966.6
P76113,NC_000913.3
P76113,WP_000531462.1
P76113,NZ_SSZK01000021.1
P38054,NP_415107.1
P38054,NC_000913.3
P38054,WP_000573945.1
P38054,NZ_SSZK01000024.1
P77239,NP_415106.1
P77239,NC_000913.3
P77239,WP_000717157.1
P77239,NZ_STEB01000055.1
P77211,NP_415104.1
P77211,NC_000913.3
P77211,WP_000074234.1
P77211,NZ_SSZK01000024.1
P77214,NP_415105.1
P77214,NC_000913.3
P77214,WP_000709870.1
P77214,NZ_SSZK01000024.1
P0ACZ8,NP_415103.1
P0ACZ8,NC_000913.3
P0ACZ8,WP_000770953.1
P0ACZ8,NZ_SSZK01000024.1
P77485,NP_415102.1
P77485,NC_000913.3
P77485,WP_000253839.1
P77485,NZ_SSZK01000024.1
P69488,NP_418560.1
P69488,NC_000913.3
P69488,WP_000883400.1
P69488,NZ_STEB01000014.1
P67826,WP_001185741.1
P67826,NZ_STEB01000026.1
P67826,YP_025309.2
P67826,NC_000913.3
P08550,NP_416816.1
P08550,NC_000913.3
P08550,WP_000262111.1
P08550,NZ_LN832404.1
P00936,NP_418250.1
P00936,NC_000913.3
P00936,WP_000281668.1
P00936,NZ_SSZK01000025.1
P27838,NP_418251.1
P27838,NC_000913.3
P27838,WP_000999947.1
P27838,NZ_STEB01000021.1
P0AAM1,NP_415493.1
P0AAM1,NC_000913.3
P0AAM1,WP_001186424.1
P0AAM1,NZ_STEB01000006.1
P0AAE0,NP_418629.1
P0AAE0,NC_000913.3
P0AAE0,WP_000228346.1
P0AAE0,NZ_STEB01000013.1
P0ABJ9,NP_415261.2
P0ABJ9,NC_000913.3
P0ABJ9,WP_000884361.1
P0ABJ9,NZ_SSZK01000033.1
P0ABK2,NP_415262.1
P0ABK2,NC_000913.3
P0ABK2,WP_000568275.1
P0ABK2,NZ_STEB01000035.1
P23886,NP_415406.1
P23886,NC_000913.3
P23886,WP_001202177.1
P23886,NZ_LN832404.1
P29018,NP_415407.1
P29018,NC_000913.3
P29018,WP_001043598.1
P29018,NZ_LN832404.1
P56100,WP_000270282.1
P56100,NZ_STEB01000035.1
P56100,YP_588444.1
P56100,NC_000913.3
P27111,NP_414872.3
P27111,NC_000913.3
P27111,WP_000952503.1
P27111,NZ_SSZK01000061.1
