UniprotID,Protein_Accession
Q924I3,XM_006511734.3
Q924I3,XP_006511798.1
Q924I3,XM_006511735.3
A2AKE7,NP_001165111.1
A2AKE7,NM_001171640.1
Q9Z2N8,NP_062647.2
Q9Z2N8,NM_019673.2
Q99MR0,NP_113581.1
Q99MR0,NM_031404.4
Q9QY84,NP_033741.1
Q9QY84,NM_009611.3
Q9QY83,NP_079547.2
Q9QY83,NM_025271.2
Q91V92,NP_598798.1
Q91V92,NM_134037.3
P12657,NP_001106167.1
P12657,NM_001112697.1
P12657,NP_031724.2
P12657,NM_007698.3
Q9ERZ4,NP_987076.2
Q9ERZ4,NM_203491.3
Q9ERZ4,XP_006506199.1
Q9ERZ4,XM_006506136.2
Q9ERZ3,NP_150372.1
Q9ERZ3,NM_033269.4
Q9ERZ3,XP_006516531.1
Q9ERZ3,XM_006516468.3
P32211,NP_031725.1
P32211,NM_007699.2
Q920H4,NP_991352.2
Q920H4,NM_205783.2
Q920H4,XP_006499162.1
Q920H4,XM_006499099.3
Q8R519,NP_001028213.1
Q8R519,NM_001033041.2
A2AKK5-1,NP_001158037.1
A2AKK5-1,NM_001164565.1
A2AKK5-1,XP_006537905.1
A2AKK5-1,XM_006537842.3
A2AKK5-1,XP_006537906.1
A2AKK5-1,XM_006537843.3
A2AKK5,XP_011248303.1
A2AKK5,XM_011250001.2
A2AKK5-1,XP_011248304.1
A2AKK5-1,XM_011250002.2
A2AKK5-1,XP_011248305.1
A2AKK5-1,XM_011250003.2
A2AKK5-1,XP_011248306.1
A2AKK5-1,XM_011250004.2
A2AKK5-1,XP_011248307.1
A2AKK5-1,XM_011250005.2
Q8BGG9-1,NP_663343.2
Q8BGG9-1,NM_145368.2
Q8BGG9,XP_006537789.1
Q8BGG9,XM_006537726.2
Q8BGG9,XP_011248270.1
Q8BGG9,XM_011249968.1
Q32MW3,NP_073727.2
Q32MW3,NM_022816.2
Q8VHQ9,NP_079866.2
Q8VHQ9,NM_025590.4
Q9DBK0,NP_083066.1
Q9DBK0,NM_028790.3
Q9CQR4,NP_080066.1
Q9CQR4,NM_025790.2
P13516,NP_033153.2
P13516,NM_009127.4
P28271,NP_031412.2
P28271,NM_007386.2
Q99KI0,NP_542364.1
Q99KI0,NM_080633.2
O55137,NP_036136.1
O55137,NM_012006.2
Q9QYR9,NP_598949.3
Q9QYR9,NM_134188.3
Q9QYR7-2,NP_001333630.1
Q9QYR7-2,NM_001346701.1
Q9QYR7-1,NP_599007.1
Q9QYR7-1,NM_134246.3
Q8BWN8,NP_599008.3
Q8BWN8,NM_134247.3
Q6Q2Z6,NP_663419.3
Q6Q2Z6,NM_145444.3
Q6Q2Z6,XP_006515756.2
Q6Q2Z6,XM_006515693.3
Q32Q92-1,NP_766168.1
Q32Q92-1,NM_172580.1
P58137,NP_573503.2
P58137,NM_133240.2
Q9R0X4,NP_062710.2
Q9R0X4,NM_019736.4
Q9R0H0-1,NP_001258827.1
Q9R0H0-1,NM_001271898.1
Q9R0H0-2,NP_056544.2
Q9R0H0-2,NM_015729.3
Q9QXD1,NP_001155139.1
Q9QXD1,NM_001161667.1
Q9QXD1,NP_444345.2
Q9QXD1,NM_053115.2
Q9QXD1,XP_006518171.1
Q9QXD1,XM_006518108.3
Q9EPL9,NP_109646.2
Q9EPL9,NM_030721.2
Q9EPL9,XP_006504261.1
Q9EPL9,XM_006504198.3
Q9EPL9,XP_017176670.1
Q9EPL9,XM_017321181.1
Q9DBS4-1,NP_083041.1
Q9DBS4-1,NM_028765.3
Q9DBS4-2,XP_011238110.1
Q9DBS4-2,XM_011239808.1
Q8BX37,NP_780528.1
Q8BX37,NM_175319.4
Q8BX37,XP_006539510.1
Q8BX37,XM_006539447.3
Q8BX37,XP_006539512.1
Q8BX37,XM_006539449.3
Q8BX37,XP_006539513.1
Q8BX37,XM_006539450.1
Q8R146-1,NP_666338.2
Q8R146-1,NM_146226.2
Q9CR21,NP_082453.2
Q9CR21,NM_028177.3
Q9CR21,XP_006508263.1
Q9CR21,XM_006508200.3
Q3V140-2,NP_001120812.1
Q3V140-2,NM_001127340.1
Q3V140-1,NP_058541.2
Q3V140-1,NM_016845.2
P23578,NP_038483.1
P23578,NM_013455.3
Q99NB1,NP_542142.1
Q99NB1,NM_080575.2
Q9QXG4,NP_062785.2
Q9QXG4,NM_019811.3
Q8VCW8,NP_722502.1
Q8VCW8,NM_153807.2
Q3URE1-1,NP_659181.2
Q3URE1-1,NM_144932.4
Q3URE1-1,XP_006531093.1
Q3URE1-1,XM_006531030.1
Q3URE1,XP_006531094.1
Q3URE1,XM_006531031.1
Q3URE1-1,XP_006531095.1
Q3URE1-1,XM_006531032.2
Q80WC9-1,NP_776126.1
Q80WC9-1,NM_173765.3
Q80WC9-1,XP_006534916.1
Q80WC9-1,XM_006534853.2
Q80WC9,XP_011247723.1
Q80WC9,XM_011249421.1
Q80WC9-1,XP_011247724.1
Q80WC9-1,XM_011249422.1
P41216,NP_001289092.1
P41216,NM_001302163.1
P41216,NP_032007.2
P41216,NM_007981.4
P41216,XP_006509325.2
P41216,XM_006509262.3
P41216,XP_006509327.1
P41216,XM_006509264.3
P41216,XP_006509328.1
P41216,XM_006509265.2
P41216,XP_006509329.1
P41216,XM_006509266.2
P41216,XP_017168052.1
P41216,XM_017312563.1
Q9CZW4,NP_001028778.2
Q9CZW4,NM_001033606.2
Q9CZW4,NP_001129694.1
Q9CZW4,NM_001136222.1
Q9CZW4,NP_083093.2
Q9CZW4,NM_028817.3
Q9QUJ7-2,NP_001028772.1
Q9QUJ7-2,NM_001033600.1
Q9QUJ7-2,NP_062350.3
Q9QUJ7-2,NM_019477.3
Q9QUJ7-1,NP_997508.1
Q9QUJ7-1,NM_207625.2
Q9QUJ7-2,XP_011246144.1
Q9QUJ7-2,XM_011247842.2
Q9QUJ7-2,XP_011246145.1
Q9QUJ7-2,XM_011247843.2
Q8JZR0,NP_082252.1
Q8JZR0,NM_027976.2
Q8JZR0,XP_006527241.1
Q8JZR0,XM_006527178.2
Q91WC3-1,NP_001028770.1
Q91WC3-1,NM_001033598.1
Q91WC3-1,XP_006532906.1
Q91WC3-1,XM_006532843.1
Q91WC3-1,XP_006532907.1
Q91WC3-1,XM_006532844.1
Q91VA0-1,NP_473435.1
Q91VA0-1,NM_054094.5
Q8K0L3-2,NP_001171448.1
Q8K0L3-2,NM_001177977.1
Q8K0L3-3,NP_001171449.1
Q8K0L3-3,NM_001177978.1
Q8K0L3-1,NP_666309.1
Q8K0L3-1,NM_146197.4
Q3UNX5-1,NP_058566.3
Q3UNX5-1,NM_016870.3
Q3UNX5-1,NP_997606.2
Q3UNX5-1,NM_212441.2
Q3UNX5-1,NP_997607.2
Q3UNX5-1,NM_212442.2
Q80W40,NP_848501.1
Q80W40,NM_178414.3
Q8BGA8-1,NP_848873.1
Q8BGA8-1,NM_178758.3
Q14DH7-1,NP_001136276.1
Q14DH7-1,NM_001142804.1
Q14DH7-2,NP_941038.2
Q14DH7-2,NM_198636.3
P62737,NP_031418.1
P62737,NM_007392.3
Q8BFZ3,NP_780706.1
Q8BFZ3,NM_175497.3
P60710,NP_031419.1
P60710,NM_007393.5
P68033,NP_033738.1
P68033,NM_009608.4
P63260,NP_033739.1
P63260,NM_009609.3
Q64326,NP_001258645.1
Q64326,NM_001271716.1
Q64326,NP_001258646.1
Q64326,NM_001271717.1
Q64326,NP_001288301.1
Q64326,NM_001301372.1
Q64326,NP_032586.1
Q64326,NM_008560.3
P63268,NP_033740.2
P63268,NM_009610.2
Q8CG27,NP_899105.2
Q8CG27,NM_183282.2
J3QPC3,NP_001230817.1
J3QPC3,NM_001243888.1
J3QPC3,NP_001277442.1
J3QPC3,NM_001290513.1
J3QPC3,XP_011248923.1
J3QPC3,XM_011250621.2
J3QPC3,XP_017177822.1
J3QPC3,XM_017322333.1
Q7TPR4,NP_598917.1
Q7TPR4,NM_134156.2
Q9JI91,NP_150371.4
Q9JI91,NM_033268.4
O88990,NP_038484.1
O88990,NM_013456.2
P57780,NP_068695.1
P57780,NM_021895.2
P68134,NP_001258970.1
P68134,NM_001272041.1
P68134,NP_033736.1
P68134,NM_009606.3
Q9D9J3,NP_082790.1
Q9D9J3,NM_028514.3
Q9D9L5,NP_082789.1
Q9D9L5,NM_028513.3
Q8BXF8,NP_083966.1
Q8BXF8,NM_029690.2
Q8R5C5,NP_666219.1
Q8R5C5,NM_146107.2
P61164,NP_058556.1
P61164,NM_016860.1
Q61271,NP_031421.1
Q61271,NM_007395.3
Q8K348,NP_001104500.1
Q8K348,NM_001111030.1
Q61288,NP_001264186.1
Q61288,NM_001277257.1
Q61288,NP_001264187.1
Q61288,NM_001277258.1
Q61288,NP_001264188.1
Q61288,NM_001277259.1
Q61288,NP_033742.2
Q61288,NM_009612.3
P37172,NP_001103674.1
P37172,NM_001110204.1
P37172,NP_001103675.1
P37172,NM_001110205.1
P37172,NP_031420.2
P37172,NM_007394.3
P37172,XP_006497685.1
P37172,XM_006497622.3
P37172,XP_017170494.1
P37172,XM_017315005.1
P37172,XP_017170495.1
P37172,XM_017315006.1
Q99JW2,NP_001263371.1
Q99JW2,NM_001276442.1
Q99JW2,NP_079647.1
Q99JW2,NM_025371.3
Q8R3P0,NP_075602.2
Q8R3P0,NM_023113.5
Q8R3P0,XP_006532073.2
Q8R3P0,XM_006532010.3
Q8R3P0,XP_006532074.1
Q8R3P0,XM_006532011.2
Q8R3P0,XP_006532075.1
Q8R3P0,XM_006532012.3
Q91XE4,NP_001289408.1
Q91XE4,NM_001302479.1
Q91XE4,NP_001289409.1
Q91XE4,NM_001302480.1
Q91XE4,NP_001289410.1
Q91XE4,NM_001302481.1
Q91XE4,NP_001289411.1
Q91XE4,NM_001302482.1
P56376,NP_079697.1
P56376,NM_025421.2
P56375,NP_083620.1
P56375,NM_029344.3
Q9R158,NP_034215.2
Q9R158,NM_010085.3
Q8BM81,NP_941064.2
Q8BM81,NM_198662.3
O35598,NP_031425.2
O35598,NM_007399.4
Q9R1V4,NP_033743.2
Q9R1V4,NM_009613.3
Q61824,NP_031426.2
Q61824,NM_007400.2
O88839-1,NP_001032811.2
O88839-1,NM_001037722.3
O88839-3,NP_033744.1
O88839-3,NM_009614.3
O88839-2,XP_006500981.1
O88839-2,XM_006500918.1
Q9Z0F8,NP_001264195.1
Q9Z0F8,NM_001277266.1
Q9Z0F8,NP_001278800.1
Q9Z0F8,NM_001291871.1
Q9Z0F8-1,NP_033745.4
Q9Z0F8-1,NM_009615.6
Q9R157,NP_034214.2
Q9R157,NM_010084.2
O35674,NP_033746.1
O35674,NM_009616.4
P97718,NP_001258689.1
P97718,NM_001271760.1
P97718,NP_038489.2
P97718,NM_013461.4
P97718,XP_006518507.1
P97718,XM_006518444.3
P97718,XP_011243225.1
P97718,XM_011244923.2
P97718,XP_011243226.1
P97718,XM_011244924.2
P97718,XP_011243227.1
P97718,XM_011244925.2
P97718,XP_017171289.1
P97718,XM_017315800.1
P97718,XP_017171290.1
P97718,XM_017315801.1
Q9JI76,NP_065063.1
Q9JI76,NM_020330.5
Q9R1V6-1,NP_001007221.1
Q9R1V6-1,NM_001007220.3
Q9R1V6-2,NP_001007222.1
Q9R1V6-2,NM_001007221.3
Q9R1V6-4,NP_001091695.1
Q9R1V6-4,NM_001098225.2
Q9R1V6-6,NP_001297368.1
Q9R1V6-6,NM_001310439.1
Q9R1V6-3,NP_001297369.1
Q9R1V6-3,NM_001310440.1
Q9R1V6-12,XP_006503592.1
Q9R1V6-12,XM_006503529.3
Q9R1V6-11,XP_006503593.1
Q9R1V6-11,XM_006503530.3
Q9R1V6-14,XP_006503594.1
Q9R1V6-14,XM_006503531.3
Q9R1V6-8,XP_006503596.1
Q9R1V6-8,XM_006503533.3
Q9R1V6-15,XP_006503598.1
Q9R1V6-15,XM_006503535.3
Q9R1V6-7,XP_006503600.1
Q9R1V6-7,XM_006503537.3
Q9R1V6-5,XP_006503605.1
Q9R1V6-5,XM_006503542.3
Q9R1V7-1,NP_035910.1
Q9R1V7-1,NM_011780.3
Q9R1V7-2,XP_006496032.1
Q9R1V7-2,XM_006495969.3
Q9R1V7-3,XP_006496033.1
Q9R1V7-3,XM_006495970.3
Q9R160,NP_034216.3
Q9R160,NM_010086.5
Q9R160,XP_006509324.1
Q9R160,XM_006509261.1
Q9R159,NP_035911.2
Q9R159,NM_011781.3
Q9JLN6-3,NP_001041640.1
Q9JLN6-3,NM_001048175.2
Q9JLN6-1,NP_034212.1
Q9JLN6-1,NM_010082.2
Q9JLN6-2,NP_899222.1
Q9JLN6-2,NM_183366.3
Q01338,NP_031443.4
Q01338,NM_007417.4
P30545,NP_033763.2
P30545,NM_009633.3
Q01337,NP_031444.2
Q01337,NM_007418.3
Q8K410-2,NP_001280622.1
Q8K410-2,NM_001293693.1
Q8K410-1,NP_700446.2
Q8K410-1,NM_153397.2
Q923W9-1,NP_291093.2
Q923W9-1,NM_033615.3
Q5SUE7-1,NP_033376.2
Q5SUE7-1,NM_009350.3
Q5SUE7,XP_006535498.1
Q5SUE7,XM_006535435.1
Q9D5P4,NP_083704.1
Q9D5P4,NM_029428.1
Q80SY6-2,NP_001277740.1
Q80SY6-2,NM_001290811.1
Q80SY6,NP_001277741.1
Q80SY6,NM_001290812.1
Q80SY6-1,NP_083751.1
Q80SY6-1,NM_029475.2
Q80SY6-1,XP_006500414.1
Q80SY6-1,XM_006500351.2
Q80SY6-1,XP_006500415.1
Q80SY6-1,XM_006500352.2
Q80SY6-1,XP_006500416.1
Q80SY6-1,XM_006500353.3
Q80SY6,XP_006500421.1
Q80SY6,XM_006500358.2
Q80SY6-4,XP_006500422.1
Q80SY6-4,XM_006500359.2
Q80SY6-4,XP_006500423.1
Q80SY6-4,XM_006500360.2
Q60718,NP_033748.2
Q60718,NM_009618.3
F8VQ03,NP_033749.2
F8VQ03,NM_009619.5
Q3TTE0-3,NP_001258986.1
Q3TTE0-3,NM_001272057.1
Q3TTE0-2,NP_001258987.1
Q3TTE0-2,NM_001272058.1
Q3TTE0-4,NP_001258988.1
Q3TTE0-4,NM_001272059.1
Q3TTE0-1,NP_031427.2
Q3TTE0-1,NM_007401.3
O35227,NP_031428.2
O35227,NM_007402.2
Q05910,NP_031429.1
Q05910,NM_007403.3
Q61072,NP_031430.2
Q61072,NM_007404.2
Q8R2V5,NP_742145.1
Q8R2V5,NM_172133.1
Q8C0I1,NP_766254.2
Q8C0I1,NM_172666.3
Q9JHI2-1,NP_038953.1
Q9JHI2-1,NM_013925.4
Q6P6J0,NP_080024.3
Q6P6J0,NM_025748.4
Q6PAT0,NP_001094076.1
Q6PAT0,NM_001100606.1
P03958,NP_001258981.1
P03958,NM_001272052.1
P03958,NP_031424.1
P03958,NM_007398.4
Q9D0L4-1,NP_001264225.1
Q9D0L4-1,NM_001277296.1
Q9D0L4-1,NP_001264226.1
Q9D0L4-1,NM_001277297.1
Q9D0L4-1,NP_082381.1
Q9D0L4-1,NM_028105.4
Q6NSR3,NP_849204.1
Q6NSR3,NM_178873.3
Q80V03,NP_766548.2
Q80V03,NM_172960.3
A2A7Z8,NP_001078972.1
A2A7Z8,NM_001085503.2
O88444,NP_033752.1
O88444,NM_009622.1
Q8VHH7,NP_612178.2
Q8VHH7,NM_138305.3
Q8VHH7,XP_006514995.1
Q8VHH7,XM_006514932.2
Q8VHH7,XP_006514996.1
Q8VHH7,XM_006514933.2
Q8VHH7,XP_006514997.1
Q8VHH7,XM_006514934.3
Q8VHH7,XP_006514998.1
Q8VHH7,XM_006514935.3
Q91WF3,NP_536683.1
Q91WF3,NM_080435.1
Q91WF3,XP_006518386.1
Q91WF3,XM_006518323.1
Q91WF3,XP_006518387.1
Q91WF3,XM_006518324.1
P84309-1,NP_001012783.3
P84309-1,NM_001012765.4
Q01341,NP_031431.2
Q01341,NM_007405.2
P51829,NP_001032812.2
P51829,NM_001037723.3
P51829,NP_001032813.1
P51829,NM_001037724.4
P51829,NP_001103226.1
P51829,NM_001109756.1
P51829,NP_031432.2
P51829,NM_007406.2
P97490,NP_033753.2
P97490,NM_009623.2
P51830,NP_033754.2
P51830,NM_009624.3
Q8C0T9-1,NP_766617.2
Q8C0T9-1,NM_173029.3
Q8C0T9-1,XP_006496930.1
Q8C0T9-1,XM_006496867.1
Q8C0T9-1,XP_017176545.1
Q8C0T9-1,XM_017321056.1
Q9QYC0-1,NP_001019629.2
Q9QYC0-1,NM_001024458.4
Q9QYC0,NP_001095914.1
Q9QYC0,NM_001102444.2
Q9QYC0-1,NP_001318009.1
Q9QYC0-1,NM_001331080.1
Q9QYC0-2,NP_001318016.1
Q9QYC0-2,NM_001331087.1
Q9QYC0-2,NP_038485.1
Q9QYC0-2,NM_013457.4
Q9QYC0-2,XP_017176104.1
Q9QYC0-2,XM_017320615.1
Q9QYB8-1,NP_001258786.1
Q9QYB8-1,NM_001271857.1
Q9QYB8-1,NP_001258787.1
Q9QYB8-1,NM_001271858.1
Q9QYB8-1,NP_001258788.1
Q9QYB8-1,NM_001271859.1
Q9QYB8-2,NP_001258789.1
Q9QYB8-2,NM_001271860.1
Q9QYB8-2,NP_001258790.1
Q9QYB8-2,NM_001271861.1
Q9QYB8-1,NP_038486.2
Q9QYB8-1,NM_013458.5
Q9QYB5-1,NP_001157571.1
Q9QYB5-1,NM_001164099.2
Q9QYB5-2,NP_001157572.1
Q9QYB5-2,NM_001164100.2
Q9QYB5-1,NP_001264029.1
Q9QYB5-1,NM_001277100.1
Q9QYB5-1,NP_038786.2
Q9QYB5-1,NM_013758.4
Q9R0X2,NP_067450.1
Q9R0X2,NM_021475.2
P00329,NP_031435.1
P00329,NM_007409.2
Q9QYY9,NP_036126.2
Q9QYY9,NM_011996.2
Q64437,NP_033756.2
Q64437,NM_009626.4
Q64437,XP_006500982.1
Q64437,XM_006500919.3
P28474,NP_001275507.1
P28474,NM_001288578.1
P28474,NP_031436.2
P28474,NM_007410.3
Q8R400,NP_663610.1
Q8R400,NM_145635.2
Q8R2Z0,NP_080401.1
Q8R2Z0,NM_026125.3
Q60994,NP_033735.3
Q60994,NM_009605.5
Q8VC66,NP_001240697.1
Q8VC66,NM_001253768.1
Q8VC66,NP_001240698.1
Q8VC66,NM_001253769.1
Q8VC66,NP_001240699.1
Q8VC66,NM_001253770.1
Q8VC66,NP_620083.1
Q8VC66,NM_138744.3
Q8VC66,XP_006502467.1
Q8VC66,XM_006502404.3
Q8VC66,XP_006502468.1
Q8VC66,XM_006502405.3
Q8VC66,XP_006502469.1
Q8VC66,XM_006502406.3
P55264-2,NP_001229970.1
P55264-2,NM_001243041.1
P55264-1,NP_598840.1
P55264-1,NM_134079.4
Q60813,NP_742124.2
Q60813,NM_172126.2
Q8R534,NP_742123.2
Q8R534,NM_172125.2
Q7TNK8,NP_891558.1
Q7TNK8,NM_182928.5
P97297,NP_033757.1
P97297,NM_009627.1
Q8CHC8,NP_778193.1
Q8CHC8,NM_175028.1
Q8CHC8,XP_006526529.1
Q8CHC8,XM_006526466.2
Q9Z103,NP_001297015.1
Q9Z103,NM_001310086.1
Q9Z103,NP_033758.2
Q9Z103,NM_009628.3
Q8VDL4,NP_082397.1
Q8VDL4,NM_028121.2
Q9CQF6-2,NP_001313288.1
Q9CQF6-2,NM_001326359.1
Q9CQF6-1,NP_080552.3
Q9CQF6-1,NM_026276.3
P54923,NP_031440.1
P54923,NM_007414.3
Q99KS6-1,NP_079786.2
Q99KS6-1,NM_025510.3
Q99KS6-1,XP_006534003.1
Q99KS6-1,XM_006533940.3
Q8CG72-1,NP_598644.1
Q8CG72-1,NM_133883.2
P34971,NP_031445.2
P34971,NM_007419.2
P18762,NP_031446.2
P18762,NM_007420.3
P25962-1,NP_038490.2
P25962-1,NM_013462.3
P25962,XP_006509050.1
P25962,XM_006508987.3
P25962,XP_006509051.1
P25962,XM_006508988.3
P25962,XP_011240418.1
P25962,XM_011242116.2
P25962,XP_011240419.1
P25962,XM_011242117.2
P25962,XP_017168014.1
P25962,XM_017312525.1
Q9JKV1,NP_062796.2
Q9JKV1,NM_019822.3
Q61578,NP_032023.1
Q61578,NM_007997.1
P48962,NP_031476.3
P48962,NM_007450.4
P51881,NP_031477.1
P51881,NM_007451.4
Q3V132,NP_848473.2
Q3V132,NM_178386.3
Q8C138,NP_001139347.1
Q8C138,NM_001145875.1
Q8C138,NP_780626.1
Q8C138,NM_175417.4
P46656,NP_001288657.1
P46656,NM_001301728.1
P46656,NP_032022.1
P46656,NM_007996.2
Q640N1,NP_001278786.1
Q640N1,NM_001291857.2
Q640N1-1,NP_033766.2
Q640N1-1,NM_009636.3
Q9Z248-2,NP_001005605.1
Q9Z248-2,NM_001005605.2
Q9Z248-3,NP_001296365.1
Q9Z248-3,NM_001309436.1
Q9Z248-3,NP_001296366.1
Q9Z248-3,NM_001309437.1
Q9Z248-1,NP_033767.2
Q9Z248-1,NM_009637.4
Q9Z248-4,NP_848918.1
Q9Z248-4,NM_178803.2
Q9Z248-2,XP_006506969.1
Q9Z248-2,XM_006506906.1
Q9Z248-3,XP_006506972.1
Q9Z248-3,XM_006506909.3
Q6PDY2,NP_001005419.2
Q6PDY2,NM_001005419.2
Q9CZI9-2,NP_001156411.1
Q9CZI9-2,NM_001162939.1
Q9CZI9-1,NP_080807.3
Q9CZI9-1,NM_026531.4
Q9CZI9,XP_006541200.1
Q9CZI9,XM_006541137.2
O54826,NP_001239489.1
O54826,NM_001252560.1
O54826,NP_034934.2
O54826,NM_010804.4
O54826,XP_006497440.2
O54826,XM_006497377.3
Q8BZI0-1,NP_849259.2
Q8BZI0-1,NM_178928.4
Q5DTU0-2,NP_001171267.1
Q5DTU0-2,NM_001177796.1
Q5DTU0-1,NP_001171268.1
Q5DTU0-1,NM_001177797.1
Q5DTU0,NP_666214.1
Q5DTU0,NM_146102.2
P97783,NP_064298.1
P97783,NM_019914.4
P97783,XP_006501863.1
P97783,XM_006501800.3
P97783,XP_017175158.1
P97783,XM_017319669.1
P97783,XP_017175159.1
P97783,XM_017319670.1
P97783,XP_017175160.1
P97783,XM_017319671.1
A2AM29,NP_081602.3
A2AM29,NM_027326.3
Q9QZQ1-3,NP_034936.1
Q9QZQ1-3,NM_010806.1
O89020-1,NP_660128.2
O89020-1,NM_145146.2
Q80YS6,NP_081649.1
Q80YS6,NM_027373.2
O55112,NP_032058.2
O55112,NM_008032.3
Q9ESC8,NP_291043.1
Q9ESC8,NM_033565.2
Q9ESC8,XP_011247633.1
Q9ESC8,XM_011249331.2
Q3V384,NP_665686.2
Q3V384,NM_145743.2
Q920A7-1,NP_473411.2
Q920A7-1,NM_054070.3
Q920A7,XP_011246578.1
Q920A7,XM_011248276.2
Q8JZQ2,NP_081406.1
Q8JZQ2,NM_027130.1
Q80WT5,NP_001239432.1
Q80WT5,NM_001252503.2
Q80WT5-1,NP_001277474.1
Q80WT5-1,NM_001290545.1
Q80WT5-2,NP_852076.1
Q80WT5-2,NM_181411.4
Q3UGP8,NP_001028613.1
Q3UGP8,NM_001033441.3
Q8BXK8,NP_001032213.1
Q8BXK8,NM_001037136.1
Q8BXK8,NP_835220.1
Q8BXK8,NM_178119.3
Q3UHD9-1,NP_001028435.1
Q3UHD9-1,NM_001033263.5
Q3UHD9-2,NP_001287943.1
Q3UHD9-2,NM_001301014.1
Q8K2K6-3,NP_001297642.1
Q8K2K6-3,NM_001310713.1
Q8K2K6-1,NP_034602.1
Q8K2K6-1,NM_010472.3
Q8K2K6,XP_006496496.1
Q8K2K6,XM_006496433.3
Q80WC7-1,NP_835456.1
Q80WC7-1,NM_178162.3
Q7TN31,NP_079906.2
Q7TN31,NM_025630.3
Q9ESW4-1,NP_076027.1
Q9ESW4-1,NM_023538.2
Q9CYR6,NP_001157218.1
Q9CYR6,NM_001163746.1
Q9CYR6,NP_082628.3
Q9CYR6,NM_028352.4
Q8CJG1,NP_001304102.1
Q8CJG1,NM_001317173.1
Q8CJG1,NP_700452.2
Q8CJG1,NM_153403.3
Q8CJG0,NP_694818.3
Q8CJG0,NM_153178.4
Q8CJF9,NP_700451.2
Q8CJF9,NM_153402.2
Q8CJF8-1,NP_694817.2
Q8CJF8-1,NM_153177.3
O88312,NP_035913.1
O88312,NM_011783.2
Q8R3W7,NP_997414.2
Q8R3W7,NM_207531.3
Q8C4G9,NP_803420.2
Q8C4G9,NM_177469.3
Q91ZV8,NP_473385.2
Q91ZV8,NM_054044.2
Q7TT36,NP_598672.1
Q7TT36,NM_133911.1
Q3UHD1-1,NP_778156.2
Q3UHD1-1,NM_174991.3
Q8CGM1-2,NP_001186625.1
Q8CGM1-2,NM_001199696.1
Q8CGM1,NP_001277643.1
Q8CGM1,NM_001290714.1
Q8CGM1-1,NP_001277644.1
Q8CGM1-1,NM_001290715.1
Q8CGM1-3,NP_775094.2
Q8CGM1-3,NM_173071.3
Q80ZF8,NP_783573.4
Q80ZF8,NM_175642.4
Q80T32,NP_001074811.1
Q80T32,NM_001081342.1
Q61549,NP_034260.1
Q61549,NM_010130.4
Q61549,XP_006523664.1
Q61549,XM_006523601.1
Q91ZE5,NP_631877.2
Q91ZE5,NM_139138.3
Q9Z0M6,NP_001156501.1
Q9Z0M6,NM_001163029.1
Q8VEC3,NP_598537.2
Q8VEC3,NM_133776.2
E9Q4J9,NP_001028665.2
E9Q4J9,NM_001033493.2
Q58Y75,NP_001014416.2
Q58Y75,NM_001014394.2
Q9D2L6,NP_001276428.1
Q9D2L6,NM_001289499.1
Q9D2L6,NP_001276429.1
Q9D2L6,NM_001289500.1
Q9D2L6,NP_001276430.1
Q9D2L6,NM_001289501.1
Q9D2L6,NP_084343.1
Q9D2L6,NM_030067.2
Q9D2L6,XP_017173214.1
Q9D2L6,XM_017317725.1
G5E8Q8,NP_001074647.1
G5E8Q8,NM_001081178.1
Q8K209,NP_001185823.1
Q8K209,NM_001198894.1
Q8K209,NP_061370.2
Q8K209,NM_018882.3
Q8K209,XP_006530755.1
Q8K209,XM_006530692.2
Q8K209,XP_006530756.1
Q8K209,XM_006530693.2
Q8K209,XP_006530757.1
Q8K209,XM_006530694.2
Q8K209,XP_006530758.1
Q8K209,XM_006530695.2
Q8K209,XP_006530759.1
Q8K209,XM_006530696.3
Q8K209,XP_006530760.1
Q8K209,XM_006530697.2
Q8CJ12-5,NP_001073317.1
Q8CJ12-5,NM_001079848.2
Q8CJ12-3,NP_001073326.1
Q8CJ12-3,NM_001079857.2
Q8CJ12-4,NP_001277374.1
Q8CJ12-4,NM_001290445.1
Q8CJ12-2,NP_001277375.1
Q8CJ12-2,NM_001290446.1
Q8CJ12-1,NP_848827.1
Q8CJ12-1,NM_178712.4
Q8R0T6,NP_766624.3
Q8R0T6,NM_173036.3
Q3V3Z3-2,NP_001028640.2
Q3V3Z3-2,NM_001033468.3
Q3V3Z3-1,NP_001139444.1
Q3V3Z3-1,NM_001145972.1
Q3V3Z3-2,XP_011246724.1
Q3V3Z3-2,XM_011248422.1
Q3V3Z3-1,XP_017168373.1
Q3V3Z3-1,XM_017312884.1
Q3V3Z3-1,XP_017168374.1
Q3V3Z3-1,XM_017312885.1
Q3V3Z3-1,XP_017168375.1
Q3V3Z3-1,XM_017312886.1
Q6F3F9,NP_001002268.1
Q6F3F9,NM_001002268.3
Q8BM96,NP_766413.2
Q8BM96,NM_172825.3
A2ASQ1,XP_011248479.1
A2ASQ1,XM_011250177.2
Q80TR1-1,NP_851382.2
Q80TR1-1,NM_181039.2
Q80TR1-2,XP_006531189.1
Q80TR1-2,XM_006531126.2
Q80TR1-2,XP_006531190.1
Q80TR1-2,XM_006531127.2
Q80TR1-2,XP_006531191.1
Q80TR1-2,XM_006531128.2
Q80TS3-5,NP_001334298.1
Q80TS3-5,NM_001347369.1
Q80TS3-3,NP_941991.1
