UniprotID,Protein_Accession
P07245,NM_001181333.3
P09440,NP_009640.1
P09440,NM_001178432.1
P53836,NP_014121.1
P53836,NM_001183116.1
P36076,NP_012835.1
P36076,NM_001179654.1
Q03941,NP_010482.3
Q03941,NM_001180504.3
Q04199,NP_013605.1
Q04199,NM_001182464.1
P80235,NP_009420.1
P80235,NM_001178226.1
P32796-1,NP_013670.1
P32796-1,NM_001182400.1
P43569,NP_116625.1
P43569,NM_001179938.1
P47158,NP_012656.1
P47158,NM_001181780.1
P12962,NP_014919.3
P12962,NM_001183695.3
P53829,NP_014111.1
P53829,NM_001183126.1
P36130,NP_012962.3
P36130,NM_001179826.2
P39101,NP_010967.3
P39101,NM_001178939.3
P43568,NP_116624.1
P43568,NM_001179937.1
P06787,NP_009667.1
P06787,NM_001178457.1
P27825,NP_009343.1
P27825,NM_001178200.1
P04817,NP_010851.1
P04817,NM_001178878.1
P25296,NP_012731.1
P25296,NM_001179756.1
P53615,NP_014362.3
P53615,NM_001182875.3
P28495,NP_012918.1
P28495,NM_001179573.1
P13517,NP_012230.3
P13517,NM_001179384.3
P17555,NP_014261.1
P17555,NM_001182976.1
P07258,NP_014947.3
P07258,NM_001183722.3
P03965,NP_012643.3
P03965,NM_001181767.3
P53934,NP_014307.1
P53934,NM_001182930.1
P07267,NP_015171.1
P07267,NM_001183968.1
P34237,NP_012742.1
P34237,NM_001179745.1
P39113,NP_014007.1
P39113,NM_001182787.1
P15202,NP_010542.1
P15202,NM_001180564.1
P06115,NP_011602.2
P06115,NM_001181217.1
P53223,NP_011550.3
P53223,NM_001181165.3
P17106,NP_012594.1
P17106,NM_001181718.1
P32504,NP_011656.3
P32504,NM_001181269.3
P40969,NP_013891.1
P40969,NM_001182672.1
P35203,NP_013812.1
P35203,NM_001182594.1
P33322,NP_013276.1
P33322,NM_001182062.1
P53894,NP_014238.3
P53894,NM_001182999.3
P07252,NP_012326.1
P07252,NM_001181642.1
P03874,NP_011825.1
P03874,NM_001179118.1
P21560,NP_015109.1
P21560,NM_001184029.1
P37267,NP_011690.3
P37267,NM_001181303.3
P07253,NP_009678.3
P07253,NM_001178468.3
P27614,NP_012363.1
P27614,NM_001181605.1
P00729,NP_014026.1
P00729,NM_001182806.1
P14066,NP_010214.2
P14066,NM_001180128.1
P14905,NP_010483.1
P14905,NM_001180505.1
P32582,NP_011671.3
P32582,NM_001181284.3
P36038,NP_012714.1
P36038,NM_001179773.1
P21269-1,NP_011095.1
P21269-1,NM_001179058.1
P47818,NP_013321.1
P47818,NM_001182107.1
Q03702,NP_012914.1
Q03702,NM_001179577.1
P50077,NP_011733.3
P50077,NM_001181346.3
P06182,NP_009361.1
P06182,NM_001178184.1
P37366,NP_015350.1
P37366,NM_001184122.1
P48237,NP_011666.1
P48237,NM_001181279.1
P00431,NP_012992.1
P00431,NM_001179856.1
P31384,NP_009381.1
P31384,NM_001178166.1
P40202,NP_013752.1
P40202,NM_001182535.1
Q12127,NP_013211.1
Q12127,NM_001181997.1
O13547,NP_013495.1
O13547,NM_001184303.1
P38273,NP_009689.3
P38273,NM_001178479.3
Q05791,NP_013316.1
Q05791,NM_001182102.1
Q06702,NP_013410.1
Q06702,NM_001182195.1
Q06703,NP_013411.1
Q06703,NM_001182196.1
P25342,NP_009928.1
P25342,NM_001178715.1
P32458,NP_012610.1
P32458,NM_001181734.1
P32468,NP_011975.1
P32468,NM_001179237.1
P32797,NP_010061.1
P32797,NM_001180280.1
Q00684,NP_116684.3
Q00684,NM_001179993.3
P27636,NP_009411.2
P27636,NM_001178218.2
P09798,NP_012903.1
P09798,NM_001179588.1
P40986,NP_010468.1
P40986,NM_001180490.1
P26309,NP_011399.1
P26309,NM_001180981.1
P16522,NP_012036.1
P16522,NM_001179297.1
P11433,NP_009359.1
P11433,NM_001178186.1
P04821,NP_013413.1
P04821,NM_001182198.1
P14724,NP_116694.1
P14724,NM_001180001.1
P38042,NP_009469.2
P38042,NM_001178324.2
P06704,NP_014900.3
P06704,NM_001183676.3
P06101,NP_010452.1
P06101,NM_001180475.1
P32457,NP_013418.2
P32457,NM_001182203.2
P19073,NP_013330.1
P19073,NM_001182116.1
Q08032,NP_013204.1
Q08032,NM_001181990.1
P25694,NP_010157.1
P25694,NM_001180185.1
P07834,NP_116585.1
P07834,NM_001179957.1
P25656,NP_010018.1
P25656,NM_001178800.1
Q12018,NP_010150.1
Q12018,NM_001180191.1
P32562,NP_013714.1
P32562,NM_001182497.1
P09119,NP_012341.1
P09119,NM_001181627.1
Q06697,NP_013522.1
Q06697,NM_001182306.1
P06243,NP_010267.3
P06243,NM_001180076.3
P41733,NP_013564.1
P41733,NM_001182347.1
Q06549,NP_013346.1
Q06549,NM_001182132.1
P53197,NP_011512.1
P53197,NM_001180868.1
P00546,NP_009718.3
P00546,NM_001178508.3
P38221,NP_009585.1
P38221,NM_001178377.1
P47112,NP_012580.1
P47112,NM_001181704.1
Q03654,NP_013940.1
Q03654,NM_001182720.1
P39525,NP_010983.2
P39525,NM_001178952.2
P36012,NP_012875.2
P36012,NM_001179615.1
P35201,NP_012834.1
P35201,NM_001179655.1
Q12262,NP_015371.1
Q12262,NM_001184143.1
Q12748,NP_013485.1
Q12748,NM_001182270.1
P47167,NP_012669.1
P47167,NM_001181793.1
P38265,NP_009665.3
P38265,NM_001178455.3
P38907,NP_010540.3
P38907,NM_001180562.3
Q06675,NP_010604.4
Q06675,NM_001180626.3
Q02732,NP_015307.1
Q02732,NM_001183832.1
P53298,NP_011695.1
P53298,NM_001181308.1
Q3E835,NP_076910.1
Q3E835,NM_001184492.1
P43618,NP_116704.1
P43618,NM_001180011.1
P38313,NP_009770.3
P38313,NM_001178559.3
Q2V2P8,NP_001032576.1
Q2V2P8,NM_001184680.1
Q3E829,NP_878060.1
Q3E829,NM_001184530.1
O13297,NP_015096.1
O13297,NM_001184042.1
Q12453,NP_014755.1
Q12453,NM_001183531.1
P53280,NP_011650.3
P53280,NM_001181263.3
P40558,NP_012263.1
P40558,NM_001179353.1
Q06632,NP_010587.1
Q06632,NM_001180609.1
Q12102,NP_013216.1
Q12102,NM_001182002.1
P20437,NP_013926.1
P20437,NM_001182706.1
Q03705,NP_013676.2
Q03705,NM_001182394.1
P20438,NP_015067.1
P20438,NM_001184070.1
P13365,NP_009360.1
P13365,NM_001178185.1
P24868,NP_011622.1
P24868,NM_001181237.1
P24869,NP_015444.1
P24869,NM_001184216.1
P24870,NP_010126.1
P24870,NM_001180215.1
P24871,NP_013311.1
P24871,NM_001182097.1
P53188,NP_011486.1
P53188,NM_001180894.1
P30283,NP_015445.1
P30283,NM_001184217.1
P32943,NP_011623.3
P32943,NM_001181238.3
P38910,NP_014663.1
P38910,NM_001183439.1
P43634,NP_013199.1
P43634,NM_001181985.1
P32656,NP_011090.3
P32656,NM_001179053.3
P32657,NP_011091.1
P32657,NM_001179054.1
Q06350,NP_010659.1
Q06350,NM_001180679.1
P29029,NP_013388.1
P29029,NM_001182173.1
P38147,NP_009833.1
P38147,NM_001178622.1
P22516,NP_015317.1
P22516,NM_001183822.1
P32178,NP_015385.1
P32178,NM_001184157.1
P05374,NP_011673.1
P05374,NM_001181286.1
P08004,NP_014207.2
P08004,NM_001183030.2
P14180,NP_009594.1
P14180,NM_001178386.1
P29465,NP_009579.1
P29465,NM_001178371.1
Q12114,NP_013434.1
Q12114,NM_001182219.1
P40955,NP_012436.1
P40955,NM_001181532.1
P38843,NP_012011.1
P38843,NM_001179272.1
P40019,NP_010947.2
P40019,NM_001178921.1
Q05583,NP_010553.3
Q05583,NM_001180575.3
P38779,NP_011919.1
P38779,NM_001179182.1
Q01649,NP_013925.1
Q01649,NM_001182705.1
P40987,NP_014994.3
P40987,NM_001183769.3
P39110,NP_013858.1
P39110,NM_001182640.1
P27895,NP_010853.2
P27895,NM_001178876.1
Q06139,NP_013450.1
Q06139,NM_001182235.1
P47001,NP_012377.1
P47001,NM_001181591.1
P00890,NP_014398.1
P00890,NM_001183178.1
P08679,NP_009931.1
P08679,NM_001178718.1
P43635,NP_015325.1
P43635,NM_001184098.1
P20486,NP_009693.3
P20486,NM_001178483.3
P48562,NP_014101.1
P48562,NM_001183136.1
P17891,NP_011683.3
P17891,NM_001181296.3
P53264,NP_011625.3
P53264,NM_001181239.3
Q12309,NP_013218.1
Q12309,NM_001182004.1
P35190,NP_011300.1
P35190,NM_001181080.1
P22137,NP_011309.1
P22137,NM_001181071.1
Q08685,NP_014893.1
Q08685,NM_001183669.1
P38323,NP_009786.1
P38323,NM_001178575.1
Q03690,NP_013725.1
Q03690,NM_001182508.1
D6W196,NP_014316.3
D6W196,NM_001182921.1
Q3E7A9,NP_878145.1
Q3E7A9,NM_001184524.1
Q12510,NP_010125.1
Q12510,NM_001180216.1
Q12145,NP_015338.1
Q12145,NM_001184110.1
Q07897,NP_013103.1
Q07897,NM_001181890.1
Q06156,NP_013374.1
Q06156,NM_001182159.1
P38170,NP_009455.3
P38170,NM_001178337.2
Q06680,NP_010612.2
Q06680,NM_001180633.1
P53865,NP_014174.1
P53865,NM_001183063.1
P33313,NP_009713.1
P33313,NM_001178503.1
P40452,NP_012109.1
P40452,NM_001179505.1
Q3E823,NP_878179.1
Q3E823,NM_001184537.1
Q3E7B2,NP_076894.3
Q3E7B2,NM_001184477.3
Q05809,NP_013319.1
Q05809,NM_001182105.1
Q3E846,NP_013972.1
Q3E846,NM_001182751.1
P53332,NP_011793.3
P53332,NM_001181406.3
Q03048,NP_013050.1
Q03048,NM_001181870.1
P53079,NP_011292.1
P53079,NM_001181088.1
P53271,NP_011635.2
P53271,NM_001181249.1
P40094,NP_011084.1
P40094,NM_001179047.1
Q06096,NP_015430.1
Q06096,NM_001184202.1
P53951,NP_014347.1
P53951,NM_001182890.1
P53959,NP_014357.1
P53959,NM_001182880.1
P53195,NP_011510.1
P53195,NM_001180870.1
Q04632,NP_013640.1
Q04632,NM_001182430.1
P46946,NP_011340.1
P46946,NM_001181040.1
P53622,NP_010136.1
P53622,NM_001180205.1
P41811,NP_011378.1
P41811,NM_001181002.1
P41810,NP_010524.3
P41810,NM_001180546.3
P43621,NP_116709.3
P43621,NM_001180016.3
P40509,NP_012189.2
P40509,NM_001179426.1
P32074,NP_014112.1
P32074,NM_001183125.1
P53600,NP_015315.1
P53600,NM_001183824.1
Q08058,NP_014635.1
Q08058,NM_001183262.1
Q05892,NP_013393.1
Q05892,NM_001182178.1
P18900,NP_009557.1
P18900,NM_001178351.1
P32378,NP_014439.3
P32378,NM_001183218.3
P27680,NP_014545.2
P27680,NM_001183350.1
O13525,NP_010490.1
O13525,NM_001180512.1
P49017,NP_013597.1
P49017,NM_001182472.1
P53318,NP_011771.1
P53318,NM_001181384.1
P41735,NP_014768.2
P41735,NM_001183544.1
P27697,NP_011396.1
P27697,NM_001180984.1
Q05779,NP_013302.1
Q05779,NM_001182088.1
Q06440,NP_013533.1
Q06440,NM_001182317.1
P52924,NP_014473.1
P52924,NM_001183252.1
P53053,NP_011251.1
P53053,NM_001181129.1
P53822,NP_014063.1
P53822,NM_001183174.1
P0CX12,NP_009861.1
P0CX12,NM_001178650.1
P0CX12,NP_013574.1
P0CX12,NM_001182495.1
P0CX13,NP_009861.1
P0CX13,NM_001178650.1
P0CX13,NP_013574.1
P0CX13,NM_001182495.1
P43542,NP_116593.1
P43542,NM_001179905.1
P47187,NP_012695.3
P47187,NM_001181819.3
P53344,NP_011811.1
P53344,NM_001181424.1
Q07788,NP_010033.1
Q07788,NM_001180308.1
P38723,NP_011815.1
P38723,NM_001179128.1
P36034,NP_012703.1
P36034,NM_001179784.1
P32798,NP_014961.3
P32798,NM_001183736.3
P21592,NP_015153.1
P21592,NM_001183986.1
P19516,NP_015193.1
P19516,NM_001183946.1
Q01519,NP_013139.1
Q01519,NM_001181925.1
P32799,NP_011324.1
P32799,NM_001181056.1
P39103,NP_013577.1
P39103,NM_001182492.1
P40086,NP_011068.1
P40086,NM_001179031.1
P47081,NP_012531.1
P47081,NM_001181437.1
Q12287,NP_013092.1
Q12287,NM_001181829.1
P53239,NP_011576.1
P53239,NM_001181191.1
Q3E731,NP_013082.1
Q3E731,NM_001184338.1
P00401,NP_009305.1
P00401,NC_001224.1
Q04935,NP_010517.1
Q04935,NM_001180539.1
P38824,NP_011984.1
P38824,NM_001179246.1
P32344,NP_013305.1
P32344,NM_001182091.1
Q2V2P9,NP_001032575.1
Q2V2P9,NM_001184681.1
P00410,NP_009326.1
P00410,NC_001224.1
P00420,NP_009328.1
P00420,NC_001224.1
P00420,YP_009144713.1
P00420,NC_027264.1
P04037,NP_011328.1
P04037,NM_001181052.1
P00424,NP_014346.1
P00424,NM_001182891.1
P00425,NP_012155.1
P00425,NM_001179459.1
P00427,NP_011918.1
P00427,NM_001179181.1
P10174,NP_013983.1
P10174,NM_001182763.1
P04039,NP_013499.1
P04039,NM_001182283.1
P07255,NP_010216.1
P07255,NM_001180126.1
P36064,NP_012785.2
P36064,NM_001179703.1
Q3E7A4,NP_031358.1
Q3E7A4,NM_001184440.1
P10614,NP_011871.1
P10614,NM_001179137.1
P21595,NP_010690.1
P21595,NM_001180710.1
P53314,NP_011763.1
P53314,NM_001181376.1
P17898,NP_014269.4
P17898,NM_001182968.3
P14306,NP_013279.1
P14306,NM_001182065.1
Q12289,NP_014743.1
Q12289,NM_001183519.1
Q07560,NP_010139.1
Q07560,NM_001180202.1
Q04930,NP_010509.1
Q04930,NM_001180531.1
P38892,NP_012079.1
P38892,NM_001179340.1
P53301,NP_011705.1
P53301,NM_001181318.1
P32623,NP_010874.3
P32623,NM_001178855.3
P38845,NP_012016.1
P38845,NM_001179277.1
Q05790,NP_013314.1
Q05790,NM_001182100.1
Q08226,NP_014578.1
Q08226,NM_001183318.1
P53968,NP_014371.1
P53968,NM_001182866.1
P38308,NP_009762.2
P38308,NM_001178551.2
Q06538,NP_013342.1
Q06538,NM_001182128.1
P33307,NP_011276.1
P33307,NM_001181104.1
Q12150,NP_013188.1
Q12150,NM_001181974.1
P35206,NP_009592.1
P35206,NM_001178384.1
P38287,NP_009719.3
P38287,NM_001178509.3
Q04368,NP_013738.1
Q04368,NM_001182521.1
Q08054,NP_014636.1
Q08054,NM_001183261.1
P15790,NP_012229.1
P15790,NM_001179385.1
P19454,NP_014704.1
P19454,NM_001183480.1
P43639,NP_011496.3
P43639,NM_001180884.3
P38930,NP_014682.1
P38930,NM_001183458.1
P53859,NP_014167.1
P53859,NM_001183070.1
P25651,NP_010009.1
P25651,NM_001178792.1
P40465,NP_012134.1
P40465,NM_001179480.1
Q04659,NP_013763.1
Q04659,NM_001182545.1
Q08955,NP_015124.1
Q08955,NM_001184014.1
Q12348,NP_014524.1
Q12348,NM_001183371.1
P40512,NP_085069.3
P40512,NM_001179421.3
P47130,NP_012617.1
P47130,NM_001181741.1
Q12468,NP_010065.2
Q12468,NM_001180276.1
Q03981,NP_010464.1
Q03981,NM_001180486.1
Q06705,NP_013484.3
Q06705,NM_001182269.3
Q12734,NP_015355.1
Q12734,NM_001184127.1
P40442,NP_012097.1
P40442,NM_001179517.1
P43600,NP_001257674.1
P43600,NM_001270745.1
Q08300,NP_014483.1
Q08300,NM_001183412.1
P38226,NP_009598.1
P38226,NM_001178390.1
Q06032,NP_013498.3
Q06032,NM_001182282.3
P49956,NP_013795.1
P49956,NM_001182577.1
Q01454,NP_015461.1
Q01454,NM_001184232.1
P38877,NP_012061.3
P38877,NM_001179322.3
P47976,NP_010435.1
P47976,NM_001180458.1
P47977,NP_013237.1
P47977,NM_001182023.1
Q08923,NP_015144.1
Q08923,NM_001183995.1
Q03957,NP_012783.1
Q03957,NM_001179705.1
P46962,NP_012528.1
P46962,NM_001181440.1
P46963,NP_013595.1
P46963,NM_001182474.1
Q03220,NP_013905.1
Q03220,NM_001182686.1
P38818,NP_011977.1
P38818,NM_001179239.1
P25616,NP_009941.2
P25616,NM_001178728.1
P49573,NP_015449.1
P49573,NM_001184221.1
P38865,NP_012045.3
P38865,NM_001179306.3
Q06686,NP_013515.3
Q06686,NM_001182299.3
P25355,NP_009983.1
P25355,NM_001178768.1
P89105,NP_014496.2
P89105,NM_001183399.2
P53088,NP_011304.2
P53088,NM_001181076.1
P53923,NP_014280.3
P53923,NM_001182957.3
Q08977,NP_015063.1
Q08977,NM_001184074.1
P38428,NP_013991.1
P38428,NM_001182771.1
P36075,NP_012833.1
P36075,NM_001179656.1
P53137,NP_011405.1
P53137,NM_001180975.1
Q04201,NP_013607.1
Q04201,NM_001182462.1
Q08412,NP_014685.1
Q08412,NM_001183461.1
P53202,NP_011517.1
P53202,NM_001181132.1
P47050,NP_012488.3
P47050,NM_001181480.3
P15315,NP_011349.3
P15315,NM_001181031.3
P41817,NP_015148.1
P41817,NM_001183991.1
Q06469,NP_015484.1
Q06469,NM_001184255.1
Q02554,NP_013967.1
Q02554,NM_001182747.1
P53830,NP_014113.1
P53830,NM_001183124.1
P53899,NP_014244.1
P53899,NM_001182993.1
Q03772,NP_010447.3
Q03772,NM_001180470.3
Q03375,NP_010770.3
Q03375,NM_001180790.3
P53333,NP_011794.3
P53333,NM_001181407.3
P52868,NP_011387.2
P52868,NM_001180993.1
P53769,NP_013427.1
P53769,NM_001182212.1
P53854,NP_014154.1
P53854,NM_001183083.1
P46947,NP_011341.3
P46947,NM_001181039.3
Q02770,NP_015261.1
Q02770,NM_001183878.1
Q12046,NP_010072.1
Q12046,NM_001180269.1
P53008,NP_011488.1
P53008,NM_001180892.1
P25618,NP_009943.2
P25618,NM_001178730.1
P28319,NP_012827.1
P28319,NM_001179662.1
P43497,NP_012826.1
P43497,NM_001180025.1
P07143,NP_014708.1
P07143,NM_001183484.1
P08678,NP_012529.3
P08678,NM_001181439.3
P00175,NP_013658.1
P00175,NM_001182412.1
P40312,NP_014288.3
P40312,NM_001182949.3
P00163,NP_009315.1
P00163,NC_001224.1
P00044,NP_012582.1
P00044,NM_001181706.1
P38909,NP_014680.2
P38909,NM_001183456.1
P00045,NP_010875.1
P00045,NM_001178854.1
P14922,NP_009670.3
P14922,NM_001178460.3
Q05080,NP_013746.1
Q05080,NM_001182529.1
Q07533,NP_010166.1
Q07533,NM_001180176.1
P47103,NP_012566.1
P47103,NM_001181690.1
P53728,NP_014425.3
P53728,NM_001183205.3
P23285,NP_011924.1
P23285,NM_001179187.1
P25719,NP_013633.1
P25719,NM_001182437.1
P35176,NP_010590.3
P35176,NM_001180612.3
P14832,NP_010439.1
P14832,NM_001180462.1
P25334,NP_009995.1
P25334,NM_001178780.1
P31373,NP_009390.1
P31373,NM_001178157.1
P06106,NP_013406.1
P06106,NM_001182191.1
Q00873,NP_012836.1
Q00873,NM_001179653.1
Q12248,NP_010299.3
Q12248,NM_001180324.3
P36162,NP_013009.1
P36162,NM_001179873.1
P69850,NP_631876.1
P69850,NM_001184461.1
P69851,NP_710144.3
P69851,NM_001184470.3
P54838,NP_013641.1
P54838,NM_001182429.1
P43550,NP_116602.1
P43550,NM_001179914.1
Q04895,NP_012294.3
Q04895,NM_001179550.3
P15365,NP_012686.3
P15365,NM_001181810.3
P26343,NP_012959.1
P26343,NM_001179824.1
P21657,NP_012289.3
P21657,NM_001179545.3
P21705,NP_014085.1
P21705,NM_001183152.1
P53267,NP_011628.4
P53267,NM_001181242.3
P47178,NP_012684.4
P47178,NM_001181808.4
P47179,NP_012685.1
P47179,NM_001181809.2
Q12091,NP_015155.1
Q12091,NM_001183984.1
P18962,NP_011893.1
P18962,NM_001179158.1
P47005,NP_012386.1
P47005,NM_001181582.1
Q12084,NP_010303.3
Q12084,NM_001180328.3
P13483,NP_013594.1
P13483,NM_001182475.1
P32328,NP_015436.1
P32328,NM_001184208.1
P22204,NP_011606.3
P22204,NM_001181221.3
P32325,NP_010337.3
P32325,NM_001180360.3
Q12389,NP_010253.2
Q12389,NM_001180090.2
P24784,NP_015206.1
P24784,NM_001183933.1
P24783,NP_014287.3
P24783,NM_001182950.3
P20447,NP_011437.3
P20447,NM_001180943.3
P20448,NP_012501.1
P20448,NM_001181467.1
P20449,NP_014689.1
P20449,NM_001183465.1
P53734,NP_014436.1
P53734,NM_001183215.1
P36120,NP_012949.1
P36120,NM_001179814.1
P38719,NP_012039.1
P38719,NM_001179300.1
Q06218,NP_013378.1
Q06218,NM_001182163.1
P24309,NP_012773.1
P24309,NM_001179715.1
P33750,NP_013090.1
P33750,NM_001181831.1
P21182,NP_014590.1
P21182,NM_001183306.1
P25559,NP_009913.2
P25559,NM_001178663.1
Q04792,NP_013976.1
Q04792,NM_001182756.1
P32460,NP_012296.1
P32460,NM_001179552.1
Q08558,NP_014823.3
Q08558,NM_001183599.3
Q06409,NP_013526.1
Q06409,NM_001182310.1
Q12395,NP_013229.1
Q12395,NM_001182015.1
P08432,NP_012737.1
P08432,NM_001179750.1
Q12517,NP_014492.1
Q12517,NM_001183403.1
P53550,NP_014281.1
P53550,NM_001182956.1
Q06151,NP_013372.1
Q06151,NM_001182157.1
Q05924,NP_013465.1
Q05924,NM_001182250.1
Q12123,NP_014816.2
Q12123,NM_001183592.1
P06773,NP_012014.1
P06773,NM_001179275.1
P32347,NP_010332.3
P32347,NM_001180355.3
P43595,NP_116667.1
P43595,NM_001179977.1
P36091,NP_012878.1
P36091,NM_001179612.1
Q08949,NP_015130.1
Q08949,NM_001184008.1
P40087,NP_011070.3
P40087,NM_001179033.3
P0CH63,NP_014064.1
P0CH63,NM_001183173.1
P0CH63,NP_116594.1
P0CH63,NM_001179906.1
P0CH64,NP_014064.1
P0CH64,NM_001183173.1
P0CH64,NP_116594.1
P0CH64,NM_001179906.1
Q99321,NP_014806.1
Q99321,NM_001183582.1
P89113,NP_014589.1
P89113,NM_001183307.1
P18899,NP_013897.1
P18899,NM_001182678.1
P06634,NP_014847.3
P06634,NM_001183623.3
P35732,NP_012869.1
P35732,NM_001179620.1
P47089,NP_012548.1
P47089,NM_001181672.1
P31385,NP_009389.3
P31385,NM_001178158.2
P38307,NP_009760.1
P38307,NM_001178549.1
Q99288,NP_010336.3
Q99288,NM_001180359.3
P40526,NP_012215.1
P40526,NM_001179399.1
Q99234,NP_014673.1
Q99234,NM_001183449.1
Q05031,NP_013965.1
Q05031,NM_001182745.1
Q12743,NP_010699.1
Q12743,NM_001180719.1
Q08650,NP_014888.1
Q08650,NM_001183664.1
Q12382,NP_014956.3
Q12382,NM_001183731.3
Q3E808,NP_878154.1
Q3E808,NM_001184574.1
P32330,NP_012801.1
P32330,NM_001179687.1
P13663,NP_010442.3
P13663,NM_001180465.3
P33327,NP_010066.1
P33327,NM_001180275.1
P07262,NP_015020.3
P07262,NM_001183795.3
P39708,NP_009339.1
P39708,NM_001178204.1
P39517,NP_010121.1
P39517,NM_001180220.1
P31116,NP_012673.3
P31116,NM_001181797.3
Q04217,NP_013847.1
Q04217,NM_001182629.1
P36009,NP_012845.1
P36009,NM_001179644.1
P37298,NP_010463.1
P37298,NM_001180485.1
P35497,NP_012693.1
P35497,NM_001181817.1
Q07786,NP_010035.1
Q07786,NM_001180306.1
P38791,NP_011935.1
P38791,NM_001179198.1
P54005,NP_014047.1
P54005,NM_001182829.1
Q08496,NP_014723.2
Q08496,NM_001183499.1
Q06819,NP_015407.1
Q06819,NM_001184179.1
Q06143,NP_013452.1
Q06143,NM_001182237.1
P69771,NP_012961.3
P69771,NM_001184309.3
P36108,NP_012924.2
P36108,NM_001179568.1
O13577,NP_013541.3
O13577,NM_001182325.3
Q03063,NP_015276.1
Q03063,NM_001183863.1
Q03373,NP_010768.1
Q03373,NM_001180788.1
P41819,NP_015057.1
P41819,NM_001184080.1
Q12086,NP_010549.3
Q12086,NM_001180571.3
P53388,NP_015058.1
P53388,NM_001184079.1
P21623,NP_010691.1
P21623,NM_001180711.1
P40564,NP_012269.1
P40564,NM_001179526.1
P32891,NP_010107.1
P32891,NM_001180234.1
P46681,NP_010103.1
P46681,NM_001180238.1
P39976,NP_010843.1
P39976,NM_001178886.1
P09624,NP_116635.1
P09624,NM_001179948.1
Q07505,NP_010197.1
Q07505,NM_001180145.1
P40366,NP_012470.1
P40366,NM_001181498.1
Q04216,NP_013845.1
Q04216,NM_001182627.1
P38823,NP_011983.1
P38823,NM_001179245.1
P53924,NP_014283.3
P53924,NM_001182954.3
P25453,NP_011106.1
P25453,NM_001179069.1
Q03652,NP_013938.1
Q03652,NM_001182718.1
P38859,NP_012034.1
P38859,NM_001179295.1
P04819-1,NP_010117.1
P04819-1,NM_001180224.1
Q08387,NP_014647.1
Q08387,NM_001183424.1
P54861,NP_013100.1
P54861,NM_001181821.1
P38821,NP_011981.1
P38821,NM_001179243.1
P40318,NP_012234.3
P40318,NM_001179380.3
P36037,NP_012709.1
P36037,NM_001179778.1
P38774,NP_011910.1
P38774,NM_001179174.1
P38773,NP_011909.1
P38773,NM_001179173.1
P47120,NP_012604.1
P47120,NM_001181728.1
P33309,NP_014397.1
P33309,NM_001182840.1
Q05610,NP_010559.3
Q05610,NM_001180581.3
Q03921,NP_010425.1
Q03921,NM_001180448.1
P54858,NP_010353.3
P54858,NM_001180376.3
Q04089,NP_010728.1
Q04089,NM_001180748.1
P40553,NP_012255.3
P40553,NM_001179360.3
P40059,NP_011012.3
P40059,NM_001178979.3
P47027,NP_012445.1
P47027,NM_001181523.1
P24482,NP_015501.2
P24482,NM_001184272.1
P27344,NP_009837.1
P27344,NM_001178626.1
Q04603,NP_010406.3
Q04603,NM_001180429.3
P40487,NP_012163.1
P40487,NM_001179451.1
P32461,NP_012730.1
P32461,NM_001179757.1
Q3E840,NP_660100.1
Q3E840,NM_001184454.1
P47138,NP_012631.3
P47138,NM_001181755.3
P32469,NP_013273.1
P32469,NM_001182059.1
Q12429,NP_013244.1
Q12429,NM_001182030.1
P38332,NP_009805.1
P38332,NM_001178594.1
P14020,NP_015509.1
P14020,NM_001184280.1
P25615,NP_009940.2
P25615,NM_001178727.1
P39985,NP_010859.1
P39985,NM_001178870.1
P38121,NP_009518.1
P38121,NM_001178275.1
P46957,NP_012539.1
P46957,NM_001181663.1
P47110,NP_012577.1
P47110,NM_001181701.1
P15436,NP_010181.2
P15436,NM_001180161.2
P21951,NP_014137.1
P21951,NM_001183100.1
P15801,NP_014975.2
P15801,NM_001183750.1
P13382,NP_014297.3
P13382,NM_001182940.3
P14284,NP_015158.1
P14284,NM_001183981.1
Q05521,NP_010570.1
Q05521,NM_001180592.1
Q08225,NP_014584.1
Q08225,NM_001183312.1
P36152,NP_012997.3
P36152,NM_001179861.3
P32770,NP_010114.1
P32770,NM_001180227.1
P53255,NP_011607.3
P53255,NM_001181222.3
P32892,NP_013093.1
P32892,NM_001181828.1
P47013,NP_012401.1
P47013,NM_001181567.1
P23501,NP_012979.3
P23501,NM_001179843.3
Q08232,NP_014568.1
Q08232,NM_001183328.1
Q12015,NP_014866.3
Q12015,NM_001183642.3
P53095,NP_011319.2
P53095,NM_001181061.1
P40077,NP_011050.3
P40077,NM_001179014.3
P38844,NP_012012.1
P38844,NM_001179274.1
Q08729,NP_014907.3
Q08729,NM_001183683.3
P0CX08,NP_010844.1
P0CX08,NM_001178885.1
P0CX08,NP_014471.3
P0CX08,NM_001183250.3
P38213,NP_009561.2
P38213,NM_001178355.2
P48510,NP_014003.1
P48510,NM_001182783.1
P53847,NP_014141.1
P53847,NM_001183096.1
P40568,NP_012275.3
P40568,NM_001179532.3
P39112,NP_014014.1
P39112,NM_001182794.1
P32601,NP_015342.1
P32601,NM_001184114.1
Q07648,NP_010062.1
Q07648,NM_001180279.1
P38125,NP_009739.1
P38125,NM_001178528.1
Q99247,NP_014554.1
Q99247,NM_001183341.1
P43616,NP_116702.1
P43616,NM_001180009.1
P38149,NP_009840.3
P38149,NM_001178629.3
P53871,NP_014208.1
