UniprotID,Protein_Accession
Q9VSY4-1,NP_648309.1
Q9VSY4-1,NM_140052.2
Q9VSY4-1,NP_648310.1
Q9VSY4-1,NM_140053.2
Q9VSY4-1,NP_729487.1
Q9VSY4-1,NM_170630.2
Q9VSY4-1,NP_729488.1
Q9VSY4-1,NM_170631.1
Q9VSY4-2,NP_729489.1
Q9VSY4-2,NM_170632.2
Q9W5X9,NP_608365.1
Q9W5X9,NM_134521.3
Q86P48,NP_001104481.2
Q86P48,NM_001111011.3
P22700-2,NP_476832.1
P22700-2,NM_057484.3
P22700-1,NP_726381.1
P22700-1,NM_166633.2
P22700-1,NP_726382.1
P22700-1,NM_166634.2
P22700-1,NP_726383.1
P22700-1,NM_166635.2
P22700-1,NP_726384.1
P22700-1,NM_166636.2
P22700-1,NP_726385.1
P22700-1,NM_166637.2
P22700-1,NP_726386.1
P22700-1,NM_166638.2
P22700-1,NP_726387.1
P22700-1,NM_166639.2
Q9VEX6,NP_001247135.1
Q9VEX6,NM_001260206.1
Q9VEX6,NP_524996.1
Q9VEX6,NM_080257.4
O96539-2,NP_477394.3
O96539-2,NM_058046.5
O96539-1,NP_725939.2
O96539-1,NM_166379.3
O96539-4,NP_725940.2
O96539-4,NM_166380.3
Q9XZS8,NP_001284769.1
Q9XZS8,NM_001297840.1
Q9XZS8,NP_620473.1
Q9XZS8,NM_138988.4
Q9VHR6,NP_649796.1
Q9VHR6,NM_141539.4
Q9W3R7,NP_572390.1
Q9W3R7,NM_132162.4
Q9VPF0,NP_001262113.1
Q9VPF0,NM_001275184.1
Q9VPF0,NP_001262114.1
Q9VPF0,NM_001275185.1
Q9VPF0,NP_649228.1
Q9VPF0,NM_140971.1
Q9VC57,NP_001287506.1
Q9VC57,NM_001300577.1
Q9VC57,NP_651274.1
Q9VC57,NM_143017.3
Q9VC57,NP_733020.1
Q9VC57,NM_170157.2
Q5EAK6,NP_001036712.1
Q5EAK6,NM_001043247.2
P13607-2,NP_001262790.1
P13607-2,NM_001275861.1
P13607-2,NP_001262791.1
P13607-2,NM_001275862.2
P13607-1,NP_732572.1
P13607-1,NM_169936.3
P13607-2,NP_732573.1
P13607-2,NM_169937.3
P13607-2,NP_732574.1
P13607-2,NM_169938.3
P13607-3,NP_732575.1
P13607-3,NM_169939.2
P13607-6,NP_996247.1
P13607-6,NM_206525.3
P13607-7,NP_996248.1
P13607-7,NM_206526.3
P13607-6,NP_996249.1
P13607-6,NM_206527.3
P13607-2,NP_996250.1
P13607-2,NM_206528.3
Q7JXG9,NP_001163118.1
Q7JXG9,NM_001169647.3
Q7JXG9,NP_001246267.1
Q7JXG9,NM_001259338.3
Q7JXG9,NP_610688.1
Q7JXG9,NM_136844.4
P48987,NP_731223.1
P48987,NM_169213.2
Q24251,NP_001287401.1
Q24251,NM_001300472.1
Q24251,NP_524402.1
Q24251,NM_079678.6
Q24251,NP_732400.1
Q24251,NM_169847.3
Q24407,NP_001247264.1
Q24407,NM_001260335.1
Q24407,NP_001262873.1
Q24407,NM_001275944.1
Q24407,NP_477194.1
Q24407,NM_057846.5
P00850,YP_009047270.1
P00850,NC_024511.2
P84345,YP_009047269.1
P84345,NC_024511.2
P35381,NP_726243.1
P35381,NM_166554.3
Q24046,NP_001260163.1
Q24046,NM_001273234.1
Q24046,NP_477167.1
Q24046,NM_057819.4
Q24048-1,NP_001014475.1
Q24048-1,NM_001014475.2
Q24048-2,NP_001014476.1
Q24048-2,NM_001014476.2
Q24048-1,NP_001260164.1
Q24048-1,NM_001273235.1
Q24048-1,NP_477168.1
Q24048-1,NM_057820.4
Q24048-2,NP_477169.1
Q24048-2,NM_057821.4
Q24048-2,NP_723216.1
Q24048-2,NM_164711.2
Q05825,NP_001284719.1
Q05825,NM_001297790.1
Q05825,NP_726631.1
Q05825,NM_166808.3
O01666,NP_524550.1
O01666,NM_079826.4
O01666,NP_733304.1
O01666,NM_170425.4
O01666,NP_733305.1
O01666,NM_170426.3
Q9W141-1,NP_611940.1
Q9W141-1,NM_138096.3
Q9W141-1,NP_726463.1
Q9W141-1,NM_166678.3
Q24439,NP_524358.2
Q24439,NM_079634.3
Q9VVN4,NP_524135.3
Q9VVN4,NM_079411.4
Q9GQN5,NP_651398.1
Q9GQN5,NM_143141.4
Q9GQN5,NP_733107.1
Q9GQN5,NM_170228.3
Q9VXG8,NP_523369.2
Q9VXG8,NM_078645.3
P45884,NP_523745.1
P45884,NM_079021.5
Q9V751,NP_001163152.1
Q9V751,NM_001169681.2
Q9V751,NP_523746.1
Q9V751,NM_079022.3
Q95NH6,NP_523729.3
Q95NH6,NM_079005.4
Q94546,NP_524240.1
Q94546,NM_079516.3
Q8SWR8-3,NP_001287339.1
Q8SWR8-3,NM_001300410.1
Q8SWR8-2,NP_650466.2
Q8SWR8-2,NM_142209.3
Q8SWR8-1,NP_732033.1
Q8SWR8-1,NM_169657.3
Q8SWR8-3,NP_732034.2
Q8SWR8-3,NM_169658.3
O76922-2,NP_001097144.1
O76922-2,NM_001103674.3
O76922-1,NP_476734.1
O76922-1,NM_057386.5
Q9VKN7,NP_477336.1
Q9VKN7,NM_057988.4
Q8ML92,NP_725413.1
Q8ML92,NM_166066.3
Q8IRC7-2,NP_523907.2
Q8IRC7-2,NM_079183.3
Q8IRC7-1,NP_728906.1
Q8IRC7-1,NM_168042.2
Q9V407,NP_733336.1
Q9V407,NM_170457.3
Q9V407,NP_733337.1
Q9V407,NM_170458.2
M9PE65-2,NP_001246630.1
M9PE65-2,NM_001259701.1
M9PE65-1,NP_001246631.1
M9PE65-1,NM_001259702.1
M9PE65-3,NP_001246632.1
M9PE65-3,NM_001259703.1
M9PE65-4,NP_001261422.1
M9PE65-4,NM_001274493.1
M9PE65-1,NP_001261423.1
M9PE65-1,NM_001274494.1
M9PE65-3,NP_001261424.1
M9PE65-3,NM_001274495.1
M9PE65-5,NP_524656.5
M9PE65-5,NM_079917.5
Q9VTG7-2,NP_001014581.1
Q9VTG7-2,NM_001014581.3
Q9VTG7-1,NP_001246713.1
Q9VTG7-1,NM_001259784.2
Q9VTG7-2,NP_001246714.1
Q9VTG7-2,NM_001259785.2
Q9VTG7-1,NP_648448.1
Q9VTG7-1,NM_140191.3
Q9VTG7-2,NP_729685.2
Q9VTG7-2,NM_168451.4
Q9VLA1-1,NP_609303.1
Q9VLA1-1,NM_135459.4
Q9VLA1-2,NP_723476.1
Q9VLA1-2,NM_164864.2
O97422,NP_726910.1
O97422,NM_167003.3
Q9VF59,NP_650470.1
Q9VF59,NM_142213.2
M9MRD5,NP_001188704.1
M9MRD5,NM_001201775.2
Q9W0K7,NP_728565.1
Q9W0K7,NM_167852.2
Q9W0K4,NP_523879.2
Q9W0K4,NM_079155.3
Q9VQF7,NP_001245850.1
Q9VQF7,NM_001258921.3
Q9VQF7,NP_001259960.1
Q9VQF7,NM_001273031.2
Q9VQF7,NP_608706.1
Q9VQF7,NM_134862.4
Q9VQF7,NP_722833.1
Q9VQF7,NM_164498.3
Q9VLU0,NP_001260220.1
Q9VLU0,NM_001273291.1
Q9VLU0,NP_609176.1
Q9VLU0,NM_135332.4
P22809,NP_732637.1
P22809,NM_169958.2
Q961J5,NP_610823.1
Q961J5,NM_136979.3
P22745,NP_476800.1
P22745,NM_057452.3
Q9VYG2,NP_511143.2
Q9VYG2,NM_078588.4
C0HLZ9,NP_725287.3
C0HLZ9,NM_165981.3
C0HLZ9,NP_725288.1
C0HLZ9,NM_165982.3
C0HLZ9,NP_995829.2
C0HLZ9,NM_206107.2
C0HLZ9,NP_995830.1
C0HLZ9,NM_206108.2
C0HM00,NP_725287.3
C0HM00,NM_165981.3
C0HM00,NP_725288.1
C0HM00,NM_165982.3
C0HM00,NP_995829.2
C0HM00,NM_206107.2
C0HM00,NP_995830.1
C0HM00,NM_206108.2
Q24255,NP_523387.1
Q24255,NM_078663.3
Q24256,NP_523386.1
Q24256,NM_078662.3
M9NDE3-1,NP_001245864.1
M9NDE3-1,NM_001258935.3
M9NDE3-1,NP_001245865.1
M9NDE3-1,NM_001258936.2
M9NDE3-2,NP_608808.1
M9NDE3-2,NM_134964.4
A1Z8E9,NP_610636.1
A1Z8E9,NM_136792.2
Q8SY41,NP_001245631.1
Q8SY41,NM_001258702.1
Q8SY41,NP_001259463.1
Q8SY41,NM_001272534.1
Q8SY41,NP_727567.1
Q8SY41,NM_167309.3
Q9VFR0,NP_650317.3
Q9VFR0,NM_142060.4
P09081-3,NP_476825.1
P09081-3,NM_057477.5
P09081-2,NP_731111.1
P09081-2,NM_169157.3
P09081-4,NP_731113.2
P09081-4,NM_169159.4
P09081-1,NP_788587.1
P09081-1,NM_176410.3
P09081-5,NP_788588.1
P09081-5,NM_176411.3
Q961D9,NP_651922.1
Q961D9,NM_143665.4
O46098,NP_477059.2
O46098,NM_057711.3
Q0E961,NP_001286469.1
Q0E961,NM_001299540.1
Q0E961,NP_611064.2
Q0E961,NM_137220.3
Q0E961,NP_725499.2
Q0E961,NM_166121.2
Q0E961,NP_788361.1
Q0E961,NM_176181.2
Q9U4G1,NP_608822.1
Q9U4G1,NM_134978.3
Q9VCE1,NP_651209.1
Q9VCE1,NM_142952.3
Q9VVR4-1,NP_524141.1
Q9VVR4-1,NM_079417.3
Q9VVR4-3,NP_730350.1
Q9VVR4-3,NM_168771.2
Q9VVR4-4,NP_730351.1
Q9VVR4-4,NM_168772.2
Q9NHA8,NP_523986.2
Q9NHA8,NM_079262.3
Q24040,NP_477065.3
Q24040,NM_057717.5
Q9W1I2,NP_523832.2
Q9W1I2,NM_079108.3
Q9V3S9,NP_001285923.1
Q9V3S9,NM_001298994.1
Q9V3S9,NP_524698.1
Q9V3S9,NM_079959.4
Q9VSH3,NP_648205.1
Q9VSH3,NM_139948.4
P23645,NP_476837.1
P23645,NM_057489.5
Q24009,NP_476865.1
Q24009,NM_057517.3
Q24009,NP_723948.1
Q24009,NM_165144.2
Q24009,NP_723949.1
Q24009,NM_165145.1
P16568,NP_001260530.1
P16568,NM_001273601.1
P16568,NP_724056.1
P16568,NM_165220.3
Q8SWR2,NP_729935.1
Q8SWR2,NM_168563.2
Q8SWR2,NP_729936.1
Q8SWR2,NM_168564.2
P29844,NP_001285139.1
P29844,NM_001298210.1
P29844,NP_511132.2
P29844,NM_078577.3
P29844,NP_727563.1
P29844,NM_167306.2
P29844,NP_727564.1
P29844,NM_167307.2
P29844,NP_727565.1
P29844,NM_167308.2
A1Z9S1,NP_725401.2
A1Z9S1,NM_166060.3
Q9VTE0,NP_648427.1
Q9VTE0,NM_140170.2
A8JNV4,NP_001097640.1
A8JNV4,NM_001104170.3
Q9VTC2,NP_001261689.1
Q9VTC2,NM_001274760.1
Q9VTC2,NP_648414.1
Q9VTC2,NM_140157.3
Q0KI28,NP_001036744.1
Q0KI28,NM_001043279.1
Q0KI28,NP_001287464.1
Q0KI28,NM_001300535.1
Q9VTM0,NP_648494.2
Q9VTM0,NM_140237.2
Q9VGI8,NP_524319.2
Q9VGI8,NM_079595.3
P82706,NP_611319.1
P82706,NM_137475.3
O77150,NP_725776.1
O77150,NM_166277.3
Q9V8G0,NP_001286569.1
Q9V8G0,NM_001299640.1
Q9V8G0,NP_652368.1
Q9V8G0,NM_144111.3
Q9V8F5,NP_611318.2
Q9V8F5,NM_137474.5
Q7K566,NP_648501.1
Q7K566,NM_140244.5
Q7K566,NP_729738.1
Q7K566,NM_168472.2
Q9VNH1,NP_001287185.1
Q9VNH1,NM_001300256.1
Q9VNH1,NP_001287186.1
Q9VNH1,NM_001300257.1
Q9VNH1,NP_649577.1
Q9VNH1,NM_141320.3
Q9VZD2,NP_647896.1
Q9VZD2,NM_139639.2
P29746,NP_523406.1
P29746,NM_078682.4
P29746,NP_728201.1
P29746,NM_167633.2
P29746,NP_728202.1
P29746,NM_167634.3
P29746,NP_728203.1
P29746,NM_167635.3
Q9VZA4-2,NP_647917.3
Q9VZA4-2,NM_139660.5
Q9VZA4-3,NP_729016.2
Q9VZA4-3,NM_168095.3
Q9VZA4-1,NP_729018.1
Q9VZA4-1,NM_168096.3
P40794,NP_524604.2
P40794,NM_079865.4
Q709R6-1,NP_001014611.1
Q709R6-1,NM_001014611.3
Q709R6-2,NP_649917.1
Q709R6-2,NM_141660.4
A1ZB63,NP_652366.1
A1ZB63,NM_144109.2
A1ZB64,NP_788402.1
A1ZB64,NM_176222.2
A1ZB62,NP_652367.1
A1ZB62,NM_144110.2
Q7K0Y1,NP_611270.1
Q7K0Y1,NM_137426.4
Q9VVR2,NP_649048.1
Q9VVR2,NM_140791.3
Q8IR45,NP_727796.1
Q8IR45,NM_167414.3
Q9VLD6-1,NP_609279.1
Q9VLD6-1,NM_135435.5
Q9VLD6-2,NP_723450.1
Q9VLD6-2,NM_164850.4
P22815,NP_542440.1
P22815,NM_080709.3
Q24207-1,NP_001286992.1
Q24207-1,NM_001300063.1
Q24207-1,NP_523989.1
Q24207-1,NM_079265.4
Q24207-1,NP_729456.1
Q24207-1,NM_168318.3
Q24207,NP_729457.1
Q24207,NM_168319.2
Q24207,NP_729458.1
Q24207,NM_168320.2
Q9VQU9,NP_001245861.1
Q9VQU9,NM_001258932.2
Q9VQU9,NP_001245862.1
Q9VQU9,NM_001258933.2
Q9VQU9,NP_001245863.1
Q9VQU9,NM_001258934.1
Q9VQU9,NP_476883.1
Q9VQU9,NM_057535.4
Q9VQU9,NP_722939.1
Q9VQU9,NM_164556.2
Q9VQU9,NP_722940.1
Q9VQU9,NM_164557.3
Q9VQU9,NP_722941.1
Q9VQU9,NM_164558.2
Q9VNP5,NP_649430.1
Q9VNP5,NM_141173.2
Q8MQJ9,NP_001286083.1
Q8MQJ9,NM_001299154.1
Q8MQJ9,NP_476945.1
Q8MQJ9,NM_057597.4
Q8MQJ9,NP_599129.1
Q8MQJ9,NM_134302.2
Q8MQJ9,NP_995726.1
Q8MQJ9,NM_206004.2
Q01295-4,NP_001188525.1
Q01295-4,NM_001201596.3
Q01295,NP_001188526.1
Q01295,NM_001201597.1
Q01295,NP_001188527.1
Q01295,NM_001201598.1
Q01295-2,NP_001245462.1
Q01295-2,NM_001258533.1
Q01295,NP_524759.2
Q01295,NM_080020.4
Q01295-4,NP_726749.2
Q01295-4,NM_166893.2
Q01295-5,NP_726750.1
Q01295-5,NM_166894.4
Q01295-2,NP_726754.1
Q01295-2,NM_166898.2
Q24206-1,NP_001138144.1
Q24206-1,NM_001144672.3
Q24206-1,NP_001259134.1
Q24206-1,NM_001272205.1
Q24206-1,NP_726751.2
Q24206-1,NM_166895.2
Q24206-1,NP_726752.1
Q24206-1,NM_166896.3
Q24206-1,NP_726753.1
Q24206-1,NM_166897.2
Q9W157,NP_611925.2
Q9W157,NM_138081.4
Q7JVP4,NP_001286155.1
Q7JVP4,NM_001299226.1
Q7JVP4,NP_610266.1
Q7JVP4,NM_136422.3
Q9VRP9,NP_001286950.1
Q9VRP9,NM_001300021.1
Q9VRP9,NP_647989.2
Q9VRP9,NM_139732.3
P25439-2,NP_536745.4
P25439-2,NM_080497.5
P25439-1,NP_536746.1
P25439-1,NM_080498.3
P25439-2,NP_730088.1
P25439-2,NM_168640.2
P25439-1,NP_730089.1
P25439-1,NM_168641.1
Q24157,NP_476901.1
Q24157,NM_057553.5
P12428,NP_001286769.1
P12428,NM_001299840.1
P12428,NP_523824.1
P12428,NM_079100.3
Q24039,NP_477066.2
Q24039,NM_057718.3
Q9VIL0,NP_610044.2
Q9VIL0,NM_136200.3
Q9VZE6,NP_001033989.1
Q9VZE6,NM_001038900.2
Q9V3X4,NP_570012.1
Q9V3X4,NM_130656.4
P11929,NP_476916.4
P11929,NM_057568.6
Q04787,NP_477350.2
Q04787,NM_058002.3
Q04787,NP_995728.2
Q04787,NM_206006.2
Q9W2S3,NP_001259431.1
Q9W2S3,NM_001272502.1
Q9W2S3,NP_572649.1
Q9W2S3,NM_132421.3
Q24266,NP_511100.1
Q24266,NM_078545.3
Q9VYB0,NP_572903.3
Q9VYB0,NM_132675.3
P08630-2,NP_001097120.1
P08630-2,NM_001103650.2
P08630-1,NP_001097121.1
P08630-1,NM_001103651.3
P08630-1,NP_476745.1
P08630-1,NM_057397.6
P08630-2,NP_476746.1
P08630-2,NM_057398.4
P08630-1,NP_723369.1
P08630-1,NM_164804.2
P08630-2,NP_723370.1
P08630-2,NM_164805.2
Q24522-4,NP_001036358.1
Q24522-4,NM_001042893.2
Q24522-3,NP_001162964.1
Q24522-3,NM_001169493.2
Q24522-1,NP_001162965.1
Q24522-1,NM_001169494.2
Q24522-3,NP_723755.2
Q24522-3,NM_165012.2
Q24522-2,NP_723756.1
Q24522-2,NM_165013.4
Q24523-4,NP_001036357.2
Q24523-4,NM_001042892.3
Q24523-3,NP_001036359.1
Q24523-3,NM_001042894.2
Q24523-1,NP_525103.2
Q24523-1,NM_080364.4
Q9VD83,NP_650983.1
Q9VD83,NM_142726.2
P39736,NP_001259370.1
P39736,NM_001272441.2
P39736,NP_511093.2
P39736,NM_078538.4
P55965,NP_524031.2
P55965,NM_079307.2
P51406,NP_511074.1
P51406,NM_078519.3
Q9W056,NP_647686.1
Q9W056,NM_139429.2
Q9VE00,NP_650783.2
Q9VE00,NM_142526.4
Q9VE01,NP_650782.1
Q9VE01,NM_142525.4
Q9V8M2,NP_611370.2
Q9V8M2,NM_137526.3
Q9VVR9,NP_001287109.1
Q9VVR9,NM_001300180.1
Q9VVR9,NP_649052.1
Q9VVR9,NM_140795.3
Q9VGZ0,NP_650003.4
Q9VGZ0,NM_141746.4
Q9VYD1,NP_001162740.1
Q9VYD1,NM_001169269.2
Q9VYD1,NP_572888.2
Q9VYD1,NM_132660.4
A1Z8J0,NP_610670.2
A1Z8J0,NM_136826.3
Q9VXT5,NP_001285277.1
Q9VXT5,NM_001298348.1
Q9VXT5,NP_788910.1
Q9VXT5,NM_176737.3
Q7K237,NP_609258.1
Q7K237,NM_135414.3
Q7K237,NP_723427.1
Q7K237,NM_164839.2
Q7K237,NP_723428.1
Q7K237,NM_164840.2
O96553-1,NP_001014614.1
O96553-1,NM_001014614.2
O96553-2,NP_477254.1
O96553-2,NM_057906.4
O96553-1,NP_731489.2
O96553-1,NM_169350.3
O96553-2,NP_731490.1
O96553-2,NM_169351.2
Q9V419,NP_609694.1
Q9V419,NM_135850.3
Q9VYT8,NP_001259464.1
Q9VYT8,NM_001272535.1
Q9VYT8,NP_572752.1
Q9VYT8,NM_132524.2
Q9VMT5,NP_608912.1
Q9VMT5,NM_135068.4
Q9VMT6,NP_608911.1
Q9VMT6,NM_135067.3
Q9VKJ9,NP_609488.1
Q9VKJ9,NM_135644.4
A1ZAV1,NP_611229.2
A1ZAV1,NM_137385.2
Q7KT91,NP_788055.2
Q7KT91,NM_176041.2
O77086-1,NP_572350.2
O77086-1,NM_132122.5
O77086-2,NP_788867.1
O77086-2,NM_176694.3
Q9VNE7,NP_730968.1
Q9VNE7,NM_169081.4
Q9V5L3-1,NP_001246256.1
Q9V5L3-1,NM_001259327.2
Q9V5L3-1,NP_610588.2
Q9V5L3-1,NM_136744.4
Q9V5L3-3,NP_724937.1
Q9V5L3-3,NM_165774.3
Q9V5L3-1,NP_995803.1
Q9V5L3-1,NM_206081.2
Q9V7G5-1,NP_611067.2
Q9V7G5-1,NM_137223.3
Q9VMS9,NP_608916.1
Q9VMS9,NM_135072.2
Q9VMS8,NP_608917.3
Q9VMS8,NM_135073.3
Q9VMS7,NP_608918.1
Q9VMS7,NM_135074.3
Q9V4T3,NP_610380.1
Q9V4T3,NM_136536.3
O46054,NP_525044.1
O46054,NM_080305.4
O46051,NP_652020.1
O46051,NM_143763.4
Q9W011,NP_647723.2
Q9W011,NM_139466.5
Q9VLZ7,NP_609129.2
Q9VLZ7,NM_135285.3
Q9VYY4,NP_572721.1
Q9VYY4,NM_132493.3
Q9VYY4,NP_727531.2
Q9VYY4,NM_167287.2
Q23997,NP_001286499.1
Q23997,NM_001299570.1
Q23997,NP_477081.1
Q23997,NM_057733.4
Q9V4U9,NP_610390.1
Q9V4U9,NM_136546.3
Q9V4U7,NP_001286199.1
Q9V4U7,NM_001299270.1
Q9V4U7,NP_610389.3
Q9V4U7,NM_136545.3
Q9V770,NP_001286433.1
Q9V770,NM_001299504.1
Q9V770,NP_652018.1
Q9V770,NM_143761.4
Q9VB31,NP_001287562.1
Q9VB31,NM_001300633.1
Q9VB31,NP_651563.1
Q9VB31,NM_143306.3
P82711,NP_611001.2
P82711,NM_137157.4
Q9V773,NP_611002.3
Q9V773,NM_137158.4
Q9V774,NP_611003.2
Q9V774,NM_137159.4
Q9V769,NP_001286431.1
Q9V769,NM_001299502.1
Q9V769,NP_001286432.1
Q9V769,NM_001299503.1
Q9V769,NP_652075.1
Q9V769,NM_143818.3
Q9V771,NP_611000.2
Q9V771,NM_137156.3
Q9VFJ0,NP_650368.1
Q9VFJ0,NM_142111.2
P41044,NP_001286511.1
P41044,NM_001299582.1
P41044,NP_476838.1
P41044,NM_057490.4
P91645-1,NP_001245639.1
P91645-1,NM_001258710.2
P91645-2,NP_511133.2
P91645-2,NM_078578.5
P91645-6,NP_996416.1
P91645-6,NM_206693.5
P91645-1,NP_996417.1
P91645-1,NM_206694.4
P91645-5,NP_996418.1
P91645-5,NM_206695.4
P91645,NP_996419.1
P91645,NM_206696.5
P91645,NP_996420.1
P91645,NM_206697.4
Q24270,NP_525104.2
Q24270,NM_080365.3
Q24270,NP_602305.1
Q24270,NM_134429.3
Q24270,NP_723952.1
Q24270,NM_165146.2
Q24270,NP_723953.1
Q24270,NM_165147.2
Q03017-1,NP_001260496.1
Q03017-1,NM_001273567.1
Q03017-1,NP_476942.1
Q03017-1,NM_057594.4
Q03017-2,NP_476943.1
Q03017-2,NM_057595.4
Q03017-1,NP_723960.1
Q03017-1,NM_165152.2
Q03017-1,NP_995721.1
Q03017-1,NM_205999.2
Q9VGW1,NP_001247031.1
Q9VGW1,NM_001260102.1
Q9VGW1,NP_788635.3
Q9VGW1,NM_176458.4
Q9VGG5,NP_731649.2
Q9VGG5,NM_169440.3
Q9VEU1,NP_650554.3
Q9VEU1,NM_142297.4
Q9VBW3,NP_651349.1
Q9VBW3,NM_143092.3
Q9VAF5,NP_001189311.1
Q9VAF5,NM_001202382.1
Q9VAF5,NP_733314.1
Q9VAF5,NM_170435.2
Q24298,NP_476722.1
Q24298,NM_057374.3
P45594,NP_477034.1
P45594,NM_057686.4
Q9VJB6,NP_001036368.2
Q9VJB6,NM_001042903.4
Q9VJB6,NP_609855.3
Q9VJB6,NM_136011.4
O15943-8,NP_724068.1
O15943-8,NM_165224.2
O15943-3,NP_724069.1
O15943-3,NM_165225.2
O15943-6,NP_724070.1
O15943-6,NM_165226.2
O15943-1,NP_724071.1
O15943-1,NM_165227.3
O15943-4,NP_724072.1
O15943-4,NM_165228.2
O15943-2,NP_724073.1
O15943-2,NM_165229.2
O15943-7,NP_724074.1
O15943-7,NM_165230.2
O15943-5,NP_724075.1
O15943-5,NM_165231.3
P09085-1,NP_476954.1
P09085-1,NM_057606.6
P09085-1,NP_599128.1
P09085-1,NM_134301.4
Q24572,NP_524354.1
Q24572,NM_079630.4
Q5BI42,NP_611469.1
Q5BI42,NM_137625.2
P49258,NP_001163737.1
P49258,NM_001170266.1
P49258,NP_476988.1
P49258,NM_057640.3
P62152,NP_001246276.1
P62152,NM_001259347.2
P62152,NP_001246277.1
P62152,NM_001259348.3
P62152,NP_001286337.1
P62152,NM_001299408.1
P62152,NP_523710.1
P62152,NM_078986.3
P62152,NP_725120.1
P62152,NM_165870.2
P29413,NP_001262430.1
P29413,NM_001275501.1
P29413,NP_524293.2
P29413,NM_079569.5
Q7K5N4,NP_611096.1
Q7K5N4,NM_137252.3
Q7K5N4,NP_788374.1
Q7K5N4,NM_176194.2
Q11002-1,NP_001097378.1
Q11002-1,NM_001103908.2
Q11002-1,NP_477047.1
Q11002-1,NM_057699.5
Q11002-2,NP_477048.1
Q11002-2,NM_057700.4
P48451,NP_001245531.1
P48451,NM_001258602.1
P48451,NP_524741.1
P48451,NM_080002.4
Q24214,NP_001246192.1
Q24214,NM_001259263.2
Q24214,NP_524874.2
Q24214,NM_080135.4
Q9VT65,NP_001246706.1
Q9VT65,NM_001259777.2
Q9VT65,NP_524016.4
Q9VT65,NM_079292.5
Q9VXH6,NP_573118.2
Q9VXH6,NM_132890.3
Q9VKY2,NP_001260333.1
Q9VKY2,NM_001273404.1
Q9VKY2,NP_609389.1
Q9VKY2,NM_135545.3
P27398-2,NP_476737.3
P27398-2,NM_057389.6
P27398-1,NP_476738.3
P27398-1,NM_057390.6
P27398,NP_996524.2
P27398,NM_206801.3
Q8ITC7,NP_996140.1
Q8ITC7,NM_206418.3
Q8SXX4-1,NP_729509.1
Q8SXX4-1,NM_168352.2
Q8SXX4-2,NP_729510.1
Q8SXX4-2,NM_168353.2
Q9I7D3,NP_001287107.1
Q9I7D3,NM_001300178.1
Q9I7D3,NP_652671.1
Q9I7D3,NM_144414.2
Q9NHE5-7,NP_001027029.2
Q9NHE5-7,NM_001031858.2
Q9NHE5-4,NP_001027030.1
Q9NHE5-4,NM_001031859.2
Q9NHE5-5,NP_001027031.1
Q9NHE5-5,NM_001031860.2
Q9NHE5-2,NP_001245439.1
Q9NHE5-2,NM_001258510.2
Q9NHE5-6,NP_001245440.1
Q9NHE5-6,NM_001258511.2
Q24120,NP_476966.1
Q24120,NM_057618.3
Q9W2N0,NP_611539.1
Q9W2N0,NM_137695.4
P48603,NP_001259877.1
P48603,NM_001272948.1
P48603,NP_477005.1
P48603,NM_057657.5
Q9VH48,NP_001262445.1
Q9VH48,NM_001275516.1
Q9VH48,NP_649963.1
Q9VH48,NM_141706.3
Q9I7X6-3,NP_001259154.1
Q9I7X6-3,NM_001272225.1
Q9I7X6-3,NP_001259155.1
Q9I7X6-3,NM_001272226.1
Q9I7X6-1,NP_569963.1
Q9I7X6-1,NM_130607.3
Q9I7X6-2,NP_726779.1
Q9I7X6-2,NM_166916.2
Q9I7X6-3,NP_726780.1
Q9I7X6-3,NM_166917.2
Q9VIK2,NP_610052.1
Q9VIK2,NM_136208.4
Q9VIK2,NP_724282.2
Q9VIK2,NM_165340.3
O02002,NP_476974.1
O02002,NM_057626.4
Q8IRY7-1,NP_477249.3
Q8IRY7-1,NM_057901.4
Q8IRY7-3,NP_477250.3
Q8IRY7-3,NM_057902.4
Q8IRY7-2,NP_477251.3
Q8IRY7-2,NM_057903.4
Q7M3M8,NP_524677.1
Q7M3M8,NM_079938.4
P17336,NP_536731.1
P17336,NM_080483.3
Q9VR99,NP_523422.4
Q9VR99,NM_078698.4
Q95029-1,NP_523735.2
Q95029-1,NM_079011.3
Q95029-2,NP_725347.1
Q95029-2,NM_166026.3
P54269,NP_524046.2
P54269,NM_079322.3
Q95RV2-1,NP_524477.3
Q95RV2-1,NM_079753.4
Q95RV2-2,NP_732969.1
Q95RV2-2,NM_170133.2
Q95RV2-2,NP_732970.1
Q95RV2-2,NM_170134.2
Q95RV2-3,NP_732971.2
Q95RV2-3,NM_170135.2
Q27294,NP_523365.2
Q27294,NM_078641.4
Q9VL86,NP_609310.2
Q9VL86,NM_135466.4
P42787-8,NP_001138141.1
P42787-8,NM_001144669.2
P42787-6,NP_001284742.1
P42787-6,NM_001297813.1
P42787-7,NP_001284743.1
P42787-7,NM_001297814.1
P42787-5,NP_001284744.1
P42787-5,NM_001297815.1
P42787-1,NP_525032.2
P42787-1,NM_080293.4
P42787-4,NP_726675.3
P42787-4,NM_166846.5
P42787-1,NP_788852.2
P42787-1,NM_176679.3
P42787-5,NP_996319.1
P42787-5,NM_206596.2
P42787-7,NP_996320.1
P42787-7,NM_206597.2
P42787-6,NP_996321.1
P42787-6,NM_206598.3
P42787-3,NP_996322.1
