UniprotID,Protein_Accession
Q9UG63,XP_016867128.1
Q9UG63,XM_017011639.1
Q9UG63,XP_016867129.1
Q9UG63,XM_017011640.1
Q9NUQ8-1,NP_060828.2
Q9NUQ8-1,NM_018358.2
P45844-1,NP_004906.3
P45844-1,NM_004915.3
P45844-4,NP_058198.2
P45844-4,NM_016818.2
P45844-2,NP_997057.1
P45844-2,NM_207174.1
P45844-3,NP_997510.1
P45844-3,NM_207627.1
P45844-7,NP_997511.1
P45844-7,NM_207628.1
P45844-5,NP_997512.1
P45844-5,NM_207629.1
Q9UNQ0-2,NP_001244315.1
Q9UNQ0-2,NM_001257386.1
Q9UNQ0-1,NP_004818.2
Q9UNQ0-1,NM_004827.2
Q9UNQ0-1,XP_005263412.1
Q9UNQ0-1,XM_005263355.3
Q9UNQ0-1,XP_011530722.1
Q9UNQ0-1,XM_011532420.2
Q9H172-1,NP_001135977.1
Q9H172-1,NM_001142505.1
Q9H172-1,NP_001335120.1
Q9H172-1,NM_001348191.1
Q9H172-2,NP_001335121.1
Q9H172-2,NM_001348192.1
Q9H172-1,NP_071452.2
Q9H172-1,NM_022169.4
Q9H172-3,XP_011541254.1
Q9H172-3,XM_011542952.2
Q9H222-1,NP_071881.1
Q9H222-1,NM_022436.2
Q9H221-1,NP_071882.1
Q9H221-1,NM_022437.2
Q9H221,XP_005264540.1
Q9H221,XM_005264483.3
Q8N2K0-1,NP_001035937.1
Q8N2K0-1,NM_001042472.2
Q8N2K0-2,NP_056415.1
Q8N2K0-2,NM_015600.4
P41238,NP_001291495.1
P41238,NM_001304566.1
P41238,NP_001635.2
P41238,NM_001644.4
P41238,NP_005880.2
P41238,NM_005889.3
Q9Y235,NP_006780.1
Q9Y235,NM_006789.3
Q8WW27,NP_982279.1
Q8WW27,NM_203454.2
Q6UXT9,NP_937790.2
Q6UXT9,NM_198147.2
Q96SE0,NP_115993.3
Q96SE0,NM_032604.3
Q96SE0,XP_011531438.1
Q96SE0,XM_011533136.2
P08910,NP_008942.3
P08910,NM_007011.7
P08910,NP_690888.1
P08910,NM_152924.4
P08910,XP_005254889.1
P08910,XM_005254832.1
P08910,XP_005254890.1
P08910,XM_005254833.1
P08910,XP_011519467.1
P08910,XM_011521165.1
Q8WU67,NP_001295185.1
Q8WU67,NM_001308256.1
Q8WU67,NP_001295186.1
Q8WU67,NM_001308257.1
Q8WU67-1,NP_612213.2
Q8WU67-1,NM_138340.4
Q8TB40-1,NP_071343.2
Q8TB40-1,NM_022060.2
Q8WTS1,NP_057090.2
Q8WTS1,NM_016006.4
Q9BV23,NP_001307055.1
Q9BV23,NM_001320126.1
Q9BV23,NP_065727.4
Q9BV23,NM_020676.6
Q96I13,NP_078803.4
Q96I13,NM_024527.4
Q9NUJ1-3,NP_001258998.1
Q9NUJ1-3,NM_001272069.1
Q9NUJ1-1,NP_060864.1
Q9NUJ1-1,NM_018394.3
Q9NUJ1-3,XP_011511262.1
Q9NUJ1-3,XM_011512960.2
Q8NFV4-6,NP_001138836.1
Q8NFV4-6,NM_001145364.2
Q8NFV4,NP_001287987.1
Q8NFV4,NM_001301058.1
Q8NFV4,NP_001308311.1
Q8NFV4,NM_001321382.1
Q8NFV4-1,NP_683710.1
Q8NFV4-1,NM_148912.3
Q8NFV4-4,NP_683711.1
Q8NFV4-4,NM_148913.3
Q7L211,NP_116248.2
Q7L211,NM_032859.2
Q7L211,XP_011519430.1
Q7L211,XM_011521128.2
Q9BUJ0,NP_056222.2
Q9BUJ0,NM_015407.4
Q96IU4-1,NP_001139786.1
Q96IU4-1,NM_001146314.1
Q96IU4-2,NP_001241682.1
Q96IU4-2,NM_001254753.1
Q96IU4-1,NP_116139.1
Q96IU4-1,NM_032750.2
O95870-2,NP_001170986.1
O95870-2,NM_001177515.1
O95870-1,NP_066983.1
O95870-1,NM_021160.2
Q9H3Z7,NP_542189.1
Q9H3Z7,NM_080622.3
Q8IZP0-9,NP_001012768.1
Q8IZP0-9,NM_001012750.2
Q8IZP0-3,NP_001012769.1
Q8IZP0-3,NM_001012751.2
Q8IZP0-5,NP_001012770.1
Q8IZP0-5,NM_001012752.2
Q8IZP0-12,NP_001171587.1
Q8IZP0-12,NM_001178116.1
Q8IZP0-6,NP_001171590.1
Q8IZP0-6,NM_001178119.1
Q8IZP0-4,NP_001171591.1
Q8IZP0-4,NM_001178120.1
Q8IZP0-2,NP_001171592.1
Q8IZP0-2,NM_001178121.1
Q8IZP0-7,NP_001171593.1
Q8IZP0-7,NM_001178122.1
Q8IZP0,NP_001171594.1
Q8IZP0,NM_001178123.1
Q8IZP0-10,NP_001171595.1
Q8IZP0-10,NM_001178124.1
Q8IZP0-11,NP_001171596.1
Q8IZP0-11,NM_001178125.1
Q8IZP0-1,NP_005461.2
Q8IZP0-1,NM_005470.3
Q9NYB9,NP_001269854.1
Q9NYB9,NM_001282925.1
Q9NYB9,NP_001269855.1
Q9NYB9,NM_001282926.1
Q9NYB9-3,NP_001269856.1
Q9NYB9-3,NM_001282927.1
Q9NYB9-2,NP_005750.4
Q9NYB9-2,NM_005759.5
Q9NYB9,XP_006712248.1
Q9NYB9,XM_006712185.1
Q9P2A4-2,NP_001128658.1
Q9P2A4-2,NM_001135186.1
Q9P2A4-1,NP_057512.1
Q9P2A4-1,NM_016428.2
Q9NX38,NP_060302.1
Q9NX38,NM_017832.3
P00519-1,NP_005148.2
P00519-1,NM_005157.5
P00519-2,NP_009297.2
P00519-2,NM_007313.2
P42684-10,NP_001129472.1
P42684-10,NM_001136000.2
P42684-8,NP_001129473.1
P42684-8,NM_001136001.1
P42684-6,NP_001161708.1
P42684-6,NM_001168236.1
P42684-5,NP_001161709.1
P42684-5,NM_001168237.1
P42684-7,NP_001161710.1
P42684-7,NM_001168238.1
P42684-4,NP_001161711.1
P42684-4,NM_001168239.1
P42684-3,NP_005149.4
P42684-3,NM_005158.4
P42684-1,NP_009298.1
P42684-1,NM_007314.3
P42684-2,XP_005245145.1
P42684-2,XM_005245088.2
O14639-2,NP_001003407.1
O14639-2,NM_001003407.1
O14639-6,NP_001309811.1
O14639-6,NM_001322882.1
O14639-3,NP_001309821.1
O14639-3,NM_001322892.1
O14639-3,NP_001309822.1
O14639-3,NM_001322893.1
O14639-4,NP_001309825.1
O14639-4,NM_001322896.1
O14639-1,NP_002304.3
O14639-1,NM_002313.5
O14639-5,NP_006711.3
O14639-5,NM_006720.3
Q6H8Q1-9,NP_001123555.1
Q6H8Q1-9,NM_001130083.1
Q6H8Q1-1,NP_001123556.1
Q6H8Q1-1,NM_001130084.1
Q6H8Q1-2,NP_001123557.1
Q6H8Q1-2,NM_001130085.1
Q6H8Q1-7,NP_001123558.1
Q6H8Q1-7,NM_001130086.1
Q6H8Q1-3,NP_001123559.1
Q6H8Q1-3,NM_001130087.1
Q6H8Q1-6,NP_001123560.1
Q6H8Q1-6,NM_001130088.1
Q6H8Q1-4,NP_001273617.1
Q6H8Q1-4,NM_001286688.1
Q6H8Q1-8,NP_115808.3
Q6H8Q1-8,NM_032432.4
O94929-1,NP_001287944.1
O94929-1,NM_001301015.2
O94929,NP_001287947.1
O94929,NM_001301018.2
O94929,NP_001287956.1
O94929,NM_001301027.2
O94929-2,NP_001287957.1
O94929-2,NM_001301028.2
O94929,NP_001332787.1
O94929,NM_001345858.1
O94929-3,NP_001332788.1
O94929-3,NM_001345859.1
O94929,NP_001332789.1
O94929,NM_001345860.1
O94929-3,NP_001332790.1
O94929-3,NM_001345861.1
O94929-1,NP_055760.1
O94929-1,NM_014945.4
Q9P1F3,NP_067066.1
Q9P1F3,NM_021243.2
Q9P1F3,XP_016866640.1
Q9P1F3,XM_017011151.1
Q8N0Z2,NP_631905.1
Q8N0Z2,NM_139166.4
Q6UWZ7-2,NP_001332891.1
Q6UWZ7-2,NM_001345962.1
Q6UWZ7-1,NP_620775.2
Q6UWZ7-1,NM_139076.2
Q15018,NP_115558.3
Q15018,NM_032182.3
Q12979-2,NP_001083.2
Q12979-2,NM_001092.4
Q12979-4,NP_001153218.1
Q12979-4,NM_001159746.2
Q12979-3,NP_001243776.1
Q12979-3,NM_001256847.2
Q12979,NP_001269078.1
Q12979,NM_001282149.1
Q12979-4,NP_001309769.1
Q12979-4,NM_001322840.1
Q12979-1,NP_068781.2
Q12979-1,NM_021962.4
Q9ULW3,NP_037507.1
Q9ULW3,NM_013375.3
Q969K4-2,NP_115937.1
Q969K4-2,NM_032548.3
Q969K4-1,NP_742024.1
Q969K4-1,NM_172027.2
Q969K4-2,XP_011511515.1
Q969K4-2,XM_011513213.1
Q969K4-2,XP_016862776.1
Q969K4-2,XM_017007287.1
Q8N961-1,NP_665803.2
Q8N961-1,NM_145804.2
A6QL63-5,NP_001017523.1
A6QL63-5,NM_001017523.1
A6QL63-1,NP_001018082.1
A6QL63-1,NM_001018072.1
A6QL63-2,NP_001334872.1
A6QL63-2,NM_001347943.1
Q13085-4,NP_942131.1
Q13085-4,NM_198834.2
Q13085-1,NP_942133.1
Q13085-1,NM_198836.2
Q13085-2,NP_942134.1
Q13085-2,NM_198837.1
Q13085-3,NP_942135.1
Q13085-3,NM_198838.1
Q13085-1,NP_942136.1
Q13085-1,NM_198839.2
Q13085-1,XP_011523005.1
Q13085-1,XM_011524703.1
Q13085-1,XP_016880044.1
Q13085-1,XM_017024555.1
O00763-1,NP_001084.3
O00763-1,NM_001093.3
O00763,XP_005253933.1
O00763,XM_005253876.4
O00763-3,XP_006719430.1
O00763-3,XM_006719367.3
O00763-1,XP_011536561.1
O00763-1,XM_011538259.2
Q9UKU7-1,NP_055199.1
Q9UKU7-1,NM_014384.2
Q9H845,NP_054768.2
Q9H845,NM_014049.4
P28330,NP_001599.1
P28330,NM_001608.3
P11310-1,NP_000007.1
P11310-1,NM_000016.5
P11310-2,NP_001120800.1
P11310-2,NM_001127328.2
P16219,NP_000008.1
P16219,NM_000017.3
P16219,NP_001289483.1
P16219,NM_001302554.1
P49748-1,NP_000009.1
P49748-1,NM_000018.3
P49748-2,NP_001029031.1
P49748-2,NM_001033859.2
P49748-3,NP_001257376.1
P49748-3,NM_001270447.1
Q15027,NP_055531.1
Q15027,NM_014716.3
Q15057,NP_036419.3
Q15057,NM_012287.5
Q96P50-3,NP_085152.2
Q96P50-3,NM_030649.2
O00400,NP_001177921.1
O00400,NM_001190992.1
O00400,NP_004724.1
O00400,NM_004733.3
Q8NC06-2,NP_001129177.1
Q8NC06-2,NM_001135705.2
Q8NC06-3,NP_001129178.1
Q8NC06-3,NM_001135706.2
Q8NC06-1,NP_001129179.1
Q8NC06-1,NM_001135707.2
Q8NC06-3,NP_001308281.1
Q8NC06-3,NM_001321352.1
Q8NC06-3,NP_001308282.1
Q8NC06-3,NM_001321353.1
Q8NC06-2,NP_078998.1
Q8NC06-2,NM_024722.3
Q8NC06-3,XP_016880577.1
Q8NC06-3,XM_017025088.1
Q8NC06-2,XP_016880580.1
Q8NC06-2,XM_017025091.1
Q8NC06-2,XP_016880581.1
Q8NC06-2,XM_017025092.1
Q5T8D3-2,NP_001035938.1
Q5T8D3-2,NM_001042473.3
Q5T8D3-4,NP_001288180.1
Q5T8D3-4,NM_001301251.1
Q5T8D3-4,NP_001288181.1
Q5T8D3-4,NM_001301252.1
Q5T8D3-4,NP_001288182.1
Q5T8D3-4,NM_001301253.1
Q5T8D3-3,NP_663736.2
Q5T8D3-3,NM_145698.4
Q5T8D3,XP_016872396.1
Q5T8D3,XM_017016907.1
Q5T8D3,XP_016872397.1
Q5T8D3,XM_017016908.1
Q9BR61,NP_115736.1
Q9BR61,NM_032360.3
Q8N6N7,NP_001034933.1
Q8N6N7,NM_001039844.2
Q96GR2,NP_001186306.1
Q96GR2,NM_001199377.1
Q96GR2,NP_055977.3
Q96GR2,NM_015162.4
Q5FVE4-1,NP_001276106.1
Q5FVE4-1,NM_001289177.1
Q5FVE4-1,NP_001276107.1
Q5FVE4-1,NM_001289178.1
Q5FVE4,NP_001276108.1
Q5FVE4,NM_001289179.1
Q5FVE4-3,NP_001276109.1
Q5FVE4-3,NM_001289180.1
Q5FVE4-2,NP_001308313.1
Q5FVE4-2,NM_001321384.1
Q5FVE4-1,NP_112186.3
Q5FVE4-1,NM_030924.4
Q5FVE4-1,XP_016882821.1
Q5FVE4-1,XM_017027332.1
P07108-1,NP_001073331.1
P07108-1,NM_001079862.2
P07108-3,NP_001073332.1
P07108-3,NM_001079863.1
P07108-5,NP_001171488.1
P07108-5,NM_001178017.1
P07108-4,NP_001171512.1
P07108-4,NM_001178041.2
P07108-2,NP_001171513.1
P07108-2,NM_001178042.2
P07108-2,NP_001269562.1
P07108-2,NM_001282633.1
P07108-2,NP_001269563.1
P07108-2,NM_001282634.1
P07108-2,NP_001269564.1
P07108-2,NM_001282635.1
P07108-2,NP_065438.1
P07108-2,NM_020548.7
Q6JQN1-5,NP_001130010.1
Q6JQN1-5,NM_001136538.1
Q6JQN1-1,NP_079523.3
Q6JQN1-1,NM_025247.5
Q709F0-1,NP_115545.3
Q709F0-1,NM_032169.4
P45954-2,NP_001317103.1
P45954-2,NM_001330174.1
P45954-1,NP_001600.1
P45954-1,NM_001609.3
Q96AP0-3,NP_001075955.1
Q96AP0-3,NM_001082486.1
Q96AP0,NP_001075956.1
Q96AP0,NM_001082487.1
Q96AP0-2,NP_075065.2
Q96AP0-2,NM_022914.2
Q9BYF1-1,NP_068576.1
Q9BYF1-1,NM_021804.2
Q8TDN7,NP_597999.1
Q8TDN7,NM_133492.2
Q5QJU3-1,NP_001010887.2
Q5QJU3-1,NM_001010887.2
Q5QJU3-2,XP_005251505.1
Q5QJU3-2,XM_005251448.3
Q5QJU3-2,XP_016870183.1
Q5QJU3-2,XM_017014694.1
Q9NUN7-1,NP_060837.3
Q9NUN7-1,NM_018367.6
P22303-1,NP_000656.1
P22303-1,NM_000665.4
P22303-3,NP_001269378.1
P22303-3,NM_001282449.1
P22303-2,NP_001289550.1
P22303-2,NM_001302621.1
P22303-1,NP_001289551.1
P22303-1,NM_001302622.1
P22303,NP_056646.1
P22303,NM_015831.2
P22303,XP_006716058.1
P22303,XM_006715995.2
P22303,XP_011514530.1
P22303,XM_011516228.2
P22303,XP_011514531.1
P22303,XM_011516229.2
P12821-1,NP_000780.1
P12821-1,NM_000789.3
P12821-4,NP_001171528.1
P12821-4,NM_001178057.1
P12821-3,NP_690043.1
P12821-3,NM_152830.2
Q9GZZ6,NP_001289963.1
Q9GZZ6,NM_001303034.1
Q9GZZ6,NP_001289964.1
Q9GZZ6,NM_001303035.1
Q9GZZ6,NP_065135.2
Q9GZZ6,NM_020402.3
Q15822-1,NP_000733.2
Q15822-1,NM_000742.3
Q15822-2,NP_001269384.1
Q15822-2,NM_001282455.1
Q15822,XP_006716345.1
Q15822,XM_006716282.1
Q15822,XP_011542690.1
Q15822,XM_011544388.1
P32297-2,NP_000734.2
P32297-2,NM_000743.4
P32297-3,NP_001160166.1
P32297-3,NM_001166694.1
P43681-1,NP_000735.1
P43681-1,NM_000744.6
P43681,NP_001243502.1
P43681,NM_001256573.1
P43681-2,XP_011526826.1
P43681-2,XM_011528524.1
P30532,NP_000736.2
P30532,NM_000745.3
Q15825-2,NP_001186208.1
Q15825-2,NM_001199279.1
Q15825-1,NP_004189.1
Q15825-1,NM_004198.3
P36544-1,NP_000737.1
P36544-1,NM_000746.5
P36544-2,NP_001177384.1
P36544-2,NM_001190455.2
P36544,NP_683709.1
P36544,NM_148911.1
P36544,XP_005254807.1
P36544,XM_005254750.2
P36544,XP_016877373.1
P36544,XM_017021884.1
Q9UGM1,NP_060051.2
Q9UGM1,NM_017581.3
P02708-2,NP_000070.1
P02708-2,NM_000079.3
P02708-1,NP_001034612.1
P02708-1,NM_001039523.2
P17787,NP_000739.1
P17787,NM_000748.2
Q05901,NP_000740.1
Q05901,NM_000749.4
P30926-1,NP_000741.1
P30926-1,NM_000750.3
P30926-2,NP_001243496.1
P30926-2,NM_001256567.1
P11230-1,NP_000738.2
P11230-1,NM_000747.2
Q07001-1,NP_000742.1
Q07001-1,NM_000751.2
Q07001-2,NP_001243586.1
Q07001-2,NM_001256657.1
Q07001,NP_001298124.1
Q07001,NM_001311195.1
Q07001,NP_001298125.1
Q07001,NM_001311196.1
Q04844,NP_000071.1
Q04844,NM_000080.3
P07510-1,NP_005190.4
P07510-1,NM_005199.4
Q9UKV3,NP_001158286.1
Q9UKV3,NM_001164814.1
Q9UKV3,NP_001158287.1
Q9UKV3,NM_001164815.1
Q9UKV3-2,NP_001158288.1
Q9UKV3-2,NM_001164816.1
Q9UKV3-3,NP_001158289.1
Q9UKV3-3,NM_001164817.1
Q9UKV3,NP_055792.1
Q9UKV3,NM_014977.3
Q9UKV3-3,XP_005267475.1
Q9UKV3-3,XM_005267418.1
Q07912-3,NP_001010938.1
Q07912-3,NM_001010938.1
Q07912,NP_001294975.1
Q07912,NM_001308046.1
Q07912-1,NP_005772.3
Q07912-1,NM_005781.4
Q6P4H8-2,NP_001245317.1
Q6P4H8-2,NM_001258388.1
Q6P4H8-1,NP_954584.2
Q6P4H8-1,NM_199133.3
Q16570-2,NP_001116423.1
Q16570-2,NM_001122951.2
Q16570-1,NP_002027.2
Q16570-1,NM_002036.3
O00590,NP_001287.2
O00590,NM_001296.4
P25106,NP_064707.1
P25106,NM_020311.2
P25106,XP_005246154.1
P25106,XM_005246097.2
P25106,XP_005246155.1
P25106,XM_005246098.3
P25106,XP_016860005.1
P25106,XM_017004516.1
Q9NPB9,NP_057641.1
Q9NPB9,NM_016557.3
Q9NPB9,NP_848540.1
Q9NPB9,NM_178445.2
Q5JWF8,NP_001019846.1
Q5JWF8,NM_001024675.1
O96019-1,NP_004292.1
O96019-1,NM_004301.4
O96019-2,NP_817126.1
O96019-2,NM_177989.3
O96019-2,NP_829888.1
O96019-2,NM_178042.3
O94805,NP_057272.1
O94805,NM_016188.4
Q9Y615,NP_006678.1
Q9Y615,NM_006687.3
Q9Y614,NP_006677.1
Q9Y614,NM_006686.3
P53396-1,NP_001087.2
P53396-1,NM_001096.2
P53396,NP_001290203.1
P53396,NM_001303274.1
P53396,NP_001290204.1
P53396,NM_001303275.1
P53396-2,NP_942127.1
P53396-2,NM_198830.1
P53396-1,XP_005257452.1
P53396-1,XM_005257395.1
P11229-1,NP_000729.2
P11229-1,NM_000738.2
P11229-1,XP_011543044.1
P11229-1,XM_011544742.2
P08172,NP_000730.1
P08172,NM_000739.2
P08172,NP_001006627.1
P08172,NM_001006626.1
P08172,NP_001006628.1
P08172,NM_001006627.1
P08172,NP_001006629.1
P08172,NM_001006628.1
P08172,NP_001006630.1
P08172,NM_001006629.1
P08172,NP_001006631.1
P08172,NM_001006630.1
P08172,NP_001006632.1
P08172,NM_001006631.1
P08172,NP_001006633.1
P08172,NM_001006632.1
P08172,XP_011514071.1
P08172,XM_011515769.2
P20309,NP_000731.1
P20309,NM_000740.3
P20309,NP_001334645.1
P20309,NM_001347716.1
P20309,XP_005273089.1
P20309,XM_005273032.3
P20309,XP_011542343.1
P20309,XM_011544041.2
P20309,XP_011542345.1
P20309,XM_011544043.2
P20309,XP_011542346.1
P20309,XM_011544044.2
P20309,XP_011542348.1
P20309,XM_011544046.2
P20309,XP_011542349.1
P20309,XM_011544047.2
P20309,XP_016855641.1
P20309,XM_017000152.1
P20309,XP_016855642.1
P20309,XM_017000153.1
P20309,XP_016855643.1
P20309,XM_017000154.1
P20309,XP_016855644.1
P20309,XM_017000155.1
P20309,XP_016855645.1
P20309,XM_017000156.1
P20309,XP_016855646.1
P20309,XM_017000157.1
P20309,XP_016855647.1
P20309,XM_017000158.1
P20309,XP_016855648.1
P20309,XM_017000159.1
P20309,XP_016855649.1
P20309,XM_017000160.1
P20309,XP_016855650.1
P20309,XM_017000161.1
P20309,XP_016855651.1
P20309,XM_017000162.1
P20309,XP_016855652.1
P20309,XM_017000163.1
P08173,NP_000732.2
P08173,NM_000741.3
P08912,NP_001307846.1
P08912,NM_001320917.1
P08912,NP_036257.1
P08912,NM_012125.3
Q8TDX5-2,NP_001294912.1
Q8TDX5-2,NM_001307983.1
Q8TDX5-1,NP_612199.2
Q8TDX5-1,NM_138326.2
Q8TDX5-2,XP_005263645.1
Q8TDX5-2,XM_005263588.4
Q8TDX5-2,XP_011508894.1
Q8TDX5-2,XM_011510592.2
Q8TDX5-2,XP_016858814.1
Q8TDX5-2,XM_017003325.1
Q8TDX5-2,XP_016858815.1
Q8TDX5-2,XM_017003326.1
Q8WXI4-1,NP_056362.1
Q8WXI4-1,NM_015547.3
Q8WXI4-2,NP_671517.1
Q8WXI4-2,NM_147161.3
Q8WYK0-1,NP_570123.1
Q8WYK0-1,NM_130767.2
Q9NPJ3-2,NP_001153566.1
Q9NPJ3-2,NM_001160094.1
Q9NPJ3-1,NP_060943.1
Q9NPJ3-1,NM_018473.3
P21399,NP_001265281.1
P21399,NM_001278352.1
P21399,NP_002188.1
P21399,NM_002197.2
P21399,XP_005251533.1
P21399,XM_005251476.1
P21399,XP_011516190.1
P21399,XM_011517888.1
Q99798,NP_001089.1
Q99798,NM_001098.2
Q86TX2,NP_001032238.1
Q86TX2,NM_001037161.1
P49753-1,NP_006812.3
P49753-1,NM_006821.5
Q8N9L9,NP_689544.3
Q8N9L9,NM_152331.3
Q3I5F7-2,NP_001032239.1
Q3I5F7-2,NM_001037162.1
O14734,NP_005460.2
O14734,NM_005469.3
Q9Y305-1,NP_001028755.2
Q9Y305-1,NM_001033583.2
Q9Y305-4,NP_001032248.1
Q9Y305-4,NM_001037171.1
Q9Y305-3,NP_001317188.1
Q9Y305-3,NM_001330259.1
Q15067-3,NP_001171968.1
Q15067-3,NM_001185039.1
Q15067-2,NP_004026.2
Q15067-2,NM_004035.6
Q15067-1,NP_009223.2
Q15067-1,NM_007292.5
Q99424,NP_003491.1
Q99424,NM_003500.3
Q99424,XP_005265562.1
Q99424,XM_005265505.1
O15254-2,NP_001095137.1
O15254-2,NM_001101667.1
O15254-1,NP_003492.2
O15254-1,NM_003501.2
O15254,XP_005248068.1
O15254,XM_005248011.4
O15254,XP_005248070.1
O15254,XM_005248013.3
O15254-1,XP_011511867.1
O15254-1,XM_011513565.2
Q9NUZ1-4,NP_001136279.1
Q9NUZ1-4,NM_001142807.1
Q9NUZ1,XP_011509718.1
Q9NUZ1,XM_011511416.2
Q9NUZ1-2,XP_011509721.1
Q9NUZ1-2,XM_011511419.2
Q6ZNF0,NP_001004318.2
Q6ZNF0,NM_001004318.2
Q6ZNF0,XP_011525268.1
Q6ZNF0,XM_011526966.2
Q6ZNF0,XP_016882296.1
Q6ZNF0,XM_017026807.1
P13798,NP_001631.3
P13798,NM_001640.3
P13798,XP_011531962.1
P13798,XM_011533660.2
O14561,NP_004994.1
O14561,NM_005003.2
Q8NEB7,NP_115878.2
Q8NEB7,NM_032489.2
P10323,NP_001088.2
P10323,NM_001097.2
Q08AH3,NP_001295101.1
Q08AH3,NM_001308172.1
Q08AH3,NP_001295883.1
Q08AH3,NM_001308954.1
Q08AH3,XP_016878412.1
Q08AH3,XM_017022923.1
Q68CK6,NP_001098539.1
Q68CK6,NM_001105069.1
Q68CK6,NP_872423.3
Q68CK6,NM_182617.3
Q9NUB1-2,NP_001239604.1
Q9NUB1-2,NM_001252675.1
Q9NUB1-3,NP_001239605.1
Q9NUB1-3,NM_001252676.1
Q9NUB1-4,NP_001239606.1
Q9NUB1-4,NM_001252677.1
Q9NUB1-1,NP_115890.2
Q9NUB1-1,NM_032501.3
Q9NR19-2,NP_001070020.2
Q9NR19-2,NM_001076552.2
Q9NR19-1,NP_061147.1
Q9NR19-1,NM_018677.3
Q96CM8-2,NP_001275897.1
Q96CM8-2,NM_001288968.1
Q96CM8-3,NP_001275898.1
Q96CM8-3,NM_001288969.1
Q96CM8,NP_001275899.1
Q96CM8,NM_001288970.1
Q96CM8-4,NP_001275900.1
Q96CM8-4,NM_001288971.1
Q96CM8-4,NP_001275901.1
Q96CM8-4,NM_001288972.1
Q96CM8-1,NP_079425.3
Q96CM8-1,NM_025149.5
Q4G176,NP_001120686.1
Q4G176,NM_001127214.3
Q4G176,NP_001230208.1
Q4G176,NM_001243279.2
Q4G176,NP_777577.2
Q4G176,NM_174917.4
Q4L235-2,NP_001273597.1
Q4L235-2,NM_001286668.1
Q4L235,NP_001273598.1
Q4L235,NM_001286669.1
Q4L235,NP_001273599.1
Q4L235,NM_001286670.1
Q4L235-4,NP_001273600.1
Q4L235-4,NM_001286671.1
Q4L235-3,NP_001273601.1
Q4L235-3,NM_001286672.1
Q4L235,NP_001310819.1
Q4L235,NM_001323890.1
Q4L235,NP_001310821.1
Q4L235,NM_001323892.1
Q4L235,NP_001310822.1
Q4L235,NM_001323893.1
Q4L235,NP_001310828.1
Q4L235,NM_001323899.1
Q4L235-1,NP_861522.2
Q4L235-1,NM_181806.3
P33121-1,NP_001273637.1
P33121-1,NM_001286708.1
P33121-3,NP_001273639.1
P33121-3,NM_001286710.1
P33121,NP_001273640.1
P33121,NM_001286711.1
P33121,NP_001273641.1
P33121,NM_001286712.1
P33121-1,NP_001986.2
P33121-1,NM_001995.3
P33121,XP_005262885.1
P33121,XM_005262828.1
P33121,XP_005262886.1
P33121,XM_005262829.1
P33121,XP_005262888.1
P33121,XM_005262831.1
P33121,XP_011530044.1
P33121,XM_011531742.1
P33121-1,XP_016863376.1
P33121-1,XM_017007887.1
P33121,XP_016863377.1
P33121,XM_017007888.1
P33121,XP_016863378.1
P33121,XM_017007889.1
O95573,NP_004448.2
O95573,NM_004457.3
O95573,NP_976251.1
O95573,NM_203372.1
O95573,XP_016859073.1
O95573,XM_017003584.1
O60488-1,NP_001305438.1
O60488-1,NM_001318509.1
O60488-2,NP_001305439.1
O60488-2,NM_001318510.1
O60488-2,NP_004449.1
O60488-2,NM_004458.2
O60488-1,NP_075266.1
O60488-1,NM_022977.2
O60488-1,XP_005262166.1
O60488-1,XM_005262109.2
O60488-2,XP_006724698.1
O60488-2,XM_006724635.2
O60488-1,XP_011529190.1
O60488-1,XM_011530888.2
O60488-1,XP_011529191.1
O60488-1,XM_011530889.2
Q9ULC5-3,NP_057318.2
Q9ULC5-3,NM_016234.3
Q9ULC5-1,NP_976313.1
Q9ULC5-1,NM_203379.1
Q9ULC5-1,NP_976314.1
Q9ULC5-1,NM_203380.1
Q9UKU0-1,NP_001009185.1
Q9UKU0-1,NM_001009185.2
Q9UKU0,NP_001192176.1
Q9UKU0,NM_001205247.1
Q9UKU0-3,NP_001192177.1
Q9UKU0-3,NM_001205248.1
Q9UKU0-9,NP_001192179.1
Q9UKU0-9,NM_001205250.1
Q9UKU0-7,NP_001192180.1
Q9UKU0-7,NM_001205251.1
Q9UKU0-8,NP_056071.2
Q9UKU0-8,NM_015256.3
Q08AH1-1,NP_001305819.1
Q08AH1-1,NM_001318890.1
Q08AH1-1,NP_443188.2
Q08AH1-1,NM_052956.2
Q53FZ2-1,NP_005613.2
Q53FZ2-1,NM_005622.3
Q53FZ2-2,NP_973729.1
Q53FZ2-2,NM_202000.2
P0C7M7,NP_001073923.1
P0C7M7,NM_001080454.1
Q6NUN0-1,NP_001311300.1
Q6NUN0-1,NM_001324371.1
Q6NUN0-2,NP_001311302.1
Q6NUN0-2,NM_001324373.1
Q6NUN0-1,NP_060358.2
Q6NUN0-1,NM_017888.2
Q6P461-1,NP_997204.2
Q6P461-1,NM_207321.2
Q9H6R3,NP_001317171.1
Q9H6R3,NM_001330242.1
Q9H6R3-2,NP_001317172.1
Q9H6R3-2,NM_001330243.1
Q9H6R3-1,NP_078836.1
Q9H6R3-1,NM_024560.3
P62736,NP_001135417.1
P62736,NM_001141945.2
P62736,NP_001307784.1
P62736,NM_001320855.1
P62736,NP_001604.1
P62736,NM_001613.2
